chrom	start	end	NaiveCD4	NaiveCD8	nB	NK	PC	Mono	M0	M1	M2	iDC	mDC	PMN	cm8	em8	Eo	Tregs	em4	ed8	Mg	cm4	Er	mB	shouldbechrom	pos
chr1	925581	925583	0.005333333333333333	0.0	0.0	0.0	0.017666666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009000000000000001	0.011	0.0	0.0	0.018000000000000002	0.0	0.0	0.0	0.006999999999999999	0.013999999999999999	chr1	925582
chr1	925584	925586	0.0	0.0	0.0	0.0	0.1496666666666667	0.0	0.0	0.010333333333333332	0.0	0.0	0.0	0.0	0.0075	0.0305	0.0	0.02	0.0165	0.0	0.0	0.006500000000000001	0.0	0.027000000000000003	chr1	925585
chr1	925591	925593	0.005333333333333333	0.012000000000000002	0.0	0.011	0.017666666666666667	0.011	0.0	0.023000000000000003	0.0	0.0	0.0	0.0	0.046	0.0105	0.0	0.0	0.008	0.021	0.009000000000000001	0.009000000000000001	0.0	0.006999999999999999	chr1	925592
chr1	925596	925598	0.005333333333333333	0.014333333333333332	0.005666666666666667	0.0	0.015	0.0	0.0	0.010333333333333332	0.0	0.0	0.0	0.0	0.008	0.016	0.0	0.0	0.0	0.0225	0.0	0.0095	0.0125	0.012	chr1	925597
chr1	925618	925620	0.0	0.0	0.0	0.0	0.010333333333333332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.0085	0.0	0.0	0.0075	0.0	0.006999999999999999	chr1	925619
chr1	925625	925627	0.0	0.0	0.0	0.025666666666666667	0.02466666666666667	0.012666666666666666	0.0	0.023000000000000003	0.0	0.0	0.0	0.01966666666666667	0.0	0.0	0.0	0.0	0.028999999999999998	0.0	0.0	0.0	0.0	0.014000000000000002	chr1	925626
chr1	925634	925636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03933333333333333	0.017666666666666667	0.0	0.0	0.016666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	chr1	925635
chr1	925837	925839	0.0	0.016666666666666666	0.0	0.0	0.22699999999999998	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0495	0.0	0.0	0.025	0.019000000000000003	0.0	0.0215	0.0	0.016	chr1	925838
chr1	925860	925862	0.021666666666666667	0.057	0.0	0.021	0.12833333333333333	0.01633333333333334	0.02066666666666667	0.02233333333333333	0.011	0.0	0.0215	0.006000000000000001	0.05800000000000001	0.15050000000000002	0.0	0.053	0.0925	0.102	0.0	0.065	0.0215	0.091	chr1	925861
chr1	925869	925871	0.053333333333333344	0.06833333333333334	0.021333333333333333	0.04233333333333333	0.0	0.004666666666666665	0.021	0.035	0.010666666666666666	0.0415	0.0295	0.012333333333333337	0.06100000000000001	0.16849999999999998	0.035500000000000004	0.0555	0.1025	0.1185	0.0	0.0635	0.037000000000000005	0.1295	chr1	925870
chr1	925871	925873	0.042	0.048	0.006000000000000001	0.03966666666666666	0.03966666666666667	0.034	0.025666666666666667	0.016	0.031	0.0	0.0	0.012666666666666666	0.06000000000000001	0.11900000000000001	0.0215	0.035	0.1015	0.111	0.0235	0.029	0.0215	0.0635	chr1	925872
chr1	925879	925881	0.03866666666666668	0.03833333333333333	0.01833333333333333	0.013000000000000001	0.045000000000000005	0.021333333333333333	0.006999999999999999	0.015666666666666666	0.0	0.0	0.045	0.012333333333333337	0.1135	0.11699999999999999	0.0	0.032	0.068	0.15150000000000002	0.0325	0.0455	0.0305	0.07100000000000001	chr1	925880
chr1	925884	925886	0.049	0.07233333333333335	0.024	0.07100000000000001	0.058666666666666666	0.025333333333333336	0.007333333333333334	0.029333333333333333	0.00933333333333333	0.0	0.031	0.019666666666666662	0.0825	0.1035	0.016	0.027000000000000003	0.095	0.1065	0.066	0.043	0.0575	0.0835	chr1	925885
chr1	925906	925908	0.006333333333333333	0.036000000000000004	0.0	0.01966666666666667	0.043333333333333335	0.004333333333333334	0.009666666666666664	0.06333333333333334	0.009666666666666664	0.0	0.021	0.012666666666666668	0.0565	0.045	0.0	0.026500000000000003	0.0635	0.0345	0.0085	0.0	0.0145	0.032999999999999995	chr1	925907
chr1	925916	925918	0.025666666666666667	0.035	0.0	0.025333333333333333	0.098	0.008666666666666668	0.01833333333333333	0.02033333333333333	0.01633333333333334	0.021	0.018000000000000002	0.008666666666666668	0.059000000000000004	0.0605	0.0	0.035	0.0175	0.052000000000000005	0.057	0.022000000000000002	0.0165	0.0335	chr1	925917
chr1	925936	925938	0.013000000000000001	0.029333333333333336	0.0	0.06666666666666668	0.08800000000000001	0.00933333333333333	0.010666666666666666	0.04933333333333334	0.019	0.021	0.0155	0.004666666666666665	0.037000000000000005	0.0325	0.0155	0.0105	0.063	0.0315	0.05	0.0225	0.018500000000000003	0.037000000000000005	chr1	925937
chr1	925972	925974	0.0	0.06333333333333334	0.02066666666666667	0.08633333333333333	0.13966666666666666	0.024000000000000004	0.049666666666666665	0.052000000000000005	0.032	0.02	0.052500000000000005	0.028333333333333332	0.0765	0.0865	0.013500000000000002	0.008	0.0635	0.067	0.119	0.044000000000000004	0.0505	0.0415	chr1	925973
chr1	925979	925981	0.029333333333333333	0.013999999999999999	0.0	0.021	0.154	0.005	0.02466666666666667	0.012333333333333337	0.02033333333333333	0.0	0.018000000000000002	0.004666666666666665	0.035500000000000004	0.07250000000000001	0.014	0.008	0.0435	0.0585	0.0	0.0225	0.0305	0.0385	chr1	925980
chr1	925987	925989	0.01	0.03	0.0	0.016666666666666666	0.03733333333333333	0.01533333333333333	0.0	0.025666666666666667	0.008666666666666668	0.018000000000000002	0.02	0.005	0.0615	0.029500000000000005	0.0	0.008	0.027000000000000003	0.0335	0.031	0.0345	0.0335	0.0205	chr1	925988
chr1	925995	925997	0.011333333333333334	0.03166666666666667	0.0	0.015	0.15566666666666668	0.006000000000000001	0.011333333333333334	0.026000000000000002	0.008666666666666668	0.018500000000000003	0.0	0.006666666666666667	0.027000000000000003	0.032	0.0	0.017	0.01	0.056	0.033	0.0505	0.04	0.025	chr1	925996
chr1	926008	926010	0.0	0.02033333333333333	0.0	0.0	0.18333333333333332	0.0	0.022	0.011333333333333334	0.0	0.0	0.0	0.0	0.045500000000000006	0.01	0.0	0.0285	0.0665	0.0435	0.043	0.0535	0.0525	0.025	chr1	926009
chr1	926139	926141	0.20000000000000004	0.11133333333333334	0.037333333333333336	0.109	0.2743333333333334	0.012000000000000002	0.0	0.092	0.056	0.08650000000000001	0.05	0.043333333333333335	0.08900000000000001	0.1985	0.0415	0.17300000000000001	0.172	0.105	0.243	0.0	0.325	0.118	chr1	926140
chr1	926156	926158	0.19766666666666666	0.20733333333333331	0.2406666666666667	0.3316666666666667	0.201	0.17333333333333334	0.23266666666666666	0.214	0.215	0.1435	0.2005	0.217	0.1805	0.3185	0.135	0.0945	0.2745	0.15	0.55	0.333	0.2915	0.273	chr1	926157
chr1	926167	926169	0.0	0.0	0.022	0.08733333333333332	0.04766666666666667	0.044333333333333336	0.025666666666666667	0.093	0.04533333333333334	0.075	0.0	0.007333333333333334	0.0	0.019	0.0	0.1295	0.0335	0.013500000000000002	0.3	0.0	0.30000000000000004	0.0265	chr1	926168
chr1	926194	926196	0.05000000000000001	0.05000000000000001	0.18233333333333332	0.19533333333333333	0.06566666666666666	0.121	0.224	0.15666666666666665	0.17733333333333334	0.094	0.0455	0.04933333333333334	0.146	0.1725	0.09300000000000001	0.17	0.108	0.123	0.3125	0.04	0.41100000000000003	0.0915	chr1	926195
chr1	926209	926211	0.0415	0.053	0.06266666666666666	0.08433333333333333	0.13933333333333334	0.053999999999999986	0.08633333333333333	0.092	0.10333333333333332	0.0	0.04	0.03	0.0215	0.0785	0.0515	0.134	0.0	0.054000000000000006	0.28600000000000003	0.067	0.30000000000000004	0.085	chr1	926210
chr1	926217	926219	0.084	0.04633333333333334	0.09600000000000003	0.12300000000000001	0.15633333333333332	0.10466666666666667	0.07	0.18966666666666668	0.19500000000000006	0.118	0.0645	0.13166666666666668	0.0225	0.0785	0.057000000000000016	0.078	0.0515	0.0355	0.23800000000000002	0.0	0.2665	0.16949999999999998	chr1	926218
chr1	926221	926223	0.26666666666666666	0.116	0.26033333333333336	0.457	0.3466666666666667	0.16699999999999998	0.31266666666666665	0.3443333333333334	0.43	0.278	0.2035	0.242	0.1625	0.22899999999999998	0.18	0.22700000000000006	0.127	0.0895	0.2915	0.2455	0.5	0.2435	chr1	926222
chr1	926230	926232	0.08833333333333332	0.06433333333333334	0.12366666666666665	0.11566666666666665	0.198	0.122	0.163	0.17833333333333334	0.16399999999999998	0.1325	0.129	0.094	0.179	0.2035	0.017	0.211	0.195	0.254	0.1865	0.1775	0.33	0.23800000000000002	chr1	926231
chr1	926250	926252	0.3103333333333333	0.39	0.33399999999999996	0.6666666666666666	0.21766666666666667	0.4773333333333333	0.4093333333333333	0.4623333333333333	0.5006666666666667	0.45	0.488	0.4306666666666667	0.201	0.233	0.2845	0.348	0.3135	0.2905	0.593	0.35100000000000003	0.45	0.2665	chr1	926251
chr1	926297	926299	0.294	0.271	0.3303333333333333	0.4326666666666667	0.012333333333333337	0.2326666666666667	0.2976666666666667	0.3853333333333333	0.3873333333333333	0.3355	0.18600000000000003	0.3273333333333333	0.116	0.1955	0.239	0.15550000000000005	0.1695	0.134	0.4625	0.226	0.4955000000000001	0.2345	chr1	926298
chr1	926340	926342	0.1135	0.19666666666666666	0.217	0.35799999999999993	0.10066666666666667	0.07233333333333332	0.10400000000000001	0.07266666666666667	0.16033333333333336	0.05	0.0875	0.11333333333333333	0.1445	0.15949999999999998	0.042	0.12	0.203	0.15899999999999995	0.3390000000000001	0.123	0.2945	0.1875	chr1	926341
chr1	926367	926369	0.7046666666666667	0.6413333333333333	0.7613333333333333	0.8143333333333334	0.44766666666666666	0.5263333333333334	0.5546666666666666	0.555	0.7090000000000001	0.61	0.5275	0.5396666666666666	0.7164999999999999	0.534	0.41200000000000003	0.6575	0.7879999999999999	0.5255	0.8	0.6455	0.746	0.7595000000000001	chr1	926368
chr1	926381	926383	0.4270000000000001	0.39266666666666666	0.4833333333333333	0.57	0.314	0.3720000000000001	0.2325	0.33799999999999997	0.4156666666666666	0.2765	0.1565	0.18700000000000006	0.3165	0.329	0.195	0.3785	0.457	0.24100000000000002	0.5940000000000001	0.447	0.659	0.4260000000000001	chr1	926382
chr1	926420	926422	0.6183333333333333	0.6773333333333333	0.6366666666666666	0.8190000000000001	0.6559999999999999	0.483	0.6395	0.6423333333333333	0.7273333333333333	0.6065	0.6395	0.5159999999999999	0.6535	0.46	0.5425	0.6495	0.652	0.468	0.7290000000000001	0.6335	0.7424999999999999	0.7444999999999999	chr1	926421
chr1	926426	926428	0.6943333333333334	0.5963333333333334	0.7316666666666668	0.7456666666666667	0.6665	0.5946666666666667	0.7056666666666667	0.6636666666666666	0.8116666666666666	0.6	0.8	0.6275000000000001	0.6475	0.473	0.55	0.618	0.667	0.5209999999999999	0.726	0.6699999999999999	0.7515000000000001	0.687	chr1	926427
chr1	926505	926507	0.8393333333333333	0.8156666666666667	0.8213333333333334	0.8566666666666668	0.15133333333333335	0.79	0.7826666666666666	0.695	0.7113333333333333	0.7945	0.6845	0.765	0.728	0.746	0.72	0.7609999999999999	0.7240000000000001	0.732	0.8009999999999999	0.743	0.7609999999999999	0.7555000000000001	chr1	926506
chr1	926508	926510	0.9343333333333332	0.8776666666666667	0.9523333333333334	0.9206666666666666	0.241	0.9113333333333332	0.9453333333333336	0.941	0.8876666666666667	0.9365	0.9425	0.9316666666666666	0.8985000000000001	0.8855	0.941	0.9155	0.932	0.919	0.8725	0.903	0.855	0.933	chr1	926509
chr1	926526	926528	0.951	0.9253333333333332	0.979	0.938	0.295	0.8940000000000001	0.929	0.8696666666666667	0.8833333333333333	0.9565	0.875	0.9263333333333332	0.9159999999999999	0.8645	0.9195	0.8895	0.8775	0.8505	0.9045	0.871	0.7905	0.903	chr1	926527
chr1	926590	926592	0.9653333333333332	0.985	0.9656666666666666	0.9513333333333333	0.4586666666666667	0.955	0.8489999999999999	0.9376666666666664	0.9499999999999998	0.897	0.9195	0.9463333333333336	0.9025	0.9590000000000001	0.9045	0.9575	0.9525	0.9425	0.958	0.9035	0.8845000000000001	0.912	chr1	926591
chr1	926664	926666	0.9486666666666668	0.9156666666666666	0.9633333333333332	0.9436666666666668	0.08533333333333333	0.912	0.958	0.8666666666666666	0.8856666666666667	0.9775	1.0	0.8679999999999999	0.8035000000000001	0.7995000000000001	0.8395	0.8130000000000001	0.8109999999999999	0.74	0.8735	0.8065	0.6665	0.875	chr1	926665
chr1	926742	926744	0.7915	0.8453333333333334	0.913	0.903	0.055	0.8270000000000001	0.9723333333333332	0.7223333333333333	0.8640000000000001	0.895	0.789	0.802	0.7570000000000001	0.7350000000000001	0.679	0.65	0.474	0.6609999999999999	0.2	0.9705	0.75	0.7	chr1	926743
chr1	926916	926918	0.958	0.8810000000000001	0.8716666666666667	0.8566666666666666	0.0345	0.91	0.9326666666666666	0.9296666666666664	0.9763333333333334	0.885	0.7809999999999999	0.8166666666666668	0.883	0.754	0.9645	0.9145	0.767	0.8690000000000001	0.8380000000000001	0.8109999999999999	0.919	0.9075	chr1	926917
chr1	926920	926922	0.9413333333333332	0.9546666666666668	0.9786666666666668	0.94	0.081	0.9316666666666666	0.9723333333333332	0.93	0.971	1.0	0.9095	0.9229999999999999	0.8685	0.916	0.965	0.8820000000000001	0.845	0.917	0.8380000000000001	0.895	0.8734999999999999	0.909	chr1	926921
chr1	926928	926930	0.9306666666666666	0.9566666666666668	0.9726666666666668	0.9306666666666666	0.2635	0.947	0.9526666666666666	0.986	1.0	0.976	0.94	0.914	0.9415	0.8959999999999999	1.0	0.9890000000000001	0.9655	0.987	0.9355	0.9105	0.939	0.9485	chr1	926929
chr1	926997	926999	0.9233333333333332	0.9653333333333332	0.9440000000000001	0.936	0.642	0.9656666666666666	0.9723333333333332	0.9713333333333334	0.9303333333333332	0.9545	0.9735	0.9486666666666668	0.902	0.9135	0.9265	0.907	0.8895	0.922	0.9665	0.8825000000000001	0.926	0.8195000000000001	chr1	926998
chr1	927015	927017	0.971	0.9373333333333332	0.96	0.9366666666666664	0.42766666666666653	0.955	0.985	0.9236666666666666	0.9486666666666668	0.9705	0.9395	0.9410000000000002	0.8984999999999999	0.926	0.956	0.889	0.9329999999999999	0.885	0.8985000000000001	0.871	0.8165	0.91	chr1	927016
chr1	927039	927041	0.9403333333333332	0.8666666666666667	0.9416666666666668	0.9123333333333332	0.31833333333333336	0.922	0.8949999999999999	0.9196666666666666	0.863	0.8625	0.8545	0.8420000000000001	0.821	0.7030000000000001	0.8015	0.8620000000000001	0.7185	0.76	0.9009999999999999	0.7705000000000001	0.7755000000000001	0.7725	chr1	927040
chr1	927090	927092	0.9343333333333332	0.8726666666666668	0.9586666666666668	0.9	0.098	0.976	0.9186666666666669	0.9763333333333332	0.9159999999999999	0.9775	0.8859999999999999	0.9229999999999999	0.877	0.889	0.845	0.8640000000000001	0.925	0.871	0.95	0.8654999999999999	0.7829999999999999	0.94	chr1	927091
chr1	927125	927127	0.9263333333333332	0.913	0.9556666666666668	0.9346666666666666	0.4326666666666666	0.9316666666666666	0.9466666666666668	0.9546666666666668	0.919	0.9009999999999999	0.983	0.966	0.9475	0.89	0.9035	0.88	0.8490000000000001	0.866	0.9545	0.858	0.895	0.8415	chr1	927126
chr1	927140	927142	0.9096666666666668	0.918	0.946	0.9583333333333334	0.3416666666666666	0.9466666666666668	0.9166666666666666	0.907	0.9146666666666668	0.9615	0.983	0.971	0.868	0.894	0.903	0.875	0.9005	0.8335	0.905	0.8390000000000001	0.873	0.8625	chr1	927141
chr1	927188	927190	0.7010000000000001	0.5690000000000001	0.7896666666666667	0.7696666666666667	0.09199999999999997	0.7786666666666666	0.7589999999999999	0.6656666666666666	0.8593333333333333	0.7335	0.8640000000000001	0.7479999999999999	0.4355	0.491	0.5814999999999999	0.5935	0.667	0.4655	0.8180000000000001	0.5365	0.6665000000000001	0.3300000000000001	chr1	927189
chr1	927221	927223	0.337	0.26733333333333337	0.436	0.5013333333333333	0.10800000000000001	0.3426666666666667	0.389	0.3813333333333333	0.4513333333333334	0.3155	0.4325	0.419	0.15200000000000002	0.19350000000000006	0.1985	0.29000000000000004	0.28200000000000003	0.1335	0.4295	0.2435	0.3555	0.1585	chr1	927222
chr1	927287	927289	0.9296666666666668	0.9163333333333332	0.9153333333333332	0.8763333333333333	0.04533333333333334	0.8866666666666667	0.9186666666666669	0.9283333333333332	0.9216666666666667	0.9565	0.98	0.9053333333333334	0.8065	0.8679999999999999	0.861	0.8094999999999999	0.8514999999999999	0.7385	0.9035	0.826	0.879	0.85	chr1	927288
chr1	927322	927324	0.8736666666666667	0.9113333333333332	0.9143333333333332	0.9206666666666666	0.02466666666666667	0.9036666666666666	0.9690000000000001	0.921	0.941	0.875	0.9495	0.9446666666666668	0.71	0.7855000000000001	0.8405	0.7290000000000001	0.764	0.7765	0.888	0.825	0.875	0.7224999999999999	chr1	927323
chr1	927374	927376	0.8423333333333334	0.8263333333333334	0.8946666666666667	0.9123333333333332	0.21766666666666667	0.816	0.8169999999999998	0.8316666666666667	0.799	0.821	0.8375	0.7483333333333334	0.8225	0.8025	0.6965	0.8420000000000001	0.847	0.8385	0.8835	0.8140000000000001	0.914	0.871	chr1	927375
chr1	927387	927389	0.9323333333333332	0.898	0.9283333333333332	0.9683333333333334	0.4926666666666668	0.9056666666666664	0.905	0.8546666666666667	0.8793333333333334	0.8485	0.8574999999999999	0.9076666666666666	0.852	0.9229999999999999	0.902	0.867	0.8805000000000001	0.8915	0.968	0.9115	0.8935	0.9655	chr1	927388
chr1	927399	927401	0.9243333333333332	0.9046666666666664	0.9686666666666668	0.9753333333333334	0.3153333333333333	0.9203333333333332	0.9406666666666664	0.8823333333333334	0.8973333333333334	0.9275	0.932	0.9159999999999999	0.7925	0.9309999999999999	0.8069999999999999	0.8935	0.9465	0.9155	0.8534999999999999	0.9009999999999999	0.8740000000000001	0.8755	chr1	927400
chr1	927421	927423	0.7273333333333333	0.7493333333333333	0.8036666666666666	0.883	0.1	0.7340000000000001	0.7243333333333334	0.7076666666666668	0.7200000000000001	0.7875	0.745	0.703	0.6194999999999999	0.5954999999999999	0.5455000000000001	0.725	0.7070000000000001	0.499	0.7829999999999999	0.64	0.7545	0.7725	chr1	927422
chr1	927476	927478	0.785	0.75	0.8390000000000001	0.912	0.054000000000000006	0.6289999999999999	0.618	0.7393333333333333	0.7126666666666667	0.765	0.8	0.6366666666666667	0.6890000000000001	0.48	0.3055	0.604	0.685	0.5035000000000001	0.8574999999999999	0.7615	0.7875	0.669	chr1	927477
chr1	927629	927631	0.9903333333333334	0.9666666666666668	0.9806666666666668	0.9593333333333334	0.37033333333333335	0.955	0.977	0.8969999999999999	0.985	0.9209999999999999	0.941	0.9823333333333334	0.946	0.8425	0.8985000000000001	0.91	0.8885000000000001	0.949	0.792	0.8965000000000001	0.8165	0.924	chr1	927630
chr1	927663	927665	0.9146666666666668	0.8843333333333333	0.9446666666666668	0.942	0.15166666666666667	0.8476666666666667	0.977	0.8946666666666667	0.8780000000000001	0.893	0.84	0.951	0.8674999999999999	0.8270000000000001	0.928	0.867	0.81	0.904	0.828	0.9015	0.8540000000000001	0.926	chr1	927664
chr1	927755	927757	0.899	0.9293333333333332	0.8706666666666667	0.848	0.035	0.8783333333333333	0.907	0.9536666666666666	0.8366666666666666	0.9285	0.897	0.8590000000000001	0.7424999999999999	0.5680000000000001	0.7454999999999999	0.8490000000000001	0.767	0.7515	0.777	0.685	0.82	0.6915	chr1	927756
chr1	927782	927784	0.8826666666666666	0.928	0.866	0.8879999999999999	0.2355	0.8740000000000001	0.8286666666666668	0.8586666666666667	0.9176666666666669	0.8915	0.78	0.7973333333333333	0.772	0.75	0.78	0.7895000000000001	0.6865	0.71	0.7759999999999999	0.75	0.76	0.7035	chr1	927783
chr1	927903	927905	0.9206666666666669	0.8656666666666667	0.8193333333333334	0.8783333333333334	0.034	0.8283333333333335	0.8260000000000001	0.9309999999999999	0.9006666666666666	0.7785	0.8795	0.7996666666666666	0.4280000000000001	0.3025	0.8265	0.5509999999999999	0.5205	0.184	0.8465	0.494	0.6495	0.3295	chr1	927904
chr1	927917	927919	0.9276666666666668	0.9136666666666664	0.954	0.9133333333333334	0.38133333333333336	0.782	0.867	0.8573333333333334	0.8856666666666667	0.8694999999999999	0.8225	0.8300000000000001	0.8390000000000001	0.7829999999999999	0.7384999999999999	0.8545	0.8015000000000001	0.7795	0.908	0.7955000000000001	0.903	0.7879999999999999	chr1	927918
chr1	927930	927932	0.94	0.8776666666666667	0.973	0.9346666666666668	0.3166666666666667	0.8943333333333333	0.9690000000000001	0.97	0.9309999999999999	0.9665	0.885	0.972	0.922	0.8490000000000001	0.8925000000000001	0.8514999999999999	0.9455	0.9309999999999999	0.9179999999999999	0.919	0.95	0.8695	chr1	927931
chr1	927934	927936	0.8716666666666667	0.8816666666666667	0.9136666666666664	0.9186666666666669	0.2893333333333333	0.8186666666666667	0.9423333333333334	0.8673333333333334	0.8766666666666666	0.8059999999999999	0.88	0.8526666666666666	0.8935	0.8315	0.8374999999999999	0.8879999999999999	0.7834999999999999	0.8235	0.907	0.9225	0.9365	0.8825000000000001	chr1	927935
chr1	927942	927944	0.9913333333333334	0.954	1.0	1.0	0.8956666666666667	0.9676666666666668	0.9876666666666668	0.9626666666666668	0.9543333333333334	0.9075	0.9465	0.9843333333333332	0.9895	0.9535	0.97	0.9440000000000001	0.966	0.934	0.9755	0.987	0.9445	0.9805	chr1	927943
chr1	927949	927951	0.8470000000000001	0.8833333333333334	0.8876666666666667	0.9196666666666666	0.4	0.7563333333333334	0.8473333333333333	0.7483333333333334	0.7706666666666667	0.7755000000000001	0.8654999999999999	0.8540000000000001	0.8939999999999999	0.794	0.7615000000000001	0.8275	0.8705	0.8480000000000001	0.8520000000000001	0.7945	0.885	0.8190000000000001	chr1	927950
chr1	928114	928116	0.9705	0.9840000000000001	0.9893333333333332	0.9743333333333334	0.369	0.9490000000000001	0.9840000000000001	0.9763333333333334	0.928	0.9229999999999999	0.9615	0.9446666666666668	0.835	0.8605	0.9615	0.9775	0.875	0.8590000000000001	1.0	1.0	0.875	0.857	chr1	928115
chr1	928126	928128	1.0	0.9443333333333334	1.0	0.9583333333333334	0.6665	0.975	0.9536666666666666	1.0	1.0	1.0	1.0	0.9229999999999999	0.95	0.9615	0.9690000000000001	1.0	1.0	0.95	0.9645	1.0	1.0	1.0	chr1	928127
chr1	928158	928160	0.9583333333333334	0.9520000000000001	1.0	0.9433333333333334	0.8976666666666667	0.9696666666666666	0.946	0.9486666666666668	0.972	1.0	0.9375	0.9373333333333336	0.8545	0.9175	1.0	0.9585	1.0	0.9125	0.875	0.9785	1.0	0.9059999999999999	chr1	928159
chr1	928163	928165	0.963	0.9443333333333334	0.9335	0.9443333333333334	0.7176666666666667	0.971	0.9803333333333332	1.0	0.9516666666666668	0.8335	1.0	0.9543333333333334	0.976	0.981	1.0	1.0	0.972	0.9235	0.875	1.0	0.9615	0.9375	chr1	928164
chr1	928167	928169	0.9445	1.0	0.939	0.913	0.6910000000000002	1.0	0.9393333333333334	1.0	0.9763333333333334	1.0	0.9	0.9103333333333334	0.9365	1.0	1.0	0.932	0.9445	0.9	0.8295	1.0	0.875	0.875	chr1	928168
chr1	928188	928190	1.0	0.9373333333333336	1.0	1.0	0.6316666666666667	0.9333333333333332	0.9813333333333332	0.9696666666666666	0.8716666666666667	1.0	0.95	0.9573333333333331	0.9790000000000001	0.895	0.95	1.0	0.9690000000000001	0.778	0.9165	0.925	0.833	0.85	chr1	928189
chr1	928218	928220	0.9743333333333334	0.9073333333333332	0.9803333333333332	0.9293333333333332	0.13533333333333333	0.9136666666666664	0.9103333333333332	0.9743333333333334	0.8843333333333335	0.75	0.7	0.9	0.8959999999999999	0.902	0.8845000000000001	0.8035	0.6605000000000001	0.875	0.784	0.9229999999999999	0.917	0.75	chr1	928219
chr1	928247	928249	0.9590000000000001	0.9305	0.9666666666666668	0.9605	0.233	0.937	0.9285	0.9286666666666666	0.8490000000000001	1.0	0.9165	0.9445	0.8420000000000001	0.8604999999999999	1.0	0.84	0.8634999999999999	1.0	0.9645	0.947	0.938	0.7805	chr1	928248
chr1	928251	928253	1.0	0.8886666666666666	1.0	0.9259999999999999	0.006999999999999999	0.9793333333333332	0.935	0.9526666666666668	0.892	1.0	0.9375	0.8410000000000001	0.9585	0.8459999999999999	0.9165	1.0	0.846	0.845	1.0	0.919	0.778	0.9	chr1	928252
chr1	928259	928261	0.9286666666666664	0.8743333333333334	1.0	0.8879999999999999	0.006000000000000001	0.8603333333333335	0.925	0.9233333333333332	0.8983333333333334	1.0	1.0	0.9705	0.8809999999999999	0.9135	0.9165	0.966	0.92	0.905	0.9565	0.893	0.944	0.8979999999999999	chr1	928260
chr1	928307	928309	0.9296666666666664	0.94	0.899	0.943	0.9523333333333334	0.961	0.9456666666666664	0.8889999999999999	0.9229999999999999	0.9285	1.0	0.8855	0.9315	0.8275	0.831	0.878	0.7709999999999999	0.8594999999999999	0.953	0.8240000000000001	0.9325	0.8035	chr1	928308
chr1	928315	928317	0.9593333333333334	0.9493333333333333	0.9690000000000001	0.9383333333333334	0.7240000000000001	0.992	0.9583333333333334	0.9063333333333332	0.892	1.0	0.95	0.866	0.9275	0.8515	0.8759999999999999	0.877	0.8614999999999999	0.877	0.9355	0.8659999999999999	0.9335	0.9255	chr1	928316
chr1	928322	928324	0.9696666666666666	0.953	0.9570000000000001	0.954	0.8913333333333333	0.9206666666666666	0.981	0.937	0.9570000000000001	1.0	0.9645	0.98	0.991	0.93	1.0	0.9755	0.9570000000000001	1.0	0.9565	1.0	0.9885	1.0	chr1	928323
chr1	928353	928355	0.9806666666666668	0.903	0.9546666666666668	0.9336666666666668	0.8666666666666667	0.9193333333333332	0.933	0.9333333333333332	0.8889999999999999	0.95	0.862	0.928	0.91	0.9515	0.9	0.935	0.8959999999999999	0.908	0.9585	0.8525	0.9175	0.941	chr1	928354
chr1	928385	928387	0.954	0.971	0.9670000000000001	0.9136666666666668	0.39966666666666667	0.9946666666666668	0.955	0.9686666666666666	0.9163333333333332	0.9229999999999999	0.982	0.8983333333333334	0.8975	0.899	0.988	0.8985000000000001	0.861	0.8165	0.964	0.8935	0.902	0.9109999999999999	chr1	928386
chr1	928480	928482	0.9386666666666666	0.9373333333333336	0.9733333333333332	0.961	0.194	0.958	0.9556666666666668	0.965	0.9043333333333332	0.9775	0.927	0.879	0.8640000000000001	0.8595	0.895	0.8925	0.873	0.7625	0.957	0.857	0.9095	0.8880000000000001	chr1	928481
chr1	928505	928507	0.9723333333333334	0.9386666666666666	0.965	0.9393333333333334	0.511	0.9533333333333336	0.979	0.9656666666666668	0.9336666666666668	0.9645	0.84	0.922	0.9175	0.7885	0.9355	0.977	0.889	0.899	0.9455	0.918	0.924	0.924	chr1	928506
chr1	928535	928537	0.9686666666666668	0.8836666666666667	0.9023333333333332	0.9103333333333332	0.38266666666666665	0.9353333333333332	0.9163333333333332	0.9136666666666664	0.9036666666666668	0.875	0.9440000000000001	0.9113333333333332	0.8235	0.823	0.9665	0.858	0.8025	0.8340000000000001	0.853	0.8105	0.8685	0.8095	chr1	928536
chr1	928551	928553	0.9706666666666668	0.9503333333333334	0.9503333333333334	0.9393333333333334	0.5660000000000001	0.9636666666666668	0.9163333333333332	0.9496666666666668	0.9153333333333332	0.9565	0.936	0.9516666666666668	0.981	0.905	0.9295	0.9925	0.9505	0.9655	0.9705	0.965	0.915	0.9615	chr1	928552
