chrom	start	end	Tregs-Bcell	Tregs-Myloid	Tregs-NK	Tregs-NaiveCD4	Tregs-NaiveCD8	Tregs-PMNlike	Tregs-cm4	Tregs-cm8	Tregs-ed8	Tregs-em4	Tregs-em8	maxdelta	mindelta	Avgdelta	NaiveCD4	NaiveCD8	nB	NK	PC	Mono	M0	M1	M2	iDC	mDC	PMN	cm8	em8	Eo	Tregs	em4	ed8	Mg	cm4	Er	mB
chr1	925492	925494	0.005000000000000001	0.011000000000000001	0.008666666666666666	0.003666666666666667	0.0009999999999999992	0.013000000000000001	0.013000000000000001	0.0005000000000000004	0.0045000000000000005	-0.004	-0.004	0.013000000000000001	-0.004	0.004757575757575757	0.009333333333333334	0.012000000000000002	0.005333333333333333	0.004333333333333334	0.0	0.0	0.0	0.010666666666666666	0.0	0.0	0.0	0.0	0.0125	0.017	0.0	0.013000000000000001	0.017	0.0085	0.0	0.0	0.0	0.024
chr1	925494	925496	0.008875000000000001	0.0139375	0.016	0.016	0.016	0.010777777777777778	0.0015000000000000011	0.0095	-0.0010000000000000009	-0.017	-0.033	0.016	-0.033	0.003780934343434343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011000000000000001	0.0	0.0	0.0	0.015666666666666666	0.006500000000000001	0.049	0.0	0.016	0.033	0.017	0.0	0.0145	0.0	0.0285
chr1	925511	925513	0.022000000000000002	0.0245	0.0245	0.0245	0.0245	0.0245	0.0245	0.019	0.006499999999999999	0.0245	0.0245	0.0245	0.006499999999999999	0.022136363636363638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0055000000000000005	0.0	0.0	0.0245	0.0	0.018000000000000002	0.0	0.0	0.0	0.01
chr1	925522	925524	0.0027500000000000024	0.012062500000000002	0.013500000000000002	0.007833333333333335	0.0038333333333333357	0.006277777777777779	0.0005000000000000022	0.0015000000000000011	-0.013500000000000002	-0.0505	-0.0215	0.013500000000000002	-0.0505	-0.003385732323232323	0.005666666666666667	0.009666666666666664	0.0	0.0	0.004333333333333334	0.0	0.0	0.007666666666666665	0.0	0.0	0.0	0.005333333333333333	0.012	0.035	0.0	0.013500000000000002	0.064	0.027000000000000003	0.0245	0.013	0.0	0.036500000000000005
chr1	925527	925529	0.002	0.006500000000000001	0.006500000000000001	0.006500000000000001	0.006500000000000001	0.005166666666666668	0.006500000000000001	0.0005000000000000004	0.006500000000000001	0.006500000000000001	0.006500000000000001	0.006500000000000001	0.0005000000000000004	0.005424242424242424	0.0	0.0	0.0	0.0	0.004333333333333334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.006500000000000001	0.0	0.0	0.0	0.0	0.006	0.0115
chr1	925535	925537	0.010125000000000002	0.0058750000000000035	0.0048333333333333344	-0.00083333333333333	-0.02583333333333333	0.011722222222222224	-0.015	-0.005000000000000001	0.0040000000000000036	-0.0019999999999999983	-0.033	0.011722222222222224	-0.033	-0.004101010101010099	0.014333333333333332	0.03933333333333333	0.005	0.008666666666666668	0.0	0.012333333333333337	0.015	0.013333333333333334	0.0	0.0	0.0	0.005333333333333333	0.018500000000000003	0.0465	0.0	0.013500000000000002	0.0155	0.0095	0.0	0.0285	0.0	0.006
chr1	925537	925539	0.007999999999999997	0.009562499999999998	0.008666666666666666	0.013999999999999999	0.003666666666666665	0.013999999999999999	0.000499999999999997	0.013999999999999999	0.0019999999999999983	-0.0015000000000000011	0.0059999999999999975	0.013999999999999999	-0.0015000000000000011	0.0071723484848484845	0.0	0.010333333333333332	0.0	0.005333333333333333	0.0	0.0	0.0	0.014	0.009666666666666664	0.0	0.0	0.0	0.0	0.008	0.0	0.013999999999999999	0.0155	0.012	0.0	0.013500000000000002	0.0	0.024000000000000004
chr1	925557	925559	0.006374999999999995	0.0193125	0.0265	0.014833333333333332	-0.01283333333333334	0.02272222222222222	0.0265	0.0265	0.015	0.009499999999999998	-0.023000000000000003	0.0265	-0.023000000000000003	0.011946338383838384	0.011666666666666669	0.03933333333333334	0.0	0.0	0.04933333333333334	0.0	0.0	0.03833333333333333	0.0	0.0	0.0	0.006999999999999999	0.0	0.0495	0.0	0.0265	0.017	0.0115	0.0	0.0	0.006500000000000001	0.006500000000000001
chr1	925566	925568	0.004375	0.005875	0.008	0.008	0.008	0.0021111111111111113	-0.0035	0.008	0.008	-0.0005000000000000004	0.008	0.008	-0.0035	0.005123737373737374	0.0	0.0	0.0	0.0	0.005333333333333333	0.0	0.0	0.011333333333333334	0.0	0.0	0.0	0.0	0.0	0.0	0.0265	0.008	0.0085	0.0	0.0	0.0115	0.0	0.006500000000000001
chr1	925575	925577	0.006500000000000001	0.0144375	0.0165	0.0165	0.0165	0.0165	0.011	0.0165	0.0055	0.008	0.0165	0.0165	0.0055	0.013130681818181816	0.0	0.0	0.0	0.0	0.021666666666666667	0.0	0.0	0.011000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0165	0.0085	0.011000000000000001	0.0	0.0055000000000000005	0.0	0.0075
chr1	925584	925586	-0.04287500000000001	0.017933333333333332	0.02	0.02	0.02	0.02	0.0135	0.0125	0.02	0.0035	-0.0105	0.02	-0.04287500000000001	0.008550757575757573	0.0	0.0	0.0	0.0	0.1496666666666667	0.0	0.0	0.010333333333333332	0.0	0.0	0.0	0.0	0.0075	0.0305	0.0	0.02	0.0165	0.0	0.0	0.006500000000000001	0.0	0.027000000000000003
chr1	925591	925593	-0.008375	-0.0063750000000000005	-0.011000000000000001	-0.005333333333333333	-0.012000000000000002	-0.002	-0.009000000000000001	-0.046	-0.021	-0.008	-0.0105	-0.002	-0.046	-0.012689393939393941	0.005333333333333333	0.012000000000000002	0.0	0.011000000000000001	0.017666666666666667	0.011000000000000001	0.0	0.023000000000000003	0.0	0.0	0.0	0.0	0.046	0.0105	0.0	0.0	0.008	0.021	0.009000000000000001	0.009000000000000001	0.0	0.006999999999999999
chr1	925618	925620	0.010375	0.016	0.016	0.016	0.016	0.016	0.0085	0.016	0.016	0.0075	0.016	0.016	0.0075	0.014034090909090908	0.0	0.0	0.0	0.0	0.010333333333333332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.0085	0.0	0.0	0.0075	0.0	0.006999999999999999
chr1	925860	925862	-0.01787500000000001	0.037125	0.032	0.03133333333333333	-0.003999999999999997	0.04622222222222222	-0.012000000000000005	-0.0050000000000000105	-0.049000000000000016	-0.0395	-0.09750000000000003	0.04622222222222222	-0.09750000000000003	-0.007108585858585867	0.021666666666666667	0.057	0.0	0.021	0.12833333333333333	0.016333333333333342	0.02066666666666667	0.02233333333333333	0.011000000000000001	0.0	0.0215	0.006000000000000001	0.05800000000000001	0.15050000000000002	0.0	0.053	0.0925	0.102	0.0	0.065	0.0215	0.091
chr1	925869	925871	0.015125000000000006	0.03325	0.013166666666666669	0.002166666666666657	-0.012833333333333342	0.035277777777777776	-0.008	-0.005500000000000005	-0.063	-0.04700000000000002	-0.113	0.035277777777777776	-0.113	-0.013667929292929294	0.053333333333333344	0.06833333333333334	0.021333333333333333	0.042333333333333334	0.0	0.0046666666666666645	0.021	0.035	0.010666666666666666	0.0415	0.0295	0.012333333333333337	0.06100000000000001	0.16849999999999998	0.035500000000000004	0.0555	0.1025	0.1185	0.0	0.0635	0.037000000000000005	0.1295
chr1	925871	925873	0.0020000000000000018	0.015000000000000006	-0.004666666666666659	-0.006999999999999999	-0.01299999999999999	0.01600000000000001	0.0060000000000000045	-0.025	-0.07599999999999997	-0.0665	-0.08399999999999999	0.01600000000000001	-0.08399999999999999	-0.021560606060606054	0.042	0.048	0.006000000000000001	0.03966666666666666	0.03966666666666667	0.034	0.025666666666666667	0.016	0.031	0.0	0.0	0.012666666666666666	0.06000000000000001	0.119	0.0215	0.035	0.1015	0.111	0.0235	0.028999999999999998	0.0215	0.0635
chr1	925879	925881	-0.0095	0.018125	0.019000000000000003	-0.006666666666666675	-0.00633333333333333	0.013888888888888888	-0.013499999999999998	-0.08149999999999999	-0.11950000000000002	-0.036000000000000004	-0.085	0.019000000000000003	-0.11950000000000002	-0.027907828282828284	0.03866666666666668	0.03833333333333333	0.01833333333333333	0.013	0.045000000000000005	0.021333333333333333	0.006999999999999999	0.015666666666666666	0.0	0.0	0.045	0.012333333333333337	0.1135	0.117	0.0	0.032	0.068	0.15150000000000002	0.0325	0.0455	0.0305	0.07100000000000001
chr1	925884	925886	-0.024875	0.009750000000000002	-0.044000000000000004	-0.021999999999999992	-0.045333333333333344	-0.010555555555555549	-0.01599999999999999	-0.0555	-0.07950000000000003	-0.068	-0.07650000000000001	0.009750000000000002	-0.07950000000000003	-0.03931944444444445	0.049	0.07233333333333335	0.024	0.07100000000000001	0.058666666666666666	0.025333333333333336	0.007333333333333334	0.029333333333333333	0.009333333333333329	0.0	0.031	0.019666666666666662	0.0825	0.1035	0.016	0.027000000000000003	0.095	0.1065	0.066	0.043	0.0575	0.0835
chr1	925906	925908	0.0020000000000000018	0.007562500000000003	0.006833333333333335	0.02016666666666667	-0.009499999999999995	0.01716666666666667	0.026500000000000003	-0.03	-0.008	-0.037000000000000005	-0.0185	0.026500000000000003	-0.037000000000000005	-0.002070075757575756	0.006333333333333333	0.036000000000000004	0.0	0.01966666666666667	0.043333333333333335	0.004333333333333334	0.009666666666666664	0.06333333333333334	0.009666666666666664	0.0	0.021	0.012666666666666668	0.0565	0.045	0.0	0.026500000000000003	0.0635	0.0345	0.0085	0.0	0.0145	0.032999999999999995
chr1	925916	925918	-0.010124999999999995	0.0181875	0.00966666666666667	0.009333333333333336	6.938893903907227e-18	0.015777777777777783	0.013000000000000005	-0.024	-0.017	0.0175	-0.0255	0.0181875	-0.0255	0.0006218434343434366	0.025666666666666667	0.035	0.0	0.025333333333333333	0.098	0.008666666666666668	0.01833333333333333	0.02033333333333333	0.016333333333333342	0.021	0.018000000000000002	0.008666666666666668	0.059	0.0605	0.0	0.035	0.0175	0.052000000000000005	0.057	0.022	0.0165	0.0335
chr1	925936	925938	-0.03175	-0.010624999999999996	-0.05616666666666666	-0.0024999999999999988	-0.01883333333333333	-0.00972222222222222	-0.012	-0.0265	-0.021	-0.0525	-0.022	-0.0024999999999999988	-0.05616666666666666	-0.02396338383838384	0.013	0.029333333333333336	0.0	0.06666666666666668	0.08800000000000001	0.009333333333333329	0.010666666666666666	0.04933333333333334	0.019	0.021	0.0155	0.0046666666666666645	0.037000000000000005	0.0325	0.0155	0.0105	0.063	0.0315	0.05	0.0225	0.018500000000000003	0.037000000000000005
chr1	925972	925974	-0.0625	-0.030625000000000006	-0.07833333333333334	0.008	-0.05533333333333334	-0.04211111111111111	-0.036000000000000004	-0.0685	-0.059000000000000004	-0.0555	-0.07849999999999999	0.008	-0.07849999999999999	-0.050763888888888886	0.0	0.06333333333333334	0.02066666666666667	0.08633333333333333	0.13966666666666666	0.024000000000000004	0.049666666666666665	0.052000000000000005	0.032	0.02	0.052500000000000005	0.028333333333333325	0.0765	0.0865	0.013500000000000002	0.008	0.0635	0.067	0.11900000000000001	0.044	0.0505	0.0415
chr1	925979	925981	-0.05937499999999999	-0.0059375	-0.013000000000000001	-0.021333333333333333	-0.006	-0.0034444444444444444	-0.0145	-0.027500000000000004	-0.0505	-0.0355	-0.0645	-0.0034444444444444444	-0.0645	-0.027417297979797986	0.029333333333333333	0.014	0.0	0.021	0.154	0.005	0.02466666666666667	0.012333333333333337	0.02033333333333333	0.0	0.018000000000000002	0.0046666666666666645	0.035500000000000004	0.07250000000000001	0.013999999999999999	0.008	0.0435	0.0585	0.0	0.0225	0.0305	0.0385
chr1	925987	925989	-0.011125	-0.0060625	-0.008666666666666666	-0.002	-0.022	-0.008	-0.026500000000000003	-0.0535	-0.0255	-0.019000000000000003	-0.0215	-0.002	-0.0535	-0.01853219696969697	0.01	0.03	0.0	0.016666666666666666	0.03733333333333333	0.01533333333333333	0.0	0.025666666666666667	0.008666666666666668	0.018000000000000002	0.02	0.005	0.0615	0.029500000000000005	0.0	0.008	0.027000000000000003	0.0335	0.031	0.0345	0.0335	0.0205
chr1	925995	925997	-0.047625	0.004937500000000001	0.0020000000000000018	0.005666666666666667	-0.014666666666666668	-0.0014444444444444426	-0.0335	-0.010000000000000002	-0.03899999999999999	0.007000000000000001	-0.015	0.007000000000000001	-0.047625	-0.012875631313131313	0.011333333333333334	0.03166666666666667	0.0	0.015	0.15566666666666668	0.006000000000000001	0.011333333333333334	0.026	0.008666666666666668	0.018500000000000003	0.0	0.006666666666666667	0.027000000000000003	0.032	0.0	0.017	0.01	0.055999999999999994	0.033	0.0505	0.04	0.025
chr1	926008	926010	-0.04650000000000002	0.02225	0.0285	0.0285	0.008166666666666671	0.010000000000000002	-0.025	-0.017000000000000005	-0.014999999999999998	-0.038000000000000006	0.018500000000000003	0.0285	-0.04650000000000002	-0.0023257575757575782	0.0	0.02033333333333333	0.0	0.0	0.18333333333333326	0.0	0.022000000000000002	0.011333333333333334	0.0	0.0	0.0	0.0	0.045500000000000006	0.01	0.0	0.0285	0.0665	0.0435	0.043	0.0535	0.0525	0.025
chr1	926139	926141	0.022571428571428548	0.12593749999999998	0.06399999999999999	-0.027000000000000024	0.06166666666666665	0.023111111111111082	0.173	0.08399999999999999	0.06799999999999999	0.0009999999999999733	-0.025500000000000026	0.173	-0.027000000000000024	0.05188970057720055	0.20000000000000004	0.11133333333333334	0.037333333333333336	0.109	0.2743333333333334	0.012000000000000002	0.0	0.092	0.055999999999999994	0.08650000000000001	0.05	0.043333333333333335	0.08900000000000001	0.1985	0.0415	0.173	0.172	0.105	0.243	0.0	0.325	0.11800000000000001
chr1	926156	926158	-0.13378571428571429	-0.10506250000000003	-0.23716666666666675	-0.10316666666666667	-0.11283333333333335	-0.19483333333333336	-0.2385	-0.08600000000000001	-0.05550000000000002	-0.18000000000000005	-0.2240000000000001	-0.05550000000000002	-0.2385	-0.15189529220779224	0.19766666666666666	0.2073333333333333	0.2406666666666667	0.3316666666666667	0.201	0.17333333333333334	0.23266666666666666	0.214	0.215	0.1435	0.2005	0.217	0.1805	0.3185	0.135	0.0945	0.2745	0.15	0.55	0.33299999999999996	0.2915	0.273
chr1	926167	926169	0.09675	0.08106250000000001	0.04216666666666667	0.1295	0.1295	-0.006277777777777771	0.1295	0.1295	0.116	0.096	0.1105	0.1295	-0.006277777777777771	0.0958364898989899	0.0	0.0	0.022000000000000002	0.08733333333333332	0.04766666666666667	0.044333333333333336	0.025666666666666667	0.09300000000000001	0.04533333333333334	0.075	0.0	0.007333333333333334	0.0	0.019	0.0	0.1295	0.0335	0.013500000000000002	0.3	0.0	0.30000000000000004	0.0265
chr1	926194	926196	0.054125000000000006	0.025250000000000026	-0.02533333333333332	0.12	0.12	-0.02788888888888888	0.13	0.024000000000000014	0.047	0.062	-0.0024999999999999745	0.13	-0.02788888888888888	0.04787752525252526	0.05000000000000001	0.05000000000000001	0.18233333333333326	0.19533333333333333	0.06566666666666666	0.121	0.22399999999999998	0.15666666666666665	0.17733333333333334	0.094	0.0455	0.04933333333333334	0.146	0.1725	0.093	0.17	0.10800000000000001	0.12300000000000001	0.3125	0.04	0.411	0.0915
chr1	926209	926211	0.037000000000000005	0.0660625	0.04966666666666668	0.0925	0.08100000000000003	-0.017666666666666664	0.067	0.11250000000000004	0.08	0.134	0.05550000000000002	0.134	-0.017666666666666664	0.0688693181818182	0.0415	0.053	0.06266666666666666	0.08433333333333333	0.13933333333333334	0.05399999999999999	0.08633333333333333	0.092	0.10333333333333332	0.0	0.04	0.03	0.0215	0.0785	0.0515	0.134	0.0	0.054000000000000006	0.28600000000000003	0.067	0.30000000000000004	0.085
chr1	926217	926219	-0.058999999999999976	-0.04968750000000001	-0.045	-0.005999999999999992	0.03166666666666666	-0.09066666666666666	0.078	0.0555	0.0425	0.0265	-0.0005000000000000004	0.078	-0.09066666666666666	-0.0015170454545454515	0.084	0.04633333333333334	0.09600000000000004	0.123	0.15633333333333332	0.10466666666666667	0.07	0.18966666666666668	0.19500000000000006	0.11800000000000001	0.0645	0.13166666666666668	0.0225	0.0785	0.057000000000000016	0.078	0.0515	0.0355	0.238	0.0	0.2665	0.16949999999999998
chr1	926221	926223	-0.0615	-0.0683125	-0.23	-0.03966666666666663	0.11100000000000004	-0.06955555555555548	-0.01849999999999996	0.06450000000000003	0.13750000000000004	0.10000000000000003	-0.001999999999999974	0.13750000000000004	-0.23	-0.0069577020202019856	0.26666666666666666	0.11599999999999999	0.26033333333333336	0.457	0.3466666666666667	0.16699999999999998	0.31266666666666665	0.3443333333333334	0.43	0.278	0.2035	0.242	0.1625	0.229	0.18	0.2270000000000001	0.127	0.0895	0.2915	0.2455	0.5	0.2435
chr1	926230	926232	0.030875000000000014	0.060687500000000026	0.09533333333333337	0.12266666666666667	0.14666666666666667	0.06111111111111114	0.03350000000000003	0.03200000000000003	-0.04299999999999998	0.016000000000000014	0.007500000000000007	0.14666666666666667	-0.04299999999999998	0.05121275252525255	0.08833333333333332	0.06433333333333334	0.12366666666666665	0.11566666666666665	0.198	0.122	0.163	0.17833333333333334	0.16399999999999998	0.1325	0.129	0.094	0.179	0.2035	0.017	0.21100000000000002	0.195	0.254	0.1865	0.1775	0.33	0.238
chr1	926250	926252	0.07450000000000001	-0.1160625	-0.31866666666666665	0.03766666666666663	-0.04199999999999998	-0.0905555555555556	-0.003000000000000003	0.147	0.0575	0.034499999999999975	0.115	0.147	-0.31866666666666665	-0.009465277777777784	0.3103333333333333	0.39	0.334	0.6666666666666666	0.21766666666666667	0.4773333333333333	0.4093333333333333	0.4623333333333333	0.5006666666666667	0.45	0.488	0.4306666666666667	0.201	0.233	0.2845	0.348	0.3135	0.2905	0.593	0.35100000000000003	0.45	0.2665
chr1	926297	926299	-0.031624999999999966	-0.15400000000000005	-0.2771666666666667	-0.13849999999999996	-0.11549999999999995	-0.2196111111111111	-0.07049999999999998	0.039500000000000035	0.02150000000000002	-0.013999999999999985	-0.03999999999999998	0.039500000000000035	-0.2771666666666667	-0.09090025252525252	0.294	0.271	0.3303333333333333	0.4326666666666667	0.012333333333333337	0.2326666666666667	0.2976666666666667	0.3853333333333333	0.3873333333333333	0.3355	0.18600000000000005	0.3273333333333333	0.11599999999999999	0.1955	0.239	0.15550000000000005	0.1695	0.134	0.4625	0.226	0.4955000000000001	0.2345
chr1	926340	926342	-0.04600000000000001	0.026062500000000016	-0.238	0.006500000000000007	-0.07666666666666666	-0.06788888888888889	-0.0030000000000000165	-0.0245	-0.03899999999999998	-0.08300000000000002	-0.03949999999999998	0.026062500000000016	-0.238	-0.053181186868686864	0.1135	0.19666666666666666	0.217	0.35799999999999993	0.10066666666666667	0.07233333333333332	0.104	0.07266666666666667	0.16033333333333336	0.05	0.0875	0.11333333333333333	0.1445	0.15949999999999998	0.042	0.12	0.203	0.15899999999999995	0.3390000000000001	0.12300000000000001	0.2945	0.1875
chr1	926367	926369	0.014249999999999876	0.07562499999999994	-0.15683333333333338	-0.04716666666666669	0.016166666666666663	0.042500000000000204	0.012000000000000007	-0.058999999999999934	0.132	-0.13050000000000006	0.12349999999999994	0.132	-0.15683333333333338	0.002049242424242416	0.7046666666666667	0.6413333333333333	0.7613333333333333	0.8143333333333334	0.44766666666666666	0.5263333333333334	0.5546666666666666	0.555	0.7090000000000001	0.61	0.5275	0.5396666666666666	0.7164999999999999	0.534	0.412	0.6575	0.7879999999999999	0.5255	0.8	0.6455	0.746	0.7595000000000001
chr1	926381	926383	-0.027000000000000024	0.06463333333333326	-0.1915	-0.0485000000000001	-0.014166666666666716	-0.005611111111111178	-0.06850000000000006	0.06199999999999994	0.13749999999999996	-0.07850000000000007	0.04949999999999999	0.13749999999999996	-0.1915	-0.010922222222222272	0.4270000000000001	0.39266666666666666	0.4833333333333333	0.57	0.314	0.3720000000000001	0.2325	0.338	0.4156666666666666	0.2765	0.1565	0.18700000000000008	0.3165	0.32899999999999996	0.195	0.3785	0.457	0.241	0.5940000000000001	0.447	0.659	0.4260000000000001
chr1	926420	926422	-0.02350000000000008	0.027566666666666628	-0.1695000000000001	0.031166666666666683	-0.027833333333333377	0.029944444444444333	0.016000000000000014	-0.0040000000000000036	0.1815	-0.002500000000000057	0.1895	0.1895	-0.1695000000000001	0.02257676767676764	0.6183333333333333	0.6773333333333333	0.6366666666666666	0.8190000000000001	0.6559999999999999	0.483	0.6395	0.6423333333333333	0.7273333333333333	0.6065	0.6395	0.5159999999999999	0.6535	0.46	0.5425	0.6495	0.652	0.46799999999999997	0.7290000000000001	0.6335	0.7424999999999999	0.7444999999999999
chr1	926426	926428	-0.0822857142857144	-0.07678571428571435	-0.1276666666666667	-0.07633333333333336	0.02166666666666661	-0.04574999999999997	-0.051999999999999935	-0.029499999999999967	0.09700000000000007	-0.04900000000000005	0.14500000000000002	0.14500000000000002	-0.1276666666666667	-0.02505952380952382	0.6943333333333334	0.5963333333333334	0.7316666666666668	0.7456666666666667	0.6665	0.5946666666666667	0.7056666666666667	0.6636666666666666	0.8116666666666666	0.6	0.8	0.6275000000000001	0.6475	0.473	0.55	0.618	0.667	0.5209999999999999	0.726	0.6699999999999999	0.7515000000000001	0.687
chr1	926505	926507	0.207375	0.017562500000000036	-0.0956666666666668	-0.07833333333333325	-0.054666666666666634	-0.0011111111111111738	0.018000000000000016	0.03300000000000003	0.029000000000000026	0.03700000000000003	0.015000000000000013	0.207375	-0.0956666666666668	0.011559974747474751	0.8393333333333333	0.8156666666666667	0.8213333333333334	0.8566666666666668	0.15133333333333335	0.79	0.7826666666666666	0.695	0.7113333333333333	0.7945	0.6845	0.765	0.728	0.746	0.72	0.7609999999999999	0.7240000000000001	0.732	0.8009999999999999	0.743	0.7609999999999999	0.7555000000000001
chr1	926508	926510	0.23475	-0.010375000000000134	-0.005166666666666653	-0.01883333333333337	0.03783333333333328	0.011944444444444424	0.012499999999999956	0.016999999999999904	-0.0035000000000000586	-0.01649999999999996	0.030000000000000027	0.23475	-0.01883333333333337	0.026332070707070675	0.9343333333333332	0.8776666666666667	0.9523333333333334	0.9206666666666666	0.24100000000000002	0.9113333333333332	0.9453333333333336	0.941	0.8876666666666667	0.9365	0.9425	0.9316666666666666	0.8985000000000001	0.8855	0.941	0.9155	0.932	0.919	0.8725	0.903	0.855	0.9329999999999999
chr1	926526	926528	0.18599999999999994	-0.009937500000000044	-0.0485000000000001	-0.06150000000000011	-0.035833333333333266	-0.00027777777777771023	0.01849999999999996	-0.026500000000000086	0.03899999999999992	0.012000000000000007	0.024999999999999908	0.18599999999999994	-0.06150000000000011	0.008904671717171677	0.951	0.9253333333333332	0.9790000000000001	0.938	0.295	0.8940000000000001	0.929	0.8696666666666667	0.8833333333333333	0.9565	0.875	0.9263333333333332	0.916	0.8645	0.9195	0.8895	0.8775	0.8505	0.9045	0.871	0.7905	0.903
chr1	926590	926592	0.195375	0.038250000000000006	0.006166666666666765	-0.007833333333333248	-0.02749999999999997	0.031611111111111145	0.05400000000000005	0.05499999999999994	0.015000000000000013	0.0050000000000000044	-0.0014999999999999456	0.195375	-0.02749999999999997	0.0330517676767677	0.9653333333333332	0.985	0.9656666666666666	0.9513333333333333	0.4586666666666667	0.955	0.8489999999999999	0.9376666666666664	0.9499999999999998	0.897	0.9195	0.9463333333333336	0.9025	0.959	0.9045	0.9575	0.9525	0.9425	0.958	0.9035	0.8845000000000001	0.912
chr1	926664	926666	0.20100000000000007	-0.11337499999999978	-0.1306666666666666	-0.1356666666666666	-0.10266666666666656	-0.0051111111111109536	0.006500000000000061	0.009499999999999951	0.07300000000000006	0.002000000000000113	0.013499999999999956	0.20100000000000007	-0.1356666666666666	-0.016544191919191844	0.9486666666666668	0.9156666666666666	0.9633333333333332	0.9436666666666668	0.08533333333333333	0.912	0.958	0.8666666666666666	0.8856666666666667	0.9775	1.0	0.8679999999999999	0.8035000000000001	0.7995000000000001	0.8395	0.8130000000000001	0.8109999999999999	0.74	0.8735	0.8065	0.6665	0.875
chr1	926742	926744	0.13514285714285712	-0.19578571428571426	-0.253	-0.14149999999999996	-0.19533333333333336	-0.016000000000000125	-0.3204999999999999	-0.1070000000000001	-0.01100000000000001	0.17600000000000005	-0.08500000000000008	0.17600000000000005	-0.3204999999999999	-0.0921796536796537	0.7915	0.8453333333333334	0.9129999999999999	0.903	0.055	0.8270000000000001	0.9723333333333332	0.7223333333333333	0.8640000000000001	0.895	0.789	0.802	0.7570000000000001	0.7350000000000001	0.679	0.65	0.474	0.6609999999999999	0.2	0.9705	0.75	0.7
chr1	926916	926918	0.2717857142857144	0.0033750000000001283	0.05783333333333353	-0.04349999999999998	0.033499999999999974	0.03749999999999998	0.10350000000000004	0.031500000000000083	0.045500000000000096	0.14750000000000008	0.1605000000000001	0.2717857142857144	-0.04349999999999998	0.07718127705627713	0.958	0.8810000000000001	0.8716666666666667	0.8566666666666666	0.0345	0.91	0.9326666666666666	0.9296666666666664	0.9763333333333334	0.885	0.7809999999999999	0.8166666666666668	0.883	0.754	0.9645	0.9145	0.767	0.8690000000000001	0.8380000000000001	0.8109999999999999	0.919	0.9075
chr1	926920	926922	0.17971428571428585	-0.07012499999999977	-0.05799999999999994	-0.05933333333333313	-0.07266666666666655	-0.020444444444444262	-0.0129999999999999	0.013500000000000071	-0.03499999999999992	0.037000000000000144	-0.033999999999999815	0.17971428571428585	-0.07266666666666655	-0.012032287157287021	0.9413333333333332	0.9546666666666668	0.9786666666666668	0.94	0.081	0.9316666666666666	0.9723333333333332	0.93	0.971	1.0	0.9095	0.923	0.8685	0.9159999999999999	0.965	0.8820000000000001	0.845	0.917	0.8380000000000001	0.895	0.8734999999999999	0.909
chr1	926928	926930	0.2258571428571428	0.020937499999999942	0.05833333333333335	0.05833333333333335	0.032333333333333325	0.04555555555555557	0.07850000000000001	0.04749999999999999	0.0019999999999998908	0.02349999999999996	0.09300000000000007	0.2258571428571428	0.0019999999999998908	0.062350018037518024	0.9306666666666666	0.9566666666666668	0.9726666666666668	0.9306666666666666	0.2635	0.9470000000000001	0.9526666666666666	0.986	1.0	0.976	0.94	0.914	0.9415	0.8959999999999999	1.0	0.989	0.9655	0.987	0.9355	0.9105	0.9390000000000001	0.9485
chr1	926997	926999	0.107375	-0.053937500000000194	-0.028999999999999918	-0.01633333333333331	-0.05833333333333324	-0.035666666666666624	0.02449999999999997	0.0050000000000001155	-0.014999999999999902	0.017500000000000068	-0.00649999999999995	0.107375	-0.05833333333333324	-0.005490530303030271	0.9233333333333332	0.9653333333333332	0.944	0.9359999999999999	0.642	0.9656666666666666	0.9723333333333332	0.9713333333333334	0.9303333333333332	0.9545	0.9735	0.9486666666666668	0.902	0.9135	0.9265	0.907	0.8895	0.922	0.9665	0.8825000000000001	0.9259999999999999	0.8195000000000001
chr1	927015	927017	0.14112500000000006	-0.06456250000000019	-0.047666666666666524	-0.08200000000000007	-0.04833333333333323	-0.01822222222222236	0.018000000000000016	-0.009499999999999842	0.0040000000000000036	-0.04400000000000004	-0.03699999999999992	0.14112500000000006	-0.08200000000000007	-0.017105429292929283	0.971	0.9373333333333332	0.96	0.9366666666666664	0.4276666666666665	0.955	0.985	0.9236666666666666	0.9486666666666668	0.9705	0.9395	0.9410000000000002	0.8984999999999999	0.9259999999999999	0.956	0.889	0.933	0.885	0.8985000000000001	0.871	0.8165	0.91
