chrom	start	end	B_cell-NK	B_cell-CD8	B_cell-CD4	B_cell-Mono	maxdelta	mindelta	Avgdelta
chr1	925152	925154	0.19266666666666665	0.0633333333333333	0.2743333333333333	-0.07733333333333338	0.2743333333333333	-0.07733333333333338	0.11324999999999999
chr1	925376	925378	-0.3193333333333333	-0.125	0.125	-0.2743333333333333	0.125	-0.3193333333333333	-0.14841666666666664
chr1	925380	925382	-0.11633333333333333	-0.1583333333333333	-0.033	-0.18233333333333326	-0.033	-0.18233333333333326	-0.12249999999999997
chr1	925383	925385	0.3765	0.09816666666666662	0.3765	0.07716666666666673	0.3765	0.07716666666666673	0.23208333333333334
chr1	925386	925388	-0.08433333333333333	0.18233333333333332	0.249	0.01566666666666669	0.249	-0.08433333333333333	0.09066666666666667
chr1	925421	925423	-0.22333333333333336	0.09866666666666668	0.19333333333333333	-0.1726666666666666	0.19333333333333333	-0.22333333333333336	-0.02599999999999999
chr1	925439	925441	-0.15566666666666665	0.15166666666666667	0.07783333333333334	0.111	0.15166666666666667	-0.15566666666666665	0.04620833333333334
chr1	925442	925444	-0.044333333333333336	-0.01100000000000001	0.289	0.17466666666666664	0.289	-0.044333333333333336	0.10208333333333332
chr1	925444	925446	-0.16966666666666666	0.14699999999999994	0.06383333333333333	0.16366666666666665	0.16366666666666665	-0.16966666666666666	0.051208333333333314
chr1	925450	925452	0.07499999999999996	0.02233333333333332	0.464	0.3606666666666665	0.464	0.02233333333333332	0.23049999999999993
chr1	925459	925461	0.21466666666666664	-0.049000000000000016	0.21466666666666664	0.008333333333333305	0.21466666666666664	-0.049000000000000016	0.09716666666666665
chr1	925475	925477	0.008333333333333305	0.09466666666666662	0.10833333333333332	0.2103333333333333	0.2103333333333333	0.008333333333333305	0.10541666666666663
chr1	925482	925484	-0.15066666666666664	-0.12533333333333332	-0.16099999999999995	-0.023999999999999997	-0.023999999999999997	-0.16099999999999995	-0.11524999999999999
chr1	925489	925491	0.010666666666666713	0.11333333333333336	0.14400000000000004	0.1663333333333334	0.1663333333333334	0.010666666666666713	0.10858333333333338
chr1	925492	925494	-0.10433333333333336	-0.16866666666666666	0.099	0.026666666666666672	0.099	-0.16866666666666666	-0.036833333333333336
chr1	925494	925496	0.15933333333333335	0.06266666666666668	0.026000000000000027	0.02033333333333337	0.15933333333333335	0.02033333333333337	0.06708333333333336
chr1	925511	925513	0.13133333333333333	0.15066666666666667	0.15966666666666668	0.01933333333333337	0.15966666666666668	0.01933333333333337	0.11525000000000002
chr1	925522	925524	0.15	-0.25533333333333336	0.039000000000000014	0.07599999999999997	0.15	-0.25533333333333336	0.0024166666666666538
chr1	925527	925529	0.16066666666666665	0.033333333333333326	0.05066666666666665	-0.01633333333333331	0.16066666666666665	-0.01633333333333331	0.05708333333333333
chr1	925535	925537	-0.00866666666666667	-0.05600000000000002	-0.2303333333333333	-0.209	-0.00866666666666667	-0.2303333333333333	-0.126
chr1	925537	925539	0.10566666666666666	0.0026666666666666505	0.017333333333333308	-0.21433333333333332	0.10566666666666666	-0.21433333333333332	-0.022166666666666675
chr1	925544	925546	-0.21733333333333332	-0.35400000000000004	-0.14333333333333334	-0.33299999999999996	-0.14333333333333334	-0.35400000000000004	-0.2619166666666667
chr1	925557	925559	-0.055666666666666656	-0.21466666666666664	-0.06899999999999999	-0.2083333333333333	-0.055666666666666656	-0.21466666666666664	-0.13691666666666666
chr1	925559	925561	0.01100000000000001	-0.09666666666666664	0.027666666666666676	-0.19566666666666666	0.027666666666666676	-0.19566666666666666	-0.06341666666666665
chr1	925566	925568	0.03333333333333333	-0.09933333333333336	-0.1466666666666667	-0.15766666666666668	0.03333333333333333	-0.15766666666666668	-0.09258333333333335
chr1	925575	925577	-0.0003333333333333105	-0.09366666666666666	0.014000000000000012	-0.15133333333333332	0.014000000000000012	-0.15133333333333332	-0.05783333333333332
chr1	925578	925580	-0.030999999999999993	-0.18333333333333326	-0.04533333333333333	-0.3001666666666667	-0.030999999999999993	-0.3001666666666667	-0.13995833333333332
chr1	925581	925583	0.03233333333333335	-0.061	0.03333333333333334	-0.2711666666666667	0.03333333333333334	-0.2711666666666667	-0.066625
chr1	925584	925586	0.19000000000000006	-0.13066666666666665	-0.07333333333333332	-0.045999999999999965	0.19000000000000006	-0.13066666666666665	-0.01499999999999997
chr1	925591	925593	0.02833333333333335	-0.08933333333333335	0.04266666666666667	-0.1381666666666667	0.04266666666666667	-0.1381666666666667	-0.03912500000000001
chr1	925596	925598	0.292	0.09766666666666664	0.08433333333333333	-0.08900000000000002	0.292	-0.08900000000000002	0.09624999999999997
chr1	925618	925620	0.04800000000000002	0.006666666666666682	0.04800000000000002	-0.17799999999999996	0.04800000000000002	-0.17799999999999996	-0.01883333333333331
chr1	925625	925627	0.2566666666666667	0.3910000000000001	0.22900000000000004	0.21816666666666676	0.3910000000000001	0.21816666666666676	0.27370833333333344
chr1	925634	925636	-0.03366666666666665	-0.03266666666666665	-0.0069999999999999785	-0.07883333333333331	-0.0069999999999999785	-0.07883333333333331	-0.03804166666666665
chr1	925640	925642	0.05216666666666667	0.05316666666666664	0.07983333333333334	0.017000000000000015	0.07983333333333334	0.017000000000000015	0.050541666666666665
chr1	925656	925658	0.134	-0.05366666666666667	-0.031	-0.17300000000000001	0.134	-0.17300000000000001	-0.03091666666666667
chr1	925658	925660	0.134	-0.05933333333333335	-0.031	-0.09	0.134	-0.09	-0.011583333333333334
chr1	925670	925672	0.134	0.09733333333333334	-0.031	-0.10199999999999998	0.134	-0.10199999999999998	0.02458333333333334
chr1	925673	925675	0.057666666666666665	0.13433333333333333	0.0026666666666666505	-0.16483333333333336	0.13433333333333333	-0.16483333333333336	0.007458333333333324
chr1	925683	925685	0.16766666666666666	0.057666666666666665	-0.24733333333333335	-0.15233333333333335	0.16766666666666666	-0.24733333333333335	-0.04358333333333334
chr1	925696	925698	0.0026666666666666505	0.06866666666666668	-0.08233333333333334	-0.0256666666666667	0.06866666666666668	-0.08233333333333334	-0.009166666666666677
chr1	925699	925701	0.06866666666666668	0.12100000000000005	-0.1828333333333333	0.107	0.12100000000000005	-0.1828333333333333	0.02845833333333336
chr1	925709	925711	-0.0010000000000000009	0.15433333333333332	0.025666666666666667	0.08233333333333331	0.15433333333333332	-0.0010000000000000009	0.06533333333333333
chr1	925718	925720	-0.009000000000000008	0.015999999999999986	-0.08233333333333334	0.131	0.131	-0.08233333333333334	0.01391666666666666
chr1	925751	925753	-0.06366666666666665	-0.036333333333333266	-0.09066666666666663	0.06133333333333335	0.06133333333333335	-0.09066666666666663	-0.0323333333333333
chr1	925754	925756	0.02099999999999999	-0.04300000000000004	-0.07766666666666666	0.1403333333333333	0.1403333333333333	-0.07766666666666666	0.01016666666666665
chr1	925758	925760	0.043333333333333335	-0.03983333333333328	-0.03766666666666663	0.26	0.26	-0.03983333333333328	0.05645833333333336
chr1	925760	925762	0.005333333333333329	0.04199999999999998	-0.09333333333333332	0.16599999999999998	0.16599999999999998	-0.09333333333333332	0.029999999999999992
chr1	925771	925773	-0.08866666666666673	-0.20450000000000007	-0.18433333333333332	0.05866666666666659	0.05866666666666659	-0.20450000000000007	-0.10470833333333339
chr1	925778	925780	0.11599999999999995	-0.04950000000000005	0.04999999999999999	0.3	0.3	-0.04950000000000005	0.10412499999999997
chr1	925791	925793	0.012000000000000009	0.09166666666666667	0.03966666666666668	0.2896666666666667	0.2896666666666667	0.012000000000000009	0.10825000000000001
chr1	925796	925798	0.16566666666666655	-0.08616666666666672	0.13233333333333325	0.29999999999999993	0.29999999999999993	-0.08616666666666672	0.12795833333333326
chr1	925814	925816	-0.0053333333333333574	0.027166666666666617	0.04466666666666663	0.07999999999999999	0.07999999999999999	-0.0053333333333333574	0.03662499999999997
chr1	925832	925834	0.19400000000000006	0.23500000000000004	0.20616666666666672	0.3726666666666667	0.3726666666666667	0.19400000000000006	0.2519583333333334
chr1	925837	925839	0.282	0.2786666666666666	0.2545	0.01100000000000001	0.282	0.01100000000000001	0.20654166666666665
chr1	925860	925862	0.09066666666666663	0.09999999999999996	0.3403333333333333	0.259	0.3403333333333333	0.09066666666666663	0.19749999999999998
chr1	925869	925871	0.239	0.271	0.361	0.3183333333333333	0.361	0.239	0.29733333333333334
chr1	925871	925873	0.12966666666666668	0.125	0.09633333333333337	-0.015666666666666662	0.12966666666666668	-0.015666666666666662	0.08383333333333336
chr1	925879	925881	0.2230000000000001	0.2530000000000001	0.022333333333333427	0.3180000000000001	0.3180000000000001	0.022333333333333427	0.20408333333333345
chr1	925884	925886	0.24966666666666665	0.048666666666666636	0.4156666666666666	0.26416666666666666	0.4156666666666666	0.048666666666666636	0.24454166666666663
chr1	925906	925908	0.22366666666666668	0.2876666666666667	0.3346666666666667	0.2426666666666667	0.3346666666666667	0.22366666666666668	0.27216666666666667
chr1	925916	925918	0.1566666666666667	0.23800000000000004	0.028000000000000025	0.1466666666666667	0.23800000000000004	0.028000000000000025	0.14233333333333337
chr1	925936	925938	0.214	0.1903333333333333	0.12133333333333332	0.1943333333333333	0.214	0.12133333333333332	0.18
chr1	925972	925974	0.11533333333333334	0.03600000000000006	0.06900000000000002	0.10633333333333336	0.11533333333333334	0.03600000000000006	0.08166666666666669
chr1	925979	925981	0.15733333333333333	0.08233333333333331	0.07400000000000001	0.123	0.15733333333333333	0.07400000000000001	0.10916666666666666
chr1	925987	925989	0.18166666666666664	0.245	0.22333333333333333	0.04333333333333328	0.245	0.04333333333333328	0.17333333333333328
chr1	925995	925997	0.13599999999999995	0.08299999999999992	0.1943333333333333	0.06899999999999998	0.1943333333333333	0.06899999999999998	0.12058333333333329
chr1	926008	926010	-0.14433333333333334	0.04566666666666666	-0.016000000000000014	-0.01533333333333331	0.04566666666666666	-0.14433333333333334	-0.0325
chr1	926021	926023	-0.06400000000000003	-0.049333333333333326	-0.16999999999999998	-0.06333333333333334	-0.049333333333333326	-0.16999999999999998	-0.08666666666666667
chr1	926028	926030	0.00449999999999999	-0.04633333333333335	-0.13999999999999996	-0.07400000000000001	0.00449999999999999	-0.13999999999999996	-0.06395833333333334
chr1	926057	926059	0.012999999999999984	-0.14599999999999996	-0.23666666666666664	-0.00033333333333333826	0.012999999999999984	-0.23666666666666664	-0.09249999999999999
chr1	926072	926074	-0.13333333333333336	-0.07633333333333332	-0.23400000000000004	-0.07766666666666668	-0.07633333333333332	-0.23400000000000004	-0.13033333333333336
chr1	926094	926096	-0.184	-0.11933333333333335	-0.203	-0.12	-0.11933333333333335	-0.203	-0.15658333333333332
chr1	926117	926119	-0.12166666666666665	-0.06999999999999999	-0.12699999999999995	0.006333333333333344	0.006333333333333344	-0.12699999999999995	-0.07808333333333331
chr1	926139	926141	0.14299999999999996	-0.07500000000000008	0.24666666666666665	0.02583333333333332	0.24666666666666665	-0.07500000000000008	0.08512499999999996
chr1	926156	926158	-0.06566666666666665	-0.08333333333333326	0.021333333333333367	-0.0706666666666666	0.021333333333333367	-0.08333333333333326	-0.049583333333333285
chr1	926167	926169	-0.04533333333333335	-0.027666666666666676	0.028	-0.02066666666666667	0.028	-0.04533333333333335	-0.016416666666666673
chr1	926194	926196	-0.28066666666666673	0.10499999999999997	0.2763333333333333	-0.11166666666666676	0.2763333333333333	-0.28066666666666673	-0.0027500000000000475
chr1	926209	926211	0.168	-0.060666666666666674	0.001333333333333353	-0.10833333333333332	0.168	-0.10833333333333332	8.33333333333415e-05
chr1	926217	926219	0.32433333333333336	0.2393333333333333	0.08200000000000003	0.18	0.32433333333333336	0.08200000000000003	0.2064166666666667
chr1	926221	926223	0.05199999999999999	0.188	0.10866666666666668	0.06500000000000006	0.188	0.05199999999999999	0.10341666666666668
chr1	926230	926232	0.11233333333333333	-0.060666666666666674	-0.023333333333333345	-0.18900000000000006	0.11233333333333333	-0.18900000000000006	-0.040166666666666684
chr1	926248	926250	0.375	0.3283333333333333	0.3083333333333333	0.15500000000000005	0.375	0.15500000000000005	0.2916666666666667
chr1	926250	926252	0.1033333333333334	0.08266666666666668	0.21	-0.13833333333333325	0.21	-0.13833333333333325	0.0644166666666667
chr1	926297	926299	-0.014000000000000012	0.31266666666666665	-0.03633333333333333	-0.0723333333333333	0.31266666666666665	-0.0723333333333333	0.0475
chr1	926340	926342	-0.019666666666666662	-0.12799999999999995	0.19233333333333333	0.057	0.19233333333333333	-0.12799999999999995	0.025416666666666678
chr1	926367	926369	0.20366666666666666	0.0996666666666668	0.387	0.33	0.387	0.0996666666666668	0.2550833333333334
chr1	926381	926383	-0.05466666666666675	-0.044333333333333336	0.08666666666666661	0.15066666666666667	0.15066666666666667	-0.05466666666666675	0.0345833333333333
chr1	926420	926422	0.08566666666666656	0.0049999999999998926	-0.02500000000000013	0.07366666666666655	0.08566666666666656	-0.02500000000000013	0.034833333333333216
chr1	926505	926507	-0.20166666666666652	-0.10266666666666667	-0.1303333333333334	-0.2506666666666667	-0.10266666666666667	-0.2506666666666667	-0.17133333333333334
chr1	926508	926510	-0.03266666666666662	-0.040999999999999925	0.15866666666666662	-0.055666666666666635	0.15866666666666662	-0.055666666666666635	0.00733333333333336
chr1	926590	926592	-0.047666666666666635	0.008000000000000007	0.07683333333333342	-0.0060000000000000045	0.07683333333333342	-0.047666666666666635	0.007791666666666697
chr1	926664	926666	0.0173333333333332	0.05933333333333335	0.10166666666666656	0.07533333333333325	0.10166666666666656	0.0173333333333332	0.0634166666666666
chr1	926916	926918	0.07133333333333336	0.15499999999999992	0.1110000000000001	0.047666666666666635	0.15499999999999992	0.047666666666666635	0.09625
chr1	926920	926922	0.08333333333333326	0.008000000000000007	0.07599999999999985	-0.05500000000000005	0.08333333333333326	-0.05500000000000005	0.028083333333333266
chr1	926997	926999	-0.08333333333333326	-0.05566666666666653	-0.16666666666666666	-0.13	-0.05566666666666653	-0.16666666666666666	-0.1089166666666666
chr1	927015	927017	-0.07066666666666678	-0.0451666666666668	-0.07066666666666678	-0.033666666666666845	-0.033666666666666845	-0.07066666666666678	-0.0550416666666668
chr1	927039	927041	0.05500000000000005	0.1166666666666668	-0.027666666666666503	-0.051666666666666534	0.1166666666666668	-0.051666666666666534	0.023083333333333456
chr1	927090	927092	-0.0006666666666667043	-0.1073333333333334	-0.06566666666666676	-0.07500000000000008	-0.0006666666666667043	-0.1073333333333334	-0.06216666666666673
chr1	927140	927142	0.04300000000000004	-0.047666666666666746	-0.06966666666666665	-0.024333333333333318	0.04300000000000004	-0.06966666666666665	-0.02466666666666667
chr1	927188	927190	0.06133333333333346	0.17300000000000004	-0.07699999999999996	-0.06199999999999994	0.17300000000000004	-0.07699999999999996	0.0238333333333334
chr1	927221	927223	-0.05033333333333345	0.15933333333333333	0.0013333333333332975	-0.010333333333333306	0.15933333333333333	-0.05033333333333345	0.024999999999999967
chr1	927287	927289	0.007000000000000117	-0.0006666666666665932	0.06333333333333346	-0.02200000000000002	0.06333333333333346	-0.02200000000000002	0.011916666666666742
chr1	927322	927324	-0.047666666666666635	0.2806666666666666	0.07583333333333331	-0.047666666666666635	0.2806666666666666	-0.047666666666666635	0.06529166666666666
chr1	927374	927376	0.0223333333333332	-0.001000000000000112	0.06666666666666654	0.07466666666666655	0.07466666666666655	-0.001000000000000112	0.040666666666666546
chr1	927387	927389	-0.034666666666666734	-0.06666666666666676	0.028666666666666618	0.028666666666666618	0.028666666666666618	-0.06666666666666676	-0.011000000000000065
chr1	927399	927401	-0.18833333333333332	-0.15500000000000005	-0.06433333333333335	-0.10483333333333332	-0.06433333333333335	-0.18833333333333332	-0.12812500000000002
chr1	927421	927423	-0.31266666666666665	-0.17866666666666675	-0.16033333333333333	0.07533333333333325	0.07533333333333325	-0.31266666666666665	-0.14408333333333337
chr1	927476	927478	-0.124	0.11499999999999988	0.3076666666666666	-0.20616666666666672	0.3076666666666666	-0.20616666666666672	0.023124999999999937
chr1	927485	927487	-0.2823333333333333	0.012666666666666632	0.06666666666666665	-0.07233333333333336	0.06666666666666665	-0.2823333333333333	-0.06883333333333336
chr1	927629	927631	-0.020000000000000132	0.0023333333333331874	-0.1163333333333334	-0.1163333333333334	0.0023333333333331874	-0.1163333333333334	-0.06258333333333344
chr1	927663	927665	-0.17600000000000005	-0.1083333333333334	-0.027666666666666728	-0.06499999999999995	-0.027666666666666728	-0.17600000000000005	-0.09425000000000003
chr1	927755	927757	-0.09400000000000007	-0.05700000000000005	-0.1263333333333333	-0.15900000000000014	-0.05700000000000005	-0.15900000000000014	-0.1090833333333334
chr1	927782	927784	-0.006333333333333413	0.009999999999999898	0.18466666666666653	0.0096666666666666	0.18466666666666653	-0.006333333333333413	0.049499999999999905
chr1	927903	927905	-0.07500000000000008	0.2456666666666666	-0.009333333333333416	-0.06866666666666665	0.2456666666666666	-0.07500000000000008	0.023166666666666613
chr1	927917	927919	0.06433333333333335	0.07133333333333325	0.018999999999999902	0.03300000000000003	0.07133333333333325	0.018999999999999902	0.046916666666666634
chr1	927930	927932	-0.059666666666666764	0.04999999999999993	-0.09133333333333338	-0.09133333333333338	0.04999999999999993	-0.09133333333333338	-0.048083333333333395
chr1	927934	927936	-0.0920000000000003	-0.04300000000000015	-0.01533333333333342	0.002666666666666484	0.002666666666666484	-0.0920000000000003	-0.03691666666666685
chr1	927942	927944	-0.1033333333333334	-0.1033333333333334	-0.1033333333333334	-0.1033333333333334	-0.1033333333333334	-0.1033333333333334	-0.1033333333333334
chr1	927949	927951	-0.04066666666666674	0.10666666666666658	-0.004333333333333411	0.2623333333333332	0.2623333333333332	-0.04066666666666674	0.0809999999999999
chr1	928114	928116	-0.055666666666666635	0.20666666666666667	0.006833333333333358	-0.0129999999999999	0.20666666666666667	-0.055666666666666635	0.03620833333333337
chr1	928126	928128	0.008000000000000007	-0.015000000000000013	0.014833333333333363	0.007333333333333414	0.014833333333333363	-0.015000000000000013	0.0037916666666666927
chr1	928158	928160	-0.21366666666666667	-0.11066666666666658	-0.1293333333333333	-0.014666666666666715	-0.014666666666666715	-0.21366666666666667	-0.11708333333333332
chr1	928163	928165	-0.09200000000000008	-0.04433333333333345	0.041999999999999926	-0.09200000000000008	0.041999999999999926	-0.09200000000000008	-0.04658333333333342
chr1	928167	928169	-0.203	0.006333333333333413	-0.04533333333333334	-0.02533333333333332	0.006333333333333413	-0.203	-0.06683333333333331
chr1	928174	928176	-0.016666666666666663	-0.016666666666666663	-0.18333333333333326	0.06666666666666668	0.06666666666666668	-0.18333333333333326	-0.03749999999999998
chr1	928218	928220	-0.09466666666666668	-0.1186666666666667	-0.055666666666666635	-0.21133333333333326	-0.055666666666666635	-0.21133333333333326	-0.12008333333333332
chr1	928247	928249	0.363	-0.0040000000000000036	-0.08199999999999996	-0.13699999999999998	0.363	-0.13699999999999998	0.03500000000000001
chr1	928385	928387	-0.047666666666666635	-0.028333333333333318	0.11900000000000001	-0.01866666666666661	0.11900000000000001	-0.047666666666666635	0.006083333333333361
chr1	928480	928482	-0.1216666666666667	0.035333333333333335	0.08199999999999985	-0.1216666666666667	0.08199999999999985	-0.1216666666666667	-0.031500000000000056
chr1	928505	928507	-0.15000000000000002	0.007666666666666599	-0.05366666666666675	-0.1163333333333334	0.007666666666666599	-0.15000000000000002	-0.0780833333333334
chr1	928535	928537	0.032333333333333325	-0.0016666666666667054	-0.07350000000000001	-0.139	0.032333333333333325	-0.139	-0.04545833333333335
chr1	928551	928553	0.10566666666666658	0.013666666666666605	-0.027666666666666728	-0.0050000000000000044	0.10566666666666658	-0.027666666666666728	0.021666666666666612
chr1	928561	928563	0.06433333333333335	0.09299999999999996	-0.003666666666666707	-0.013333333333333308	0.09299999999999996	-0.013333333333333308	0.03508333333333333
chr1	928586	928588	0.08733333333333326	0.08499999999999996	-0.05366666666666675	-0.10866666666666668	0.08733333333333326	-0.10866666666666668	0.00249999999999995
chr1	928596	928598	-0.14600000000000002	0.01666666666666661	-0.012000000000000009	-0.14600000000000002	0.01666666666666661	-0.14600000000000002	-0.07183333333333336
chr1	928654	928656	-0.033666666666666616	-0.2723333333333334	0.022666666666666724	-0.07933333333333338	0.022666666666666724	-0.2723333333333334	-0.09066666666666667
chr1	928690	928692	-0.02316666666666678	-0.03600000000000003	-0.06233333333333346	-0.03633333333333344	-0.02316666666666678	-0.06233333333333346	-0.03945833333333343
chr1	928709	928711	0.05100000000000016	-0.16199999999999992	0.17133333333333345	0.07300000000000006	0.17133333333333345	-0.16199999999999992	0.03333333333333344
chr1	928734	928736	-0.06666666666666676	-0.02500000000000013	-0.06666666666666676	-0.06666666666666676	-0.02500000000000013	-0.06666666666666676	-0.056250000000000105
chr1	928749	928751	-0.08466666666666668	-0.08466666666666668	-0.029000000000000026	-0.08466666666666668	-0.029000000000000026	-0.08466666666666668	-0.07075000000000002
chr1	928762	928764	-0.09133333333333328	0.16900000000000004	0.051333333333333335	-0.052333333333333336	0.16900000000000004	-0.09133333333333328	0.019166666666666686
chr1	928775	928777	-0.08766666666666667	-0.005333333333333412	-0.08766666666666667	-0.08766666666666667	-0.005333333333333412	-0.08766666666666667	-0.06708333333333336
chr1	928932	928934	-0.18766666666666665	0.14866666666666667	-0.22266666666666654	-0.12383333333333335	0.14866666666666667	-0.22266666666666654	-0.09637499999999996
chr1	928988	928990	-0.19683333333333336	0.0073333333333332465	0.006333333333333302	-0.00933333333333336	0.0073333333333332465	-0.19683333333333336	-0.04812500000000004
chr1	929009	929011	-0.2343333333333333	-0.23766666666666664	-0.3973333333333333	-0.050166666666666665	-0.050166666666666665	-0.3973333333333333	-0.229875
chr1	929034	929036	-0.3323333333333333	0.04066666666666674	-0.265	0.15416666666666673	0.15416666666666673	-0.3323333333333333	-0.10062499999999998
chr1	929043	929045	0.041999999999999926	0.12033333333333325	-0.1413333333333333	-0.0015000000000000568	0.12033333333333325	-0.1413333333333333	0.004874999999999949
chr1	929073	929075	-0.07083333333333341	0.20499999999999985	-0.05033333333333345	-0.06833333333333336	0.20499999999999985	-0.07083333333333341	0.0038749999999999063
chr1	929146	929148	0.06916666666666671	0.02600000000000013	0.027000000000000024	-0.08233333333333326	0.06916666666666671	-0.08233333333333326	0.009958333333333402
chr1	929167	929169	-0.07033333333333325	-0.057333333333333236	0.002333333333333409	-0.2073333333333333	0.002333333333333409	-0.2073333333333333	-0.08316666666666658
chr1	929170	929172	0.18033333333333332	0.08333333333333337	0.04733333333333345	0.09066666666666667	0.18033333333333332	0.04733333333333345	0.10041666666666671
chr1	929193	929195	0.020166666666666663	0.0139999999999999	-0.08833333333333337	-0.06900000000000006	0.020166666666666663	-0.08833333333333337	-0.030791666666666717
chr1	929195	929197	-0.0508333333333334	-0.19433333333333336	-0.19433333333333336	-0.1426666666666666	-0.0508333333333334	-0.19433333333333336	-0.14554166666666668
chr1	929201	929203	0.0024999999999999467	0.1509999999999999	0.059666666666666535	-0.02600000000000013	0.1509999999999999	-0.02600000000000013	0.046791666666666565
chr1	929205	929207	-0.07399999999999995	-0.07399999999999995	0.09266666666666667	-0.07399999999999995	0.09266666666666667	-0.07399999999999995	-0.0323333333333333
chr1	929208	929210	0.027166666666666672	-0.08333333333333337	-0.08333333333333337	-0.04566666666666674	0.027166666666666672	-0.08333333333333337	-0.0462916666666667
chr1	929210	929212	0.11483333333333336	0.15933333333333333	-0.018333333333333316	-0.03166666666666673	0.15933333333333333	-0.03166666666666673	0.056041666666666656
chr1	929218	929220	0.043500000000000094	0.037000000000000144	-0.02733333333333321	-0.018999999999999902	0.043500000000000094	-0.02733333333333321	0.00854166666666678
chr1	929226	929228	0.11483333333333336	-0.011666666666666605	0.03200000000000003	-0.0006666666666667043	0.11483333333333336	-0.011666666666666605	0.033625000000000016
chr1	929233	929235	0.27633333333333343	-0.025666666666666612	0.2363333333333334	0.06633333333333348	0.27633333333333343	-0.025666666666666612	0.13833333333333342
chr1	929262	929264	-0.08666666666666678	0.04066666666666663	-0.002333333333333409	0.1083333333333334	0.1083333333333334	-0.08666666666666678	0.014999999999999961
chr1	929280	929282	-0.2026666666666668	-0.046666666666666745	-0.2556666666666667	0.10099999999999998	0.10099999999999998	-0.2556666666666667	-0.10100000000000006
chr1	929301	929303	-0.06100000000000005	-0.010666666666666824	0.03266666666666662	-0.0996666666666668	0.03266666666666662	-0.0996666666666668	-0.03466666666666676
chr1	929305	929307	-0.2393333333333333	0.3413333333333333	-0.07866666666666655	-0.2626666666666667	0.3413333333333333	-0.2626666666666667	-0.05983333333333331
chr1	929310	929312	-0.19899999999999995	-0.028000000000000025	-0.14600000000000002	-0.04133333333333333	-0.028000000000000025	-0.19899999999999995	-0.10358333333333333
chr1	929354	929356	0.018333333333333316	0.15000000000000002	0.2263333333333334	0.010666666666666602	0.2263333333333334	0.010666666666666602	0.10133333333333333
chr1	929368	929370	-0.122	-0.03966666666666674	-0.03966666666666674	-0.10166666666666667	-0.03966666666666674	-0.122	-0.07575000000000004
chr1	929401	929403	0.10066666666666656	0.32633333333333336	0.2323333333333334	0.0013333333333332975	0.32633333333333336	0.0013333333333332975	0.16516666666666666
chr1	929422	929424	-0.02066666666666661	-0.016000000000000014	0.005333333333333301	-0.1336666666666666	0.005333333333333301	-0.1336666666666666	-0.04124999999999998
chr1	929438	929440	-0.09033333333333328	0.09833333333333337	-0.09033333333333328	0.009333333333333416	0.09833333333333337	-0.09033333333333328	-0.018249999999999943
chr1	929498	929500	-0.011666666666666605	-0.039999999999999925	-0.023666666666666725	-0.10066666666666667	-0.011666666666666605	-0.10066666666666667	-0.043999999999999984
chr1	929507	929509	-0.14633333333333332	-0.07233333333333336	-0.18299999999999994	-0.055333333333333234	-0.055333333333333234	-0.18299999999999994	-0.11424999999999996
chr1	929512	929514	0.02233333333333332	0.1140000000000001	0.05000000000000005	0.05066666666666664	0.1140000000000001	0.02233333333333332	0.059250000000000025
chr1	929537	929539	-0.001666666666666594	0.06766666666666665	-0.04166666666666663	0.057333333333333465	0.06766666666666665	-0.04166666666666663	0.020416666666666722
chr1	929547	929549	-0.2279999999999999	-0.1333333333333334	-0.2296666666666667	-0.127	-0.127	-0.2296666666666667	-0.1795
chr1	929556	929558	-0.2843333333333334	-0.08666666666666667	-0.08333333333333337	-0.056666666666666636	-0.056666666666666636	-0.2843333333333334	-0.12775
chr1	929594	929596	-0.06433333333333335	0.12300000000000012	-0.008666666666666711	0.06299999999999982	0.12300000000000012	-0.06433333333333335	0.02824999999999997
chr1	929619	929621	-0.14833333333333332	-0.0183333333333332	-0.17366666666666666	-0.053333333333333344	-0.0183333333333332	-0.17366666666666666	-0.09841666666666662
chr1	929628	929630	-0.042333333333333216	-0.05366666666666653	-0.08933333333333326	-0.08933333333333326	-0.042333333333333216	-0.08933333333333326	-0.06866666666666657
chr1	929632	929634	-0.15266666666666673	-0.15266666666666673	-0.15266666666666673	-0.1110000000000001	-0.1110000000000001	-0.15266666666666673	-0.14225000000000007
chr1	929646	929648	-0.12766666666666682	-0.09699999999999998	-0.15200000000000002	-0.17866666666666664	-0.09699999999999998	-0.17866666666666664	-0.13883333333333336
chr1	929739	929741	0.15433333333333332	0.17966666666666653	-0.040000000000000036	0.004499999999999949	0.17966666666666653	-0.040000000000000036	0.07462499999999994
chr1	929744	929746	-0.03666666666666663	0.1270000000000001	-0.03666666666666663	-0.03666666666666663	0.1270000000000001	-0.03666666666666663	0.004250000000000056
chr1	929755	929757	0.20666666666666667	-0.044666666666666736	-0.07200000000000006	-0.07200000000000006	0.20666666666666667	-0.07200000000000006	0.0044999999999999485
chr1	929772	929774	0.014333333333333418	0.06566666666666665	-0.04166666666666663	-0.05966666666666665	0.06566666666666665	-0.05966666666666665	-0.005333333333333303
chr1	929872	929874	-0.1496666666666666	0.3346666666666667	0.04966666666666664	-0.1496666666666666	0.3346666666666667	-0.1496666666666666	0.021250000000000047
