chrom	start	end	Mono-B_cell	Mono-CD4	Mono-NK	Mono-CD8	maxdelta	mindelta	Avgdelta
chr1	925439	925441	-0.111	-0.03316666666666665	-0.2666666666666666	0.04066666666666667	0.04066666666666667	-0.2666666666666666	-0.09254166666666665
chr1	925442	925444	-0.17466666666666664	0.11433333333333336	-0.219	-0.18566666666666665	0.11433333333333336	-0.219	-0.11624999999999998
chr1	925444	925446	-0.16366666666666665	-0.09983333333333333	-0.3333333333333333	-0.016666666666666663	-0.016666666666666663	-0.3333333333333333	-0.15337499999999998
chr1	925450	925452	-0.3606666666666665	0.10333333333333332	-0.2856666666666667	-0.3383333333333333	0.10333333333333332	-0.3606666666666665	-0.22033333333333333
chr1	925459	925461	-0.008333333333333305	0.2063333333333333	0.2063333333333333	-0.057333333333333326	0.2063333333333333	-0.057333333333333326	0.08675
chr1	925475	925477	-0.2103333333333333	-0.10199999999999998	-0.202	-0.11566666666666668	-0.10199999999999998	-0.2103333333333333	-0.1575
chr1	925482	925484	0.023999999999999997	-0.13699999999999996	-0.12666666666666665	-0.10133333333333333	0.023999999999999997	-0.13699999999999996	-0.08524999999999999
chr1	925489	925491	-0.1663333333333334	-0.022333333333333344	-0.15566666666666668	-0.05300000000000002	-0.022333333333333344	-0.1663333333333334	-0.09933333333333336
chr1	925492	925494	-0.026666666666666672	0.07233333333333332	-0.13100000000000006	-0.19533333333333333	0.07233333333333332	-0.19533333333333333	-0.07016666666666668
chr1	925494	925496	-0.02033333333333337	0.005666666666666653	0.13899999999999998	0.042333333333333306	0.13899999999999998	-0.02033333333333337	0.041666666666666644
chr1	925511	925513	-0.01933333333333337	0.1403333333333333	0.11199999999999996	0.1313333333333333	0.1403333333333333	-0.01933333333333337	0.0910833333333333
chr1	925522	925524	-0.07599999999999997	-0.036999999999999984	0.07400000000000001	-0.33133333333333337	0.07400000000000001	-0.33133333333333337	-0.09258333333333332
chr1	925527	925529	0.01633333333333331	0.06699999999999996	0.17699999999999996	0.04966666666666664	0.17699999999999996	0.01633333333333331	0.07749999999999997
chr1	925535	925537	0.209	-0.021333333333333315	0.20033333333333336	0.153	0.209	-0.021333333333333315	0.13525
chr1	925537	925539	0.21433333333333332	0.23166666666666666	0.32	0.217	0.32	0.21433333333333332	0.24575
chr1	925544	925546	0.33299999999999996	0.18966666666666668	0.11566666666666668	-0.02100000000000002	0.33299999999999996	-0.02100000000000002	0.15433333333333332
chr1	925557	925559	0.2083333333333333	0.1393333333333333	0.15266666666666667	-0.00633333333333333	0.2083333333333333	-0.00633333333333333	0.1235
chr1	925559	925561	0.19566666666666666	0.22333333333333333	0.20666666666666667	0.099	0.22333333333333333	0.099	0.18116666666666664
chr1	925566	925568	0.15766666666666668	0.010999999999999982	0.191	0.05833333333333333	0.191	0.010999999999999982	0.10450000000000001
chr1	925575	925577	0.15133333333333332	0.16533333333333333	0.15100000000000002	0.05766666666666667	0.16533333333333333	0.05766666666666667	0.13133333333333333
chr1	925578	925580	0.3001666666666667	0.25483333333333336	0.2691666666666667	0.11683333333333334	0.3001666666666667	0.11683333333333334	0.23525000000000001
chr1	925581	925583	0.2711666666666667	0.3045	0.3035	0.21016666666666664	0.3045	0.21016666666666664	0.27233333333333337
chr1	925584	925586	0.045999999999999965	-0.027333333333333376	0.23600000000000002	-0.08466666666666668	0.23600000000000002	-0.08466666666666668	0.04249999999999998
chr1	925591	925593	0.1381666666666667	0.18083333333333332	0.16650000000000004	0.04883333333333334	0.18083333333333332	0.04883333333333334	0.13358333333333333
chr1	925596	925598	0.08900000000000002	0.17333333333333334	0.381	0.18666666666666668	0.381	0.08900000000000002	0.2075
chr1	925618	925620	0.17799999999999996	0.226	0.226	0.18466666666666665	0.226	0.17799999999999996	0.20366666666666666
chr1	925625	925627	-0.21816666666666676	0.010833333333333306	0.03849999999999998	0.17283333333333334	0.17283333333333334	-0.21816666666666676	0.0009999999999999662
chr1	925634	925636	0.07883333333333331	0.07183333333333332	0.04516666666666666	0.04616666666666666	0.07883333333333331	0.04516666666666666	0.060499999999999984
chr1	925640	925642	-0.017000000000000015	0.06283333333333332	0.03516666666666665	0.03616666666666663	0.06283333333333332	-0.017000000000000015	0.029291666666666646
chr1	925656	925658	0.17300000000000001	0.142	0.307	0.11933333333333332	0.307	0.11933333333333332	0.18533333333333332
chr1	925658	925660	0.09	0.059000000000000004	0.22399999999999998	0.03066666666666665	0.22399999999999998	0.03066666666666665	0.10091666666666667
chr1	925670	925672	0.10199999999999998	0.07099999999999998	0.23600000000000002	0.1993333333333333	0.23600000000000002	0.07099999999999998	0.15208333333333332
chr1	925673	925675	0.16483333333333336	0.1675	0.22250000000000006	0.2991666666666667	0.2991666666666667	0.16483333333333336	0.21350000000000002
chr1	925683	925685	0.15233333333333335	-0.09500000000000004	0.32	0.21	0.32	-0.09500000000000004	0.14683333333333332
chr1	925696	925698	0.0256666666666667	-0.056666666666666636	0.02833333333333335	0.09433333333333337	0.09433333333333337	-0.056666666666666636	0.022916666666666696
chr1	925699	925701	-0.107	-0.2898333333333333	-0.03833333333333333	0.014000000000000026	0.014000000000000026	-0.2898333333333333	-0.10529166666666664
chr1	925709	925711	-0.08233333333333331	-0.056666666666666636	-0.08333333333333331	0.07200000000000002	0.07200000000000002	-0.08333333333333331	-0.037583333333333316
chr1	925718	925720	-0.131	-0.21333333333333326	-0.14	-0.115	-0.115	-0.21333333333333326	-0.14983333333333332
chr1	925751	925753	-0.06133333333333335	-0.15199999999999994	-0.125	-0.09766666666666662	-0.06133333333333335	-0.15199999999999994	-0.10899999999999997
chr1	925754	925756	-0.1403333333333333	-0.218	-0.11933333333333332	-0.18333333333333332	-0.11933333333333332	-0.218	-0.16524999999999998
chr1	925758	925760	-0.26	-0.29766666666666663	-0.21666666666666667	-0.2998333333333333	-0.21666666666666667	-0.2998333333333333	-0.2685416666666667
chr1	925760	925762	-0.16599999999999998	-0.2593333333333333	-0.16066666666666668	-0.124	-0.124	-0.2593333333333333	-0.1775
chr1	925771	925773	-0.05866666666666659	-0.24299999999999994	-0.14733333333333332	-0.26316666666666666	-0.05866666666666659	-0.26316666666666666	-0.17804166666666663
chr1	925778	925780	-0.3	-0.25	-0.184	-0.34950000000000003	-0.184	-0.34950000000000003	-0.270875
chr1	925791	925793	-0.2896666666666667	-0.25	-0.2776666666666667	-0.198	-0.198	-0.2896666666666667	-0.25383333333333336
chr1	925796	925798	-0.29999999999999993	-0.16766666666666669	-0.13433333333333336	-0.38616666666666666	-0.13433333333333336	-0.38616666666666666	-0.24704166666666666
chr1	925814	925816	-0.07999999999999999	-0.035333333333333355	-0.08533333333333334	-0.05283333333333337	-0.035333333333333355	-0.08533333333333334	-0.06337500000000001
chr1	925832	925834	-0.3726666666666667	-0.16649999999999998	-0.17866666666666667	-0.13766666666666666	-0.13766666666666666	-0.3726666666666667	-0.21387499999999998
chr1	925837	925839	-0.01100000000000001	0.2435	0.271	0.2676666666666666	0.271	-0.01100000000000001	0.19279166666666667
chr1	925860	925862	-0.259	0.08133333333333333	-0.16833333333333333	-0.15900000000000006	0.08133333333333333	-0.259	-0.12625000000000003
chr1	925869	925871	-0.3183333333333333	0.042666666666666665	-0.07933333333333334	-0.04733333333333335	0.042666666666666665	-0.3183333333333333	-0.10058333333333333
chr1	925871	925873	0.015666666666666662	0.11200000000000003	0.14533333333333334	0.14066666666666666	0.14533333333333334	0.015666666666666662	0.10341666666666667
chr1	925879	925881	-0.3180000000000001	-0.29566666666666663	-0.095	-0.065	-0.065	-0.3180000000000001	-0.19341666666666668
chr1	925884	925886	-0.26416666666666666	0.1515	-0.014500000000000013	-0.2155	0.1515	-0.26416666666666666	-0.08566666666666667
chr1	925906	925908	-0.2426666666666667	0.092	-0.01899999999999999	0.045000000000000005	0.092	-0.2426666666666667	-0.03116666666666667
chr1	925916	925918	-0.1466666666666667	-0.11866666666666667	0.010000000000000007	0.09133333333333334	0.09133333333333334	-0.1466666666666667	-0.04100000000000001
chr1	925936	925938	-0.1943333333333333	-0.07299999999999998	0.019666666666666683	-0.00399999999999999	0.019666666666666683	-0.1943333333333333	-0.06291666666666665
chr1	925972	925974	-0.10633333333333336	-0.03733333333333333	0.009000000000000008	-0.0703333333333333	0.009000000000000008	-0.10633333333333336	-0.05125
chr1	925979	925981	-0.123	-0.049	0.034333333333333334	-0.0406666666666667	0.034333333333333334	-0.123	-0.044583333333333336
chr1	925987	925989	-0.04333333333333328	0.18000000000000005	0.13833333333333336	0.2016666666666667	0.2016666666666667	-0.04333333333333328	0.1191666666666667
chr1	925995	925997	-0.06899999999999998	0.1253333333333333	0.06699999999999998	0.013999999999999957	0.1253333333333333	-0.06899999999999998	0.03433333333333331
chr1	926008	926010	0.01533333333333331	-0.0006666666666667043	-0.12900000000000006	0.06099999999999998	0.06099999999999998	-0.12900000000000006	-0.013333333333333369
chr1	926021	926023	0.06333333333333334	-0.10666666666666666	-0.0006666666666666765	0.014000000000000012	0.06333333333333334	-0.10666666666666666	-0.007499999999999996
chr1	926028	926030	0.07400000000000001	-0.06599999999999998	0.07849999999999999	0.027666666666666645	0.07849999999999999	-0.06599999999999998	0.028541666666666667
chr1	926057	926059	0.00033333333333333826	-0.2363333333333333	0.013333333333333322	-0.1456666666666666	0.013333333333333322	-0.2363333333333333	-0.09208333333333332
chr1	926072	926074	0.07766666666666668	-0.15633333333333335	-0.05566666666666667	0.001333333333333353	0.07766666666666668	-0.15633333333333335	-0.03325
chr1	926094	926096	0.12	-0.08300000000000002	-0.06400000000000003	0.000666666666666621	0.12	-0.08300000000000002	-0.006583333333333358
chr1	926117	926119	-0.006333333333333344	-0.1333333333333333	-0.12799999999999995	-0.07633333333333334	-0.006333333333333344	-0.1333333333333333	-0.086
chr1	926139	926141	-0.02583333333333332	0.22083333333333333	0.11716666666666666	-0.1008333333333334	0.22083333333333333	-0.1008333333333334	0.052833333333333315
chr1	926156	926158	0.0706666666666666	0.09199999999999996	0.004999999999999949	-0.01266666666666666	0.09199999999999996	-0.01266666666666666	0.038749999999999965
chr1	926167	926169	0.02066666666666667	0.04866666666666666	-0.024666666666666684	-0.007000000000000006	0.04866666666666666	-0.024666666666666684	0.00941666666666666
chr1	926194	926196	0.11166666666666676	0.3880000000000001	-0.16899999999999998	0.21666666666666676	0.3880000000000001	-0.16899999999999998	0.13683333333333342
chr1	926209	926211	0.10833333333333332	0.10966666666666666	0.2763333333333333	0.047666666666666635	0.2763333333333333	0.047666666666666635	0.13549999999999998
chr1	926217	926219	-0.18	-0.09799999999999998	0.14433333333333334	0.05933333333333335	0.14433333333333334	-0.18	-0.01858333333333332
chr1	926221	926223	-0.06500000000000006	0.04366666666666663	-0.013000000000000069	0.12299999999999996	0.12299999999999996	-0.06500000000000006	0.022166666666666616
chr1	926230	926232	0.18900000000000006	0.16566666666666668	0.3013333333333333	0.12833333333333335	0.3013333333333333	0.12833333333333335	0.19608333333333333
chr1	926248	926250	-0.15500000000000005	0.15333333333333332	0.22	0.1733333333333333	0.22	-0.15500000000000005	0.09791666666666665
chr1	926250	926252	0.13833333333333325	0.3483333333333333	0.24166666666666664	0.22099999999999992	0.3483333333333333	0.13833333333333325	0.23733333333333329
chr1	926297	926299	0.0723333333333333	0.035999999999999976	0.058333333333333286	0.385	0.385	0.035999999999999976	0.13791666666666663
chr1	926340	926342	-0.057	0.13533333333333333	-0.07666666666666666	-0.185	0.13533333333333333	-0.185	-0.04583333333333333
chr1	926367	926369	-0.33	0.057	-0.1263333333333333	-0.2303333333333332	0.057	-0.33	-0.15741666666666662
chr1	926381	926383	-0.15066666666666667	-0.06400000000000006	-0.20533333333333345	-0.195	-0.06400000000000006	-0.20533333333333345	-0.15375000000000005
chr1	926420	926422	-0.07366666666666655	-0.09866666666666668	0.012000000000000009	-0.06866666666666665	0.012000000000000009	-0.09866666666666668	-0.05724999999999997
chr1	926505	926507	0.2506666666666667	0.12033333333333328	0.04900000000000016	0.14800000000000002	0.2506666666666667	0.04900000000000016	0.14200000000000004
chr1	926508	926510	0.055666666666666635	0.21433333333333326	0.02300000000000002	0.014666666666666715	0.21433333333333326	0.014666666666666715	0.07691666666666666
chr1	926590	926592	0.0060000000000000045	0.08283333333333343	-0.04166666666666663	0.014000000000000012	0.08283333333333343	-0.04166666666666663	0.015291666666666703
chr1	926664	926666	-0.07533333333333325	0.02633333333333332	-0.05800000000000005	-0.015999999999999903	0.02633333333333332	-0.07533333333333325	-0.030749999999999972
chr1	926916	926918	-0.047666666666666635	0.06333333333333346	0.023666666666666725	0.10733333333333328	0.10733333333333328	-0.047666666666666635	0.03666666666666671
chr1	926920	926922	0.05500000000000005	0.1309999999999999	0.1383333333333333	0.06300000000000006	0.1383333333333333	0.05500000000000005	0.09683333333333333
chr1	926928	926930	-0.04166666666666663	-0.04166666666666663	-0.04166666666666663	-0.005666666666666598	-0.005666666666666598	-0.04166666666666663	-0.03266666666666662
chr1	926997	926999	0.13	-0.03666666666666663	0.046666666666666745	0.07433333333333347	0.13	-0.03666666666666663	0.0535833333333334
chr1	927015	927017	0.033666666666666845	-0.03699999999999992	-0.03699999999999992	-0.011499999999999956	0.033666666666666845	-0.03699999999999992	-0.012958333333333238
chr1	927039	927041	0.051666666666666534	0.024000000000000018	0.10666666666666658	0.16833333333333333	0.16833333333333333	0.024000000000000018	0.08766666666666662
chr1	927090	927092	0.07500000000000008	0.009333333333333305	0.07433333333333336	-0.032333333333333325	0.07500000000000008	-0.032333333333333325	0.03158333333333335
chr1	927125	927127	-0.048666666666666636	-0.048666666666666636	0.10300000000000008	0.039333333333333435	0.10300000000000008	-0.048666666666666636	0.01125000000000006
chr1	927140	927142	0.024333333333333318	-0.04533333333333334	0.06733333333333336	-0.023333333333333428	0.06733333333333336	-0.04533333333333334	0.005749999999999977
chr1	927188	927190	0.06199999999999994	-0.015000000000000013	0.1233333333333334	0.235	0.235	-0.015000000000000013	0.10133333333333333
chr1	927221	927223	0.010333333333333306	0.011666666666666605	-0.04000000000000015	0.16966666666666666	0.16966666666666666	-0.04000000000000015	0.037916666666666606
chr1	927287	927289	0.02200000000000002	0.08533333333333347	0.029000000000000137	0.021333333333333426	0.08533333333333347	0.021333333333333426	0.039416666666666766
chr1	927374	927376	-0.07466666666666655	-0.008000000000000007	-0.052333333333333336	-0.07566666666666666	-0.008000000000000007	-0.07566666666666666	-0.05266666666666664
chr1	927399	927401	0.10483333333333332	0.04049999999999998	-0.08350000000000002	-0.050166666666666686	0.10483333333333332	-0.08350000000000002	0.0029166666666666525
chr1	927421	927423	-0.07533333333333325	-0.23566666666666655	-0.3879999999999999	-0.254	-0.07533333333333325	-0.3879999999999999	-0.23824999999999993
chr1	927476	927478	0.20616666666666672	0.5138333333333334	0.08216666666666672	0.3211666666666666	0.5138333333333334	0.08216666666666672	0.2808333333333334
chr1	927485	927487	0.07233333333333336	0.139	-0.21	0.08499999999999999	0.139	-0.21	0.021583333333333343
chr1	927663	927665	0.06499999999999995	0.03733333333333322	-0.1110000000000001	-0.04333333333333345	0.06499999999999995	-0.1110000000000001	-0.013000000000000097
chr1	927755	927757	0.15900000000000014	0.032666666666666844	0.06500000000000006	0.10200000000000008	0.15900000000000014	0.032666666666666844	0.08966666666666678
chr1	927782	927784	-0.0096666666666666	0.17499999999999993	-0.016000000000000014	0.0003333333333332966	0.17499999999999993	-0.016000000000000014	0.037416666666666654
chr1	927903	927905	0.06866666666666665	0.05933333333333324	-0.006333333333333413	0.31433333333333324	0.31433333333333324	-0.006333333333333413	0.10899999999999993
chr1	927917	927919	-0.03300000000000003	-0.014000000000000123	0.031333333333333324	0.03833333333333322	0.03833333333333322	-0.03300000000000003	0.005666666666666598
chr1	927934	927936	-0.002666666666666484	-0.0179999999999999	-0.0946666666666668	-0.04566666666666663	-0.002666666666666484	-0.0946666666666668	-0.04024999999999995
chr1	927949	927951	-0.2623333333333332	-0.2666666666666666	-0.30299999999999994	-0.15566666666666662	-0.15566666666666662	-0.30299999999999994	-0.2469166666666666
chr1	928114	928116	0.0129999999999999	0.01983333333333326	-0.042666666666666735	0.21966666666666654	0.21966666666666654	-0.042666666666666735	0.05245833333333324
chr1	928126	928128	-0.007333333333333414	0.007499999999999951	0.0006666666666665932	-0.022333333333333427	0.007499999999999951	-0.022333333333333427	-0.005375000000000074
chr1	928158	928160	0.014666666666666715	-0.11466666666666657	-0.19899999999999995	-0.09599999999999986	0.014666666666666715	-0.19899999999999995	-0.09874999999999992
chr1	928167	928169	0.02533333333333332	-0.020000000000000014	-0.17766666666666664	0.03166666666666673	0.03166666666666673	-0.17766666666666664	-0.03516666666666665
chr1	928174	928176	-0.06666666666666668	-0.25	-0.08333333333333333	-0.08333333333333333	-0.06666666666666668	-0.25	-0.12083333333333332
chr1	928188	928190	-0.16666666666666666	-0.06400000000000006	-0.16666666666666666	-0.05566666666666653	-0.05566666666666653	-0.16666666666666666	-0.11324999999999998
chr1	928208	928210	0.3803333333333333	0.3803333333333333	0.33333333333333337	0.33333333333333337	0.3803333333333333	0.33333333333333337	0.35683333333333334
chr1	928218	928220	0.21133333333333326	0.15566666666666662	0.1166666666666666	0.09266666666666656	0.21133333333333326	0.09266666666666656	0.14408333333333326
chr1	928247	928249	0.13699999999999998	0.05500000000000005	0.5	0.133	0.5	0.05500000000000005	0.20625000000000002
chr1	928385	928387	0.01866666666666661	0.1376666666666666	-0.029000000000000026	-0.009666666666666712	0.1376666666666666	-0.029000000000000026	0.02941666666666662
chr1	928505	928507	0.1163333333333334	0.06266666666666665	-0.033666666666666616	0.124	0.124	-0.033666666666666616	0.06733333333333336
chr1	928535	928537	0.139	0.0655	0.17133333333333334	0.1373333333333333	0.17133333333333334	0.0655	0.12829166666666666
chr1	928551	928553	0.0050000000000000044	-0.022666666666666724	0.11066666666666658	0.01866666666666661	0.11066666666666658	-0.022666666666666724	0.027916666666666617
chr1	928553	928555	-0.05500000000000005	-0.05500000000000005	0.03099999999999992	0.028333333333333318	0.03099999999999992	-0.05500000000000005	-0.012666666666666715
chr1	928561	928563	0.013333333333333308	0.0096666666666666	0.07766666666666666	0.10633333333333328	0.10633333333333328	0.0096666666666666	0.05174999999999996
chr1	928586	928588	0.10866666666666668	0.05499999999999994	0.19599999999999995	0.19366666666666665	0.19599999999999995	0.05499999999999994	0.1383333333333333
chr1	928654	928656	0.07933333333333338	0.10200000000000008	0.04566666666666674	-0.1930000000000001	0.10200000000000008	-0.1930000000000001	0.008500000000000028
chr1	928690	928692	0.03633333333333344	-0.026000000000000027	0.01316666666666666	0.00033333333333340764	0.03633333333333344	-0.026000000000000027	0.00595833333333337
chr1	928709	928711	-0.07300000000000006	0.09833333333333337	-0.02199999999999991	-0.235	0.09833333333333337	-0.235	-0.057916666666666644
chr1	928762	928764	0.052333333333333336	0.10366666666666667	-0.03899999999999992	0.22133333333333335	0.22133333333333335	-0.03899999999999992	0.08458333333333336
chr1	928932	928934	0.12383333333333335	-0.09883333333333323	-0.0638333333333333	0.2725	0.2725	-0.09883333333333323	0.058416666666666714
chr1	928988	928990	0.00933333333333336	0.015666666666666662	-0.1875	0.01666666666666661	0.01666666666666661	-0.1875	-0.03645833333333334
chr1	929009	929011	0.050166666666666665	-0.3471666666666666	-0.18416666666666665	-0.1875	0.050166666666666665	-0.3471666666666666	-0.16716666666666663
chr1	929034	929036	-0.15416666666666673	-0.4191666666666667	-0.4865	-0.1135	-0.1135	-0.4865	-0.29333333333333333
chr1	929043	929045	0.0015000000000000568	-0.13983333333333325	0.04349999999999998	0.1218333333333333	0.1218333333333333	-0.13983333333333325	0.00675000000000002
chr1	929073	929075	0.06833333333333336	0.0179999999999999	-0.0025000000000000573	0.2733333333333332	0.2733333333333332	-0.0025000000000000573	0.0892916666666666
chr1	929146	929148	0.08233333333333326	0.10933333333333327	0.15149999999999994	0.1083333333333334	0.15149999999999994	0.08233333333333326	0.11287499999999998
chr1	929167	929169	0.2073333333333333	0.20966666666666667	0.13699999999999998	0.15000000000000002	0.20966666666666667	0.13699999999999998	0.176
chr1	929170	929172	-0.09066666666666667	-0.04333333333333322	0.08966666666666667	-0.007333333333333303	0.08966666666666667	-0.09066666666666667	-0.012916666666666632
chr1	929193	929195	0.06900000000000006	-0.019333333333333317	0.08916666666666673	0.08299999999999996	0.08916666666666673	-0.019333333333333317	0.05545833333333336
chr1	929195	929197	0.1426666666666666	-0.05166666666666675	0.0918333333333332	-0.05166666666666675	0.1426666666666666	-0.05166666666666675	0.03279166666666658
chr1	929201	929203	0.02600000000000013	0.08566666666666667	0.02850000000000008	0.17700000000000005	0.17700000000000005	0.02600000000000013	0.07929166666666673
chr1	929208	929210	0.04566666666666674	-0.03766666666666663	0.07283333333333343	-0.03766666666666663	0.07283333333333343	-0.03766666666666663	0.010791666666666725
chr1	929210	929212	0.03166666666666673	0.013333333333333421	0.14650000000000007	0.1910000000000001	0.1910000000000001	0.013333333333333421	0.09562500000000007
chr1	929218	929220	0.018999999999999902	-0.008333333333333305	0.0625	0.05600000000000005	0.0625	-0.008333333333333305	0.03229166666666666
chr1	929226	929228	0.0006666666666667043	0.03266666666666673	0.11550000000000005	-0.0109999999999999	0.11550000000000005	-0.0109999999999999	0.034458333333333396
chr1	929233	929235	-0.06633333333333348	0.16999999999999993	0.21	-0.09200000000000008	0.21	-0.09200000000000008	0.055416666666666586
chr1	929262	929264	-0.1083333333333334	-0.1106666666666668	-0.19500000000000015	-0.06766666666666676	-0.06766666666666676	-0.19500000000000015	-0.12041666666666678
chr1	929280	929282	-0.10099999999999998	-0.3566666666666667	-0.30366666666666675	-0.14766666666666672	-0.10099999999999998	-0.3566666666666667	-0.22725000000000004
chr1	929301	929303	0.0996666666666668	0.1323333333333334	0.03866666666666674	0.08899999999999998	0.1323333333333334	0.03866666666666674	0.08991666666666673
chr1	929305	929307	0.2626666666666667	0.18400000000000016	0.023333333333333428	0.6040000000000001	0.6040000000000001	0.023333333333333428	0.26850000000000007
chr1	929310	929312	0.04133333333333333	-0.10466666666666667	-0.15766666666666662	0.013333333333333308	0.04133333333333333	-0.15766666666666662	-0.051916666666666667
chr1	929354	929356	-0.010666666666666602	0.2156666666666668	0.00766666666666671	0.13933333333333342	0.2156666666666668	-0.010666666666666602	0.08800000000000008
chr1	929368	929370	0.10166666666666667	0.06199999999999994	-0.020333333333333314	0.06199999999999994	0.10166666666666667	-0.020333333333333314	0.05133333333333331
chr1	929401	929403	-0.0013333333333332975	0.2310000000000001	0.09933333333333327	0.3250000000000001	0.3250000000000001	-0.0013333333333332975	0.16350000000000003
chr1	929422	929424	0.1336666666666666	0.1389999999999999	0.113	0.1176666666666666	0.1389999999999999	0.113	0.12583333333333327
chr1	929438	929440	-0.009333333333333416	-0.09966666666666668	-0.09966666666666668	0.08899999999999998	0.08899999999999998	-0.09966666666666668	-0.0299166666666667
chr1	929498	929500	0.10066666666666667	0.07699999999999996	0.08900000000000008	0.060666666666666764	0.10066666666666667	0.060666666666666764	0.08183333333333337
chr1	929507	929509	0.055333333333333234	-0.1276666666666667	-0.09100000000000008	-0.017000000000000126	0.055333333333333234	-0.1276666666666667	-0.04508333333333342
chr1	929512	929514	-0.05066666666666664	-0.0006666666666665932	-0.028333333333333318	0.06333333333333346	0.06333333333333346	-0.05066666666666664	-0.004083333333333272
chr1	929537	929539	-0.057333333333333465	-0.09900000000000007	-0.05900000000000005	0.010333333333333194	0.010333333333333194	-0.09900000000000007	-0.0512500000000001
chr1	929547	929549	0.127	-0.10266666666666667	-0.10099999999999988	-0.006333333333333413	0.127	-0.10266666666666667	-0.02074999999999999
chr1	929556	929558	0.056666666666666636	-0.026666666666666727	-0.22766666666666674	-0.030000000000000027	0.056666666666666636	-0.22766666666666674	-0.05691666666666671
chr1	929594	929596	-0.06299999999999982	-0.07166666666666655	-0.1273333333333332	0.060000000000000275	0.060000000000000275	-0.1273333333333332	-0.05049999999999982
chr1	929619	929621	0.053333333333333344	-0.12033333333333328	-0.09499999999999996	0.035000000000000135	0.053333333333333344	-0.12033333333333328	-0.03174999999999994
chr1	929632	929634	0.1110000000000001	-0.04166666666666663	-0.04166666666666663	-0.04166666666666663	0.1110000000000001	-0.04166666666666663	-0.0034999999999999476
chr1	929646	929648	0.17866666666666664	0.026666666666666616	0.050999999999999816	0.08166666666666668	0.17866666666666664	0.026666666666666616	0.08449999999999994
chr1	929692	929694	-0.08333333333333337	0.026666666666666616	-0.08333333333333337	-0.022666666666666724	0.026666666666666616	-0.08333333333333337	-0.04066666666666671
chr1	929739	929741	-0.004499999999999949	-0.044499999999999984	0.14983333333333335	0.17516666666666658	0.17516666666666658	-0.044499999999999984	0.069
chr1	929772	929774	0.05966666666666665	0.018000000000000016	0.07400000000000008	0.1253333333333333	0.1253333333333333	0.018000000000000016	0.06925
chr1	929961	929963	0.03699999999999992	0.16649999999999998	0.25	0.05166666666666675	0.25	0.03699999999999992	0.12629166666666666
chr1	930013	930015	-0.05566666666666653	0.1333333333333334	-0.16666666666666666	0.09899999999999998	0.1333333333333334	-0.16666666666666666	0.002500000000000044
chr1	930069	930071	-0.07533333333333336	-0.04849999999999999	-0.262	-0.09349999999999993	-0.04849999999999999	-0.262	-0.11983333333333332
chr1	930074	930076	0.12466666666666648	-0.1110000000000001	0.1389999999999999	-0.1110000000000001	0.1389999999999999	-0.1110000000000001	0.010416666666666546
chr1	930157	930159	0.09550000000000004	0.0001666666666666483	-0.04149999999999998	0.10783333333333334	0.10783333333333334	-0.04149999999999998	0.04050000000000001
chr1	930163	930165	-0.1941666666666667	-0.4165	-0.4165	-0.2738333333333334	-0.1941666666666667	-0.4165	-0.32525
chr1	930243	930245	-0.0086666666666666	0.0013333333333332975	-0.08333333333333337	-0.027666666666666728	0.0013333333333332975	-0.08333333333333337	-0.02958333333333335
chr1	930258	930260	0.06500000000000006	0.30566666666666675	0.008500000000000063	0.09733333333333337	0.30566666666666675	0.008500000000000063	0.11912500000000006
chr1	930280	930282	-0.03999999999999981	-0.0043333333333333	-0.07033333333333325	0.01866666666666672	0.01866666666666672	-0.07033333333333325	-0.02399999999999991
chr1	930283	930285	0.057333333333333465	0.1140000000000001	-0.002999999999999892	0.16333333333333344	0.16333333333333344	-0.002999999999999892	0.08291666666666678
chr1	930319	930321	0.008666666666666711	-0.02199999999999991	-0.02633333333333321	-0.026666666666666502	0.008666666666666711	-0.026666666666666502	-0.016583333333333228
chr1	930364	930366	-0.029000000000000026	0.06666666666666665	0.0020000000000000018	0.026666666666666616	0.06666666666666665	-0.029000000000000026	0.01658333333333331
chr1	930426	930428	-0.024000000000000018	0.06566666666666665	-0.05066666666666675	0.005666666666666821	0.06566666666666665	-0.05066666666666675	-0.0008333333333333246
chr1	930479	930481	-0.04583333333333328	0.1898333333333334	-0.07450000000000001	0.12216666666666676	0.1898333333333334	-0.07450000000000001	0.04791666666666672
chr1	930518	930520	0.17033333333333345	0.2520000000000001	0.003000000000000003	0.3993333333333333	0.3993333333333333	0.003000000000000003	0.20616666666666672
chr1	930541	930543	0.04266666666666663	0.1276666666666666	-0.052333333333333336	0.03066666666666662	0.1276666666666666	-0.052333333333333336	0.037166666666666626
chr1	930544	930546	-0.06166666666666665	0.04933333333333345	-0.025000000000000026	0.18266666666666653	0.18266666666666653	-0.06166666666666665	0.03633333333333333
chr1	930605	930607	-0.1113333333333334	-0.04533333333333345	0.07799999999999985	-0.07433333333333347	0.07799999999999985	-0.1113333333333334	-0.03825000000000012
chr1	930685	930687	0.02533333333333332	0.2926666666666667	-0.237	0.31733333333333336	0.31733333333333336	-0.237	0.09958333333333334
chr1	930711	930713	-0.133	0.18666666666666665	-0.18833333333333332	0.1456666666666666	0.18666666666666665	-0.18833333333333332	0.0027499999999999816
