chrom	start	end	CD4-CD8	CD4-Mono	CD4-NK	CD4-B_cell	maxdelta	mindelta	Avgdelta
chr1	925492	925494	-0.26766666666666666	-0.07233333333333332	-0.20333333333333334	-0.099	-0.07233333333333332	-0.26766666666666666	-0.16058333333333333
chr1	925494	925496	0.03666666666666665	-0.005666666666666653	0.13333333333333333	-0.026000000000000027	0.13333333333333333	-0.026000000000000027	0.03458333333333333
chr1	925511	925513	-0.008999999999999994	-0.1403333333333333	-0.028333333333333332	-0.15966666666666668	-0.008999999999999994	-0.15966666666666668	-0.08433333333333333
chr1	925522	925524	-0.2943333333333333	0.036999999999999984	0.111	-0.039000000000000014	0.111	-0.2943333333333333	-0.04633333333333333
chr1	925527	925529	-0.017333333333333326	-0.06699999999999996	0.11	-0.05066666666666665	0.11	-0.06699999999999996	-0.006249999999999985
chr1	925535	925537	0.1743333333333333	0.021333333333333315	0.22166666666666668	0.2303333333333333	0.2303333333333333	0.021333333333333315	0.16191666666666665
chr1	925537	925539	-0.01466666666666666	-0.23166666666666666	0.08833333333333335	-0.017333333333333308	0.08833333333333335	-0.23166666666666666	-0.04383333333333332
chr1	925544	925546	-0.2106666666666667	-0.18966666666666668	-0.07400000000000001	0.14333333333333334	0.14333333333333334	-0.2106666666666667	-0.08275000000000002
chr1	925557	925559	-0.14566666666666667	-0.1393333333333333	0.013333333333333336	0.06899999999999999	0.06899999999999999	-0.14566666666666667	-0.05066666666666665
chr1	925559	925561	-0.12433333333333332	-0.22333333333333333	-0.016666666666666663	-0.027666666666666676	-0.016666666666666663	-0.22333333333333333	-0.098
chr1	925566	925568	0.04733333333333334	-0.010999999999999982	0.18000000000000002	0.1466666666666667	0.18000000000000002	-0.010999999999999982	0.09075000000000003
chr1	925575	925577	-0.10766666666666667	-0.16533333333333333	-0.014333333333333325	-0.014000000000000012	-0.014000000000000012	-0.16533333333333333	-0.07533333333333334
chr1	925578	925580	-0.138	-0.25483333333333336	0.014333333333333337	0.04533333333333333	0.04533333333333333	-0.25483333333333336	-0.08329166666666668
chr1	925581	925583	-0.09433333333333334	-0.3045	-0.000999999999999987	-0.03333333333333334	-0.000999999999999987	-0.3045	-0.10829166666666666
chr1	925584	925586	-0.057333333333333285	0.027333333333333376	0.26333333333333336	0.07333333333333332	0.26333333333333336	-0.057333333333333285	0.07666666666666669
chr1	925591	925593	-0.132	-0.18083333333333332	-0.014333333333333325	-0.04266666666666667	-0.014333333333333325	-0.18083333333333332	-0.09245833333333332
chr1	925596	925598	0.013333333333333336	-0.17333333333333334	0.20766666666666667	-0.08433333333333333	0.20766666666666667	-0.17333333333333334	-0.009166666666666667
chr1	925625	925627	0.16200000000000006	-0.010833333333333306	0.027666666666666676	-0.22900000000000004	0.16200000000000006	-0.22900000000000004	-0.012541666666666652
chr1	925634	925636	-0.025666666666666667	-0.07183333333333332	-0.026666666666666672	0.0069999999999999785	0.0069999999999999785	-0.07183333333333332	-0.02929166666666667
chr1	925640	925642	-0.0266666666666667	-0.06283333333333332	-0.027666666666666676	-0.07983333333333334	-0.0266666666666667	-0.07983333333333334	-0.04925000000000001
chr1	925656	925658	-0.02266666666666667	-0.142	0.165	0.031	0.165	-0.142	0.007833333333333338
chr1	925658	925660	-0.02833333333333335	-0.059000000000000004	0.165	0.031	0.165	-0.059000000000000004	0.027166666666666665
chr1	925670	925672	0.12833333333333335	-0.07099999999999998	0.165	0.031	0.165	-0.07099999999999998	0.06333333333333335
chr1	925673	925675	0.13166666666666668	-0.1675	0.055000000000000014	-0.0026666666666666505	0.13166666666666668	-0.1675	0.004125000000000009
chr1	925683	925685	0.30500000000000005	0.09500000000000004	0.415	0.24733333333333335	0.415	0.09500000000000004	0.26558333333333334
chr1	925696	925698	0.15100000000000002	0.056666666666666636	0.08499999999999999	0.08233333333333334	0.15100000000000002	0.056666666666666636	0.09375
chr1	925699	925701	0.3038333333333333	0.2898333333333333	0.25149999999999995	0.1828333333333333	0.3038333333333333	0.1828333333333333	0.25699999999999995
chr1	925709	925711	0.12866666666666665	0.056666666666666636	-0.026666666666666672	-0.025666666666666667	0.12866666666666665	-0.026666666666666672	0.03324999999999999
chr1	925718	925720	0.09833333333333333	0.21333333333333326	0.07333333333333332	0.08233333333333334	0.21333333333333326	0.07333333333333332	0.11683333333333332
chr1	925751	925753	0.05433333333333335	0.15199999999999994	0.02699999999999997	0.09066666666666663	0.15199999999999994	0.02699999999999997	0.08099999999999997
chr1	925754	925756	0.034666666666666617	0.218	0.09866666666666664	0.07766666666666666	0.218	0.034666666666666617	0.10724999999999997
chr1	925758	925760	-0.00216666666666665	0.29766666666666663	0.08099999999999996	0.03766666666666663	0.29766666666666663	-0.00216666666666665	0.10354166666666664
chr1	925760	925762	0.1353333333333333	0.2593333333333333	0.09866666666666664	0.09333333333333332	0.2593333333333333	0.09333333333333332	0.14666666666666664
chr1	925771	925773	-0.020166666666666718	0.24299999999999994	0.09566666666666662	0.18433333333333332	0.24299999999999994	-0.020166666666666718	0.12570833333333328
chr1	925778	925780	-0.09950000000000003	0.25	0.06599999999999998	-0.04999999999999999	0.25	-0.09950000000000003	0.04162499999999999
chr1	925791	925793	0.05199999999999999	0.25	-0.027666666666666676	-0.03966666666666668	0.25	-0.03966666666666668	0.05866666666666666
chr1	925796	925798	-0.2185	0.16766666666666669	0.033333333333333326	-0.13233333333333325	0.16766666666666669	-0.2185	-0.03745833333333331
chr1	925814	925816	-0.017500000000000016	0.035333333333333355	-0.04999999999999999	-0.04466666666666663	0.035333333333333355	-0.04999999999999999	-0.01920833333333332
chr1	925832	925834	0.02883333333333332	0.16649999999999998	-0.012166666666666687	-0.20616666666666672	0.16649999999999998	-0.20616666666666672	-0.005750000000000026
chr1	925837	925839	0.024166666666666642	-0.2435	0.02749999999999997	-0.2545	0.02749999999999997	-0.2545	-0.11158333333333334
chr1	925860	925862	-0.24033333333333334	-0.08133333333333333	-0.2496666666666667	-0.3403333333333333	-0.08133333333333333	-0.3403333333333333	-0.22791666666666666
chr1	925869	925871	-0.09000000000000001	-0.042666666666666665	-0.122	-0.361	-0.042666666666666665	-0.361	-0.15391666666666667
chr1	925871	925873	0.02866666666666665	-0.11200000000000003	0.033333333333333326	-0.09633333333333337	0.033333333333333326	-0.11200000000000003	-0.03658333333333336
chr1	925879	925881	0.23066666666666666	0.29566666666666663	0.20066666666666666	-0.022333333333333427	0.29566666666666663	-0.022333333333333427	0.17616666666666664
chr1	925884	925886	-0.36700000000000005	-0.1515	-0.166	-0.4156666666666666	-0.1515	-0.4156666666666666	-0.2750416666666667
chr1	925906	925908	-0.046999999999999986	-0.092	-0.111	-0.3346666666666667	-0.046999999999999986	-0.3346666666666667	-0.14616666666666667
chr1	925916	925918	0.21	0.11866666666666667	0.12866666666666668	-0.028000000000000025	0.21	-0.028000000000000025	0.10733333333333334
chr1	925936	925938	0.06899999999999999	0.07299999999999998	0.09266666666666666	-0.12133333333333332	0.09266666666666666	-0.12133333333333332	0.02833333333333333
chr1	925972	925974	-0.032999999999999974	0.03733333333333333	0.04633333333333334	-0.06900000000000002	0.04633333333333334	-0.06900000000000002	-0.004583333333333332
chr1	925979	925981	0.008333333333333305	0.049	0.08333333333333333	-0.07400000000000001	0.08333333333333333	-0.07400000000000001	0.016666666666666656
chr1	925987	925989	0.02166666666666666	-0.18000000000000005	-0.04166666666666667	-0.22333333333333333	0.02166666666666666	-0.22333333333333333	-0.10583333333333335
chr1	925995	925997	-0.11133333333333337	-0.1253333333333333	-0.05833333333333333	-0.1943333333333333	-0.05833333333333333	-0.1943333333333333	-0.12233333333333332
chr1	926008	926010	0.061666666666666675	0.0006666666666667043	-0.12833333333333333	0.016000000000000014	0.061666666666666675	-0.12833333333333333	-0.012499999999999983
chr1	926021	926023	0.12066666666666667	0.10666666666666666	0.10599999999999997	0.16999999999999998	0.16999999999999998	0.10599999999999997	0.12583333333333332
chr1	926028	926030	0.09366666666666662	0.06599999999999998	0.14449999999999996	0.13999999999999996	0.14449999999999996	0.06599999999999998	0.11104166666666664
chr1	926057	926059	0.09066666666666667	0.2363333333333333	0.24966666666666665	0.23666666666666664	0.24966666666666665	0.09066666666666667	0.2033333333333333
chr1	926072	926074	0.1576666666666667	0.15633333333333335	0.10066666666666667	0.23400000000000004	0.23400000000000004	0.10066666666666667	0.16216666666666668
chr1	926094	926096	0.08366666666666664	0.08300000000000002	0.01899999999999999	0.203	0.203	0.01899999999999999	0.09716666666666667
chr1	926117	926119	0.056999999999999974	0.1333333333333333	0.005333333333333329	0.12699999999999995	0.1333333333333333	0.005333333333333329	0.08066666666666664
chr1	926139	926141	-0.3216666666666667	-0.22083333333333333	-0.10366666666666667	-0.24666666666666665	-0.10366666666666667	-0.3216666666666667	-0.22320833333333334
chr1	926156	926158	-0.10466666666666664	-0.09199999999999996	-0.08700000000000002	-0.021333333333333367	-0.021333333333333367	-0.10466666666666664	-0.07625
chr1	926167	926169	-0.05566666666666667	-0.04866666666666666	-0.07333333333333335	-0.028	-0.028	-0.07333333333333335	-0.05141666666666667
chr1	926194	926196	-0.17133333333333334	-0.3880000000000001	-0.557	-0.2763333333333333	-0.17133333333333334	-0.557	-0.3481666666666667
chr1	926209	926211	-0.06200000000000003	-0.10966666666666666	0.16666666666666666	-0.001333333333333353	0.16666666666666666	-0.10966666666666666	-0.0015833333333333463
chr1	926217	926219	0.15733333333333333	0.09799999999999998	0.2423333333333333	-0.08200000000000003	0.2423333333333333	-0.08200000000000003	0.10391666666666664
chr1	926221	926223	0.07933333333333331	-0.04366666666666663	-0.0566666666666667	-0.10866666666666668	0.07933333333333331	-0.10866666666666668	-0.03241666666666668
chr1	926230	926232	-0.03733333333333333	-0.16566666666666668	0.13566666666666666	0.023333333333333345	0.13566666666666666	-0.16566666666666668	-0.011000000000000003
chr1	926248	926250	0.02	-0.15333333333333332	0.06666666666666668	-0.3083333333333333	0.06666666666666668	-0.3083333333333333	-0.09374999999999999
chr1	926250	926252	-0.12733333333333333	-0.3483333333333333	-0.1066666666666666	-0.21	-0.1066666666666666	-0.3483333333333333	-0.19808333333333328
chr1	926297	926299	0.349	-0.035999999999999976	0.02233333333333332	0.03633333333333333	0.349	-0.035999999999999976	0.09291666666666666
chr1	926340	926342	-0.3203333333333333	-0.13533333333333333	-0.212	-0.19233333333333333	-0.13533333333333333	-0.3203333333333333	-0.215
chr1	926367	926369	-0.2873333333333332	-0.057	-0.1833333333333333	-0.387	-0.057	-0.387	-0.22866666666666663
chr1	926381	926383	-0.13099999999999995	0.06400000000000006	-0.14133333333333334	-0.08666666666666661	0.06400000000000006	-0.14133333333333334	-0.07374999999999995
chr1	926420	926422	0.030000000000000027	0.09866666666666668	0.11066666666666668	0.02500000000000013	0.11066666666666668	0.02500000000000013	0.06608333333333338
chr1	926505	926507	0.027666666666666728	-0.12033333333333328	-0.07133333333333314	0.1303333333333334	0.1303333333333334	-0.12033333333333328	-0.008416666666666572
chr1	926508	926510	-0.19966666666666652	-0.21433333333333326	-0.19133333333333324	-0.15866666666666662	-0.15866666666666662	-0.21433333333333326	-0.19099999999999992
chr1	926590	926592	-0.06883333333333341	-0.08283333333333343	-0.12450000000000006	-0.07683333333333342	-0.06883333333333341	-0.12450000000000006	-0.08825000000000008
chr1	926664	926666	-0.042333333333333216	-0.02633333333333332	-0.08433333333333337	-0.10166666666666656	-0.02633333333333332	-0.10166666666666656	-0.06366666666666662
chr1	926916	926918	0.04399999999999982	-0.06333333333333346	-0.03966666666666674	-0.1110000000000001	0.04399999999999982	-0.1110000000000001	-0.04250000000000012
chr1	926920	926922	-0.06799999999999984	-0.1309999999999999	0.007333333333333414	-0.07599999999999985	0.007333333333333414	-0.1309999999999999	-0.06691666666666654
chr1	926997	926999	0.1110000000000001	0.03666666666666663	0.08333333333333337	0.16666666666666666	0.16666666666666666	0.03666666666666663	0.09941666666666668
chr1	927039	927041	0.1443333333333333	-0.024000000000000018	0.08266666666666657	0.027666666666666503	0.1443333333333333	-0.024000000000000018	0.05766666666666659
chr1	927090	927092	-0.04166666666666663	-0.009333333333333305	0.06500000000000006	0.06566666666666676	0.06566666666666676	-0.04166666666666663	0.01991666666666672
chr1	927140	927142	0.02199999999999991	0.04533333333333334	0.11266666666666668	0.06966666666666665	0.11266666666666668	0.02199999999999991	0.06241666666666665
chr1	927188	927190	0.25	0.015000000000000013	0.13833333333333342	0.07699999999999996	0.25	0.015000000000000013	0.12008333333333335
chr1	927221	927223	0.15800000000000006	-0.011666666666666605	-0.05166666666666675	-0.0013333333333332975	0.15800000000000006	-0.05166666666666675	0.023333333333333352
chr1	927287	927289	-0.06400000000000006	-0.08533333333333347	-0.05633333333333335	-0.06333333333333346	-0.05633333333333335	-0.08533333333333347	-0.06725000000000009
chr1	927322	927324	0.2048333333333333	-0.12349999999999994	-0.12349999999999994	-0.07583333333333331	0.2048333333333333	-0.12349999999999994	-0.02949999999999997
chr1	927374	927376	-0.06766666666666665	0.008000000000000007	-0.044333333333333336	-0.06666666666666654	0.008000000000000007	-0.06766666666666665	-0.04266666666666663
chr1	927399	927401	-0.09066666666666667	-0.04049999999999998	-0.124	0.06433333333333335	0.06433333333333335	-0.124	-0.047708333333333325
chr1	927421	927423	-0.018333333333333424	0.23566666666666655	-0.15233333333333332	0.16033333333333333	0.23566666666666655	-0.15233333333333332	0.056333333333333284
chr1	927476	927478	-0.1926666666666667	-0.5138333333333334	-0.4316666666666666	-0.3076666666666666	-0.1926666666666667	-0.5138333333333334	-0.3614583333333333
chr1	927485	927487	-0.05400000000000002	-0.139	-0.349	-0.06666666666666665	-0.05400000000000002	-0.349	-0.15216666666666667
chr1	927663	927665	-0.08066666666666666	-0.03733333333333322	-0.14833333333333332	0.027666666666666728	0.027666666666666728	-0.14833333333333332	-0.05966666666666662
chr1	927755	927757	0.06933333333333325	-0.032666666666666844	0.032333333333333214	0.1263333333333333	0.1263333333333333	-0.032666666666666844	0.04883333333333323
chr1	927782	927784	-0.17466666666666664	-0.17499999999999993	-0.19099999999999995	-0.18466666666666653	-0.17466666666666664	-0.19099999999999995	-0.18133333333333326
chr1	927903	927905	0.255	-0.05933333333333324	-0.06566666666666665	0.009333333333333416	0.255	-0.06566666666666665	0.03483333333333338
chr1	927917	927919	0.052333333333333336	0.014000000000000123	0.04533333333333345	-0.018999999999999902	0.052333333333333336	-0.018999999999999902	0.023166666666666752
chr1	927934	927936	-0.027666666666666728	0.0179999999999999	-0.07666666666666687	0.01533333333333342	0.0179999999999999	-0.07666666666666687	-0.017750000000000068
chr1	927949	927951	0.111	0.2666666666666666	-0.03633333333333333	0.004333333333333411	0.2666666666666666	-0.03633333333333333	0.08641666666666667
chr1	928114	928116	0.1998333333333333	-0.01983333333333326	-0.0625	-0.006833333333333358	0.1998333333333333	-0.0625	0.027666666666666673
chr1	928126	928128	-0.029833333333333382	-0.007499999999999951	-0.006833333333333358	-0.014833333333333363	-0.006833333333333358	-0.029833333333333382	-0.014750000000000013
chr1	928158	928160	0.01866666666666672	0.11466666666666657	-0.08433333333333337	0.1293333333333333	0.1293333333333333	-0.08433333333333337	0.04458333333333331
chr1	928163	928165	-0.08633333333333337	-0.134	-0.134	-0.041999999999999926	-0.041999999999999926	-0.134	-0.09908333333333333
chr1	928167	928169	0.05166666666666675	0.020000000000000014	-0.15766666666666662	0.04533333333333334	0.05166666666666675	-0.15766666666666662	-0.01016666666666663
chr1	928174	928176	0.16666666666666666	0.25	0.16666666666666666	0.18333333333333326	0.25	0.16666666666666666	0.19166666666666662
chr1	928188	928190	0.008333333333333526	0.06400000000000006	-0.10266666666666656	-0.10266666666666656	0.06400000000000006	-0.10266666666666656	-0.033249999999999884
chr1	928218	928220	-0.06300000000000006	-0.15566666666666662	-0.039000000000000035	0.055666666666666635	0.055666666666666635	-0.15566666666666662	-0.05050000000000002
chr1	928247	928249	0.07799999999999996	-0.05500000000000005	0.445	0.08199999999999996	0.445	-0.05500000000000005	0.13749999999999996
chr1	928353	928355	-0.05600000000000005	-0.1110000000000001	0.05549999999999988	-0.1110000000000001	0.05549999999999988	-0.1110000000000001	-0.05562500000000009
chr1	928385	928387	-0.14733333333333332	-0.1376666666666666	-0.16666666666666666	-0.11900000000000001	-0.11900000000000001	-0.16666666666666666	-0.14266666666666664
chr1	928480	928482	-0.046666666666666516	-0.20366666666666652	-0.20366666666666652	-0.08199999999999985	-0.046666666666666516	-0.20366666666666652	-0.13399999999999984
chr1	928505	928507	0.06133333333333335	-0.06266666666666665	-0.09633333333333327	0.05366666666666675	0.06133333333333335	-0.09633333333333327	-0.010999999999999954
chr1	928535	928537	0.0718333333333333	-0.0655	0.10583333333333332	0.07350000000000001	0.10583333333333332	-0.0655	0.04641666666666666
chr1	928551	928553	0.04133333333333333	0.022666666666666724	0.1333333333333333	0.027666666666666728	0.1333333333333333	0.022666666666666724	0.05625000000000002
chr1	928561	928563	0.09666666666666668	-0.0096666666666666	0.06800000000000006	0.003666666666666707	0.09666666666666668	-0.0096666666666666	0.03966666666666671
chr1	928586	928588	0.13866666666666672	-0.05499999999999994	0.141	0.05366666666666675	0.141	-0.05499999999999994	0.06958333333333339
chr1	928596	928598	0.028666666666666618	-0.134	-0.134	0.012000000000000009	0.028666666666666618	-0.134	-0.05683333333333335
chr1	928654	928656	-0.2950000000000001	-0.10200000000000008	-0.05633333333333335	-0.022666666666666724	-0.022666666666666724	-0.2950000000000001	-0.11900000000000006
chr1	928690	928692	0.02633333333333343	0.026000000000000027	0.03916666666666668	0.06233333333333346	0.06233333333333346	0.026000000000000027	0.0384583333333334
chr1	928709	928711	-0.33333333333333337	-0.09833333333333337	-0.12033333333333328	-0.17133333333333345	-0.09833333333333337	-0.33333333333333337	-0.18083333333333337
chr1	928749	928751	-0.055666666666666635	-0.055666666666666635	-0.055666666666666635	0.029000000000000026	0.029000000000000026	-0.055666666666666635	-0.03449999999999997
chr1	928762	928764	0.1176666666666667	-0.10366666666666667	-0.1426666666666666	-0.051333333333333335	0.1176666666666667	-0.1426666666666666	-0.044999999999999984
chr1	928932	928934	0.3713333333333333	0.09883333333333323	0.03499999999999992	0.22266666666666654	0.3713333333333333	0.03499999999999992	0.18195833333333325
chr1	928988	928990	0.0009999999999999454	-0.015666666666666662	-0.20316666666666666	-0.006333333333333302	0.0009999999999999454	-0.20316666666666666	-0.05604166666666667
chr1	929009	929011	0.15966666666666662	0.3471666666666666	0.16299999999999998	0.3973333333333333	0.3973333333333333	0.15966666666666662	0.26679166666666665
chr1	929034	929036	0.3056666666666667	0.4191666666666667	-0.06733333333333336	0.265	0.4191666666666667	-0.06733333333333336	0.23062500000000002
chr1	929043	929045	0.2616666666666665	0.13983333333333325	0.18333333333333324	0.1413333333333333	0.2616666666666665	0.13983333333333325	0.18154166666666657
chr1	929073	929075	0.2553333333333333	-0.0179999999999999	-0.020499999999999963	0.05033333333333345	0.2553333333333333	-0.020499999999999963	0.06679166666666672
chr1	929146	929148	-0.00099999999999989	-0.10933333333333327	0.042166666666666686	-0.027000000000000024	0.042166666666666686	-0.10933333333333327	-0.023791666666666624
chr1	929167	929169	-0.05966666666666665	-0.20966666666666667	-0.07266666666666666	-0.002333333333333409	-0.002333333333333409	-0.20966666666666667	-0.08608333333333335
chr1	929170	929172	0.03599999999999992	0.04333333333333322	0.1329999999999999	-0.04733333333333345	0.1329999999999999	-0.04733333333333345	0.0412499999999999
chr1	929193	929195	0.10233333333333328	0.019333333333333317	0.10850000000000004	0.08833333333333337	0.10850000000000004	0.019333333333333317	0.079625
chr1	929201	929203	0.09133333333333338	-0.08566666666666667	-0.05716666666666659	-0.059666666666666535	0.09133333333333338	-0.08566666666666667	-0.027791666666666603
chr1	929205	929207	-0.16666666666666666	-0.16666666666666666	-0.16666666666666666	-0.09266666666666667	-0.09266666666666667	-0.16666666666666666	-0.14816666666666667
chr1	929210	929212	0.17766666666666664	-0.013333333333333421	0.13316666666666666	0.018333333333333316	0.17766666666666664	-0.013333333333333421	0.0789583333333333
chr1	929218	929220	0.06433333333333335	0.008333333333333305	0.0708333333333333	0.02733333333333321	0.0708333333333333	0.008333333333333305	0.04270833333333329
chr1	929226	929228	-0.04366666666666663	-0.03266666666666673	0.08283333333333331	-0.03200000000000003	0.08283333333333331	-0.04366666666666663	-0.0063750000000000195
chr1	929233	929235	-0.262	-0.16999999999999993	0.040000000000000036	-0.2363333333333334	0.040000000000000036	-0.262	-0.15708333333333332
chr1	929258	929260	-0.04799999999999982	-0.09466666666666657	-0.03133333333333321	-0.09466666666666657	-0.03133333333333321	-0.09466666666666657	-0.06716666666666654
chr1	929262	929264	0.04300000000000004	0.1106666666666668	-0.08433333333333337	0.002333333333333409	0.1106666666666668	-0.08433333333333337	0.01791666666666672
chr1	929280	929282	0.209	0.3566666666666667	0.052999999999999936	0.2556666666666667	0.3566666666666667	0.052999999999999936	0.21858333333333332
chr1	929301	929303	-0.04333333333333345	-0.1323333333333334	-0.09366666666666668	-0.03266666666666662	-0.03266666666666662	-0.1323333333333334	-0.07550000000000004
chr1	929305	929307	0.4199999999999999	-0.18400000000000016	-0.16066666666666676	0.07866666666666655	0.4199999999999999	-0.18400000000000016	0.038499999999999875
chr1	929310	929312	0.11800000000000001	0.10466666666666667	-0.052999999999999936	0.14600000000000002	0.14600000000000002	-0.052999999999999936	0.07891666666666669
chr1	929354	929356	-0.07633333333333336	-0.2156666666666668	-0.20800000000000007	-0.2263333333333334	-0.07633333333333336	-0.2263333333333334	-0.1815833333333334
chr1	929401	929403	0.09399999999999996	-0.2310000000000001	-0.13166666666666682	-0.2323333333333334	0.09399999999999996	-0.2323333333333334	-0.12525000000000008
chr1	929422	929424	-0.021333333333333315	-0.1389999999999999	-0.025999999999999912	-0.005333333333333301	-0.005333333333333301	-0.1389999999999999	-0.04791666666666661
chr1	929498	929500	-0.0163333333333332	-0.07699999999999996	0.012000000000000122	0.023666666666666725	0.023666666666666725	-0.07699999999999996	-0.014416666666666578
chr1	929507	929509	0.11066666666666658	0.1276666666666667	0.03666666666666663	0.18299999999999994	0.18299999999999994	0.03666666666666663	0.11449999999999996
chr1	929512	929514	0.06400000000000006	0.0006666666666665932	-0.027666666666666728	-0.05000000000000005	0.06400000000000006	-0.05000000000000005	-0.0032500000000000324
chr1	929537	929539	0.10933333333333327	0.09900000000000007	0.040000000000000036	0.04166666666666663	0.10933333333333327	0.040000000000000036	0.07250000000000001
chr1	929547	929549	0.09633333333333327	0.10266666666666667	0.0016666666666668162	0.2296666666666667	0.2296666666666667	0.0016666666666668162	0.10758333333333336
chr1	929556	929558	-0.0033333333333332997	0.026666666666666727	-0.201	0.08333333333333337	0.08333333333333337	-0.201	-0.023583333333333303
chr1	929594	929596	0.13166666666666682	0.07166666666666655	-0.055666666666666635	0.008666666666666711	0.13166666666666682	-0.055666666666666635	0.03908333333333336
chr1	929619	929621	0.15533333333333346	0.12033333333333328	0.02533333333333332	0.17366666666666666	0.17366666666666666	0.02533333333333332	0.11866666666666667
chr1	929646	929648	0.05500000000000005	-0.026666666666666616	0.02433333333333321	0.15200000000000002	0.15200000000000002	-0.026666666666666616	0.051166666666666666
chr1	929692	929694	-0.04933333333333334	-0.026666666666666616	-0.11	-0.11	-0.026666666666666616	-0.11	-0.07399999999999998
chr1	929739	929741	0.21966666666666654	0.044499999999999984	0.19433333333333336	0.040000000000000036	0.21966666666666654	0.040000000000000036	0.12462499999999999
chr1	929772	929774	0.10733333333333328	-0.018000000000000016	0.05600000000000005	0.04166666666666663	0.10733333333333328	-0.018000000000000016	0.046749999999999986
chr1	929837	929839	0.22166666666666668	-0.27766666666666673	0.06233333333333335	-0.27766666666666673	0.22166666666666668	-0.27766666666666673	-0.06783333333333336
chr1	929872	929874	0.28500000000000003	-0.19933333333333325	-0.19933333333333325	-0.04966666666666664	0.28500000000000003	-0.19933333333333325	-0.04083333333333328
chr1	929875	929877	0.139	-0.19866666666666666	-0.19866666666666666	0.04633333333333334	0.139	-0.19866666666666666	-0.05299999999999999
chr1	929961	929963	-0.11483333333333325	-0.16649999999999998	0.08350000000000002	-0.12950000000000006	0.08350000000000002	-0.16649999999999998	-0.08183333333333331
chr1	930013	930015	-0.03433333333333344	-0.1333333333333334	-0.30000000000000004	-0.18899999999999995	-0.03433333333333344	-0.30000000000000004	-0.1641666666666667
chr1	930026	930028	-0.16799999999999993	-0.466	-0.466	-0.2436666666666667	-0.16799999999999993	-0.466	-0.33591666666666664
chr1	930069	930071	-0.04499999999999993	0.04849999999999999	-0.2135	-0.026833333333333376	0.04849999999999999	-0.2135	-0.05920833333333333
chr1	930157	930159	0.10766666666666667	-0.0001666666666666483	-0.04166666666666663	0.09533333333333338	0.10766666666666667	-0.04166666666666663	0.0402916666666667
chr1	930186	930188	0.012000000000000009	-0.08499999999999996	-0.08499999999999996	-0.0019999999999998908	0.012000000000000009	-0.08499999999999996	-0.03999999999999995
chr1	930198	930200	-0.005666666666666598	-0.056666666666666636	-0.056666666666666636	0.054333333333333456	0.054333333333333456	-0.056666666666666636	-0.016166666666666604
chr1	930220	930222	-0.024333333333333318	-0.04166666666666663	-0.04166666666666663	-0.04166666666666663	-0.024333333333333318	-0.04166666666666663	-0.0373333333333333
chr1	930243	930245	-0.029000000000000026	-0.0013333333333332975	-0.08466666666666668	-0.009999999999999898	-0.0013333333333332975	-0.08466666666666668	-0.031249999999999976
chr1	930258	930260	-0.20833333333333334	-0.30566666666666675	-0.2971666666666667	-0.2406666666666667	-0.20833333333333334	-0.30566666666666675	-0.2629583333333334
chr1	930280	930282	0.02300000000000002	0.0043333333333333	-0.06599999999999995	-0.03566666666666651	0.02300000000000002	-0.06599999999999995	-0.018583333333333285
chr1	930283	930285	0.04933333333333334	-0.1140000000000001	-0.117	-0.056666666666666636	0.04933333333333334	-0.117	-0.05958333333333335
chr1	930319	930321	-0.004666666666666597	0.02199999999999991	-0.0043333333333333	0.03066666666666662	0.03066666666666662	-0.004666666666666597	0.010916666666666658
chr1	930352	930354	-0.15499999999999992	-0.20566666666666664	-0.20566666666666664	-0.14466666666666672	-0.14466666666666672	-0.20566666666666664	-0.17775
chr1	930364	930366	-0.040000000000000036	-0.06666666666666665	-0.06466666666666665	-0.09566666666666668	-0.040000000000000036	-0.09566666666666668	-0.06675
chr1	930426	930428	-0.059999999999999824	-0.06566666666666665	-0.1163333333333334	-0.08966666666666667	-0.059999999999999824	-0.1163333333333334	-0.08291666666666664
chr1	930479	930481	-0.06766666666666665	-0.1898333333333334	-0.2643333333333334	-0.2356666666666667	-0.06766666666666665	-0.2643333333333334	-0.18937500000000004
chr1	930518	930520	0.1473333333333332	-0.2520000000000001	-0.2490000000000001	-0.08166666666666668	0.1473333333333332	-0.2520000000000001	-0.10883333333333342
chr1	930541	930543	-0.09699999999999998	-0.1276666666666666	-0.17999999999999994	-0.08499999999999996	-0.08499999999999996	-0.17999999999999994	-0.12241666666666662
chr1	930544	930546	0.13333333333333308	-0.04933333333333345	-0.07433333333333347	-0.1110000000000001	0.13333333333333308	-0.1110000000000001	-0.025333333333333485
chr1	930605	930607	-0.029000000000000026	0.04533333333333345	0.1233333333333333	-0.06599999999999995	0.1233333333333333	-0.06599999999999995	0.018416666666666692
chr1	930685	930687	0.02466666666666667	-0.2926666666666667	-0.5296666666666667	-0.26733333333333337	0.02466666666666667	-0.5296666666666667	-0.26625000000000004
chr1	930711	930713	-0.041000000000000036	-0.18666666666666665	-0.375	-0.31966666666666665	-0.041000000000000036	-0.375	-0.23058333333333333
chr1	930724	930726	-0.06800000000000006	-0.1383333333333333	-0.10733333333333328	-0.1043333333333334	-0.06800000000000006	-0.1383333333333333	-0.10450000000000001
chr1	930783	930785	0.13966666666666672	0.08333333333333337	0.03699999999999992	0.09366666666666668	0.13966666666666672	0.03699999999999992	0.08841666666666667
