CD4	CD8	nB	NK	PC	Mn	iDC	mDC	M1	M0	mNeu	M2	cB
3.775689	15.855688	7.232003	17.968255	0.01	0.104841	10.465281	3.407923	14.573313	8.71226	16.116841	0.55964	1.218268
3.924048	9.678752	13.829399	3.357634	0.01	2.669729	7.110146	10.939086	15.717861	5.371203	2.835699	12.507142	12.049301
4.350837	10.783046	15.71645	12.194258	0.01	1.889062	9.220516	18.126314	10.906904	0.779821	8.447972	2.422848	5.151971
3.414616	11.865622	10.653487	8.313915	0.01	7.646051	13.399964	11.692473	2.144143	4.609002	11.111445	10.01023	5.129051
1.27928	5.847737	0.505524	10.500273	0.01	10.944749	14.832447	15.355456	15.91774	4.49158	13.244637	1.926679	5.143899
13.637644	16.728353	7.256853	1.930024	0.021544	1.004325	8.436016	13.548903	1.080666	6.880297	12.105438	12.202195	5.167742
16.806391	0.19947	6.330091	8.403882	0.021544	3.147452	5.804707	10.160597	20.111238	0.278337	7.010496	4.047009	17.678787
5.548447	17.229904	4.532755	2.376712	0.021544	12.128811	0.383775	17.77005	13.69351	14.816583	2.28524	9.209024	0.003645
3.183755	4.947142	5.170463	13.859096	0.021544	10.247345	5.710055	13.495431	7.666893	2.892192	13.116398	10.147498	9.542188
13.843806	1.193069	6.778498	6.489489	0.021544	14.056093	1.355312	11.471098	6.269627	12.75932	6.451726	10.868351	8.442065
4.507242	8.812472	2.256346	15.458905	0.046416	5.575021	7.219652	5.108325	9.697323	15.243977	7.153696	15.135553	3.785072
16.094088	3.961142	15.024819	12.034319	0.046416	3.095793	5.013942	15.863128	0.065724	10.034577	2.960998	9.867322	5.937732
6.731758	9.075391	2.511258	14.850632	0.046416	8.930291	16.089107	3.094964	0.93903	14.541007	9.630055	2.970762	10.589328
4.820395	1.81315	12.482643	9.562856	0.046416	16.703825	14.855749	6.91576	4.468002	9.27191	9.753176	5.509407	3.796712
9.369208	11.979768	4.857209	11.002971	0.046416	5.951758	9.080212	2.393775	10.243967	14.774548	8.205809	9.665405	2.428954
9.122515	11.721756	11.745015	8.06245	0.1	6.031428	12.639394	4.90902	3.67898	12.698433	10.957855	4.046674	4.286479
2.619764	7.680648	0.629864	14.288706	0.1	13.485682	15.030476	12.462726	7.573586	5.671105	11.930464	7.36902	1.15796
14.075515	3.282943	9.144864	1.954741	0.1	8.039381	1.735709	9.036584	4.74716	13.447243	14.011008	10.519668	9.905186
11.299488	1.447265	3.324922	13.504582	0.1	15.036573	8.598124	1.815505	9.424608	11.185436	0.223388	10.025975	14.014134
8.481291	7.367143	2.057886	2.045887	0.1	7.865595	8.404698	4.659595	17.222092	11.467743	9.077503	18.562283	2.688283
16.42738	4.057909	15.088055	7.19394	0.215443	16.263754	5.606536	4.752551	3.582402	1.346868	15.378691	2.906539	7.179931
8.570316	10.860313	12.053741	4.930096	0.215443	11.211425	7.187575	11.279763	8.261332	5.233971	5.113564	7.357746	7.724715
10.813931	9.500959	12.943564	14.648579	0.215443	3.928467	0.174408	1.250868	11.070505	11.512723	8.987951	12.955904	1.996699
2.984534	9.787902	13.028466	9.35752	0.215443	1.285332	13.05645	12.226895	10.227453	2.250506	11.31759	2.828736	11.433174
8.990108	4.467021	11.869657	1.949631	0.215443	6.465005	4.372737	10.535845	16.95937	4.329584	4.078151	8.489752	17.277694
8.363403	4.690613	1.373495	11.208685	0.464159	6.146313	11.202906	14.070092	11.332549	0.616614	7.341356	15.562432	7.627384
6.061056	2.300846	3.958486	17.236389	0.464159	1.317576	23.32522	1.645159	16.316293	6.05838	1.731594	8.863502	10.72134
8.888539	4.934144	13.240652	6.029269	0.464159	7.845568	7.07179	8.419164	14.217739	7.093256	9.438237	9.741735	2.615748
9.820679	6.24736	17.463649	17.730159	0.464159	5.053555	1.814856	9.718896	15.189465	3.74009	8.2027	3.334682	1.219751
9.473304	13.959976	1.367205	5.067373	0.464159	13.144803	9.813318	4.357455	7.547915	6.252673	12.848156	11.511829	4.191834
14.411561	11.0882	0.399978	6.353113	1.0	0.453978	10.594892	13.718385	1.387406	15.630118	12.637093	3.764452	8.560824
15.662134	13.293428	2.954792	0.025624	1.0	7.271892	0.153147	7.655461	7.187561	5.123524	10.263632	14.419235	14.989569
4.933155	9.889076	0.699151	17.046116	1.0	3.683555	8.066298	7.635619	12.071711	10.354859	13.194515	2.343799	9.082145
0.50933	12.402483	13.44528	14.318576	1.0	1.869992	2.082208	0.536193	1.464714	6.642939	12.612365	21.929016	11.186901
4.527311	7.571445	3.339143	8.662201	1.0	20.869387	7.586648	7.736549	6.874493	1.176803	9.186251	1.187487	20.282282
4.864653	9.106733	1.163045	11.932336	14.402559	0.001	11.443056	8.634302	5.017607	8.99123	3.421069	10.926515	10.095896
8.927878	15.83633	1.050834	16.156536	1.937855	0.001	7.200843	6.329732	6.325106	11.71694	10.473358	2.594331	11.449257
7.924553	11.018247	12.880594	7.566021	12.28027	0.001	12.248905	3.919094	1.447655	8.239127	3.905278	12.573106	5.996151
7.435188	0.001844	5.711621	7.018745	3.717963	0.001	0.857968	13.478107	14.975387	8.142581	13.563297	6.970007	18.126292
4.620321	8.461757	12.13466	0.624144	9.756613	0.001	17.473213	2.35246	1.218804	15.952469	10.204001	7.669066	9.531492
15.931182	10.697757	3.584209	5.457301	13.664278	0.002154	2.084342	5.445597	15.186884	5.522499	14.532111	1.244977	6.64671
5.199535	2.073015	11.185781	12.173467	6.983311	0.002154	4.975355	12.406772	15.347567	2.689652	11.798558	11.765612	3.399221
9.242853	9.745142	15.309033	16.849533	6.6951	0.002154	6.336801	8.546075	9.221913	1.608119	6.652838	9.39508	0.39536
8.06691	3.592992	3.460988	8.841217	2.009569	0.002154	8.91295	11.859167	14.952609	2.541136	10.401604	11.02444	14.334264
5.197565	3.884545	11.683035	13.373577	9.593415	0.002154	9.684886	7.75656	7.763902	11.722708	5.616706	7.012184	6.708763
6.821393	3.605389	3.544638	2.690176	14.371779	0.004642	12.455605	0.07831	15.188289	12.943984	11.744583	5.624142	10.927069
16.066131	11.466792	12.835095	3.043804	1.832594	0.004642	9.271195	0.642702	14.6595	12.780855	2.128564	13.096139	2.171986
6.912893	10.044478	0.133226	8.353549	0.176768	0.004642	12.283177	11.76735	14.881895	6.603976	12.293927	0.605681	15.93844
5.250047	6.803559	15.141834	12.687754	2.656936	0.004642	8.874825	9.750318	2.645568	6.966664	2.694787	16.132943	10.390123
11.808195	1.003267	7.092234	6.645263	4.57577	0.004642	11.712678	9.971545	10.415537	13.667067	2.302291	10.990396	9.811115
1.008967	1.029485	5.013556	12.013407	11.614028	0.01	10.197725	6.679758	8.084894	15.967073	14.115441	1.038395	13.227271
3.516288	10.980147	10.454136	9.479302	7.869093	0.01	8.518577	10.716628	3.063727	8.530371	10.773471	10.420376	5.667885
6.947439	7.05804	5.566802	0.697321	4.03703	0.01	15.22104	4.022572	12.144851	14.863841	16.68941	9.65344	3.088214
4.602145	10.515615	12.253421	12.203366	13.727418	0.01	0.132744	3.114669	13.183864	11.806568	13.695058	1.000264	3.754867
7.835558	6.248515	11.221319	7.3675	9.201134	0.01	6.965328	10.331552	8.703936	8.549045	4.75436	9.45592	9.355833
4.863784	0.153006	13.51331	8.835028	12.427879	0.021544	6.693575	5.553767	15.176269	6.070364	10.484024	0.968103	15.239347
8.873095	9.214804	12.070794	13.027326	6.801889	0.021544	1.649092	2.071551	13.337376	6.338299	9.426221	3.557865	13.610144
14.17613	10.265259	5.82682	8.835436	7.227647	0.021544	10.670217	12.974602	1.323842	1.079589	9.469726	6.303674	11.825515
7.985446	0.171228	3.513616	18.667762	16.276835	0.021544	6.032083	0.575681	11.989641	19.475681	3.03637	4.661534	7.592578
9.224589	5.285341	13.549391	10.507513	9.654765	0.021544	8.738068	7.731382	11.807617	2.277501	9.410362	0.966245	10.825681
13.000761	9.893996	16.716959	4.35593	14.834165	0.046416	2.97327	5.889205	5.702172	3.53735	7.652474	14.408051	0.989251
14.331652	1.951069	4.985768	13.277547	12.325419	0.046416	0.535665	16.185508	9.373492	6.419355	4.082186	1.490601	14.995324
6.126491	2.729032	1.93592	14.840403	12.518269	0.046416	16.581238	15.505687	9.912119	4.34609	0.371738	2.104737	12.981859
6.732674	1.101813	3.301506	12.327502	11.287648	0.046416	6.611183	15.90671	3.347199	3.578282	13.651537	1.802002	20.305529
2.803566	6.502847	14.755936	4.004672	17.005368	0.046416	4.988374	14.92292	10.184111	4.990112	2.988043	4.393817	12.413818
0.559846	8.194483	17.162777	2.983867	6.834248	0.1	8.677594	0.566875	15.19141	11.420259	5.783464	8.34886	14.176318
5.817058	11.816126	9.862604	10.966364	6.875913	0.1	6.08622	1.554534	14.344198	9.261418	7.762603	10.985047	4.567916
0.161887	13.189008	3.198863	11.400276	10.917037	0.1	11.523253	16.011216	1.539292	15.115615	8.114036	3.408864	5.320651
7.754904	15.319578	8.642883	6.686758	12.386677	0.1	13.58256	3.79398	11.670224	10.71943	1.501211	3.77372	4.068075
4.441394	15.163458	1.985226	7.29468	4.809273	0.1	14.876029	12.972065	4.258576	12.95604	12.771408	4.866055	3.505796
14.402061	12.715949	9.446178	7.235237	6.449474	0.215443	2.37113	1.77688	5.160643	11.093299	10.272748	14.358175	4.502781
1.820296	6.948181	14.302826	15.258074	6.948511	0.215443	12.945044	3.39587	7.492097	6.379534	11.113111	3.662316	9.518698
9.505542	6.239762	2.358802	10.399364	9.95904	0.215443	9.77837	12.488142	4.362028	6.246104	13.205691	9.36542	5.876292
10.920825	2.865481	8.212666	2.966338	11.100883	0.215443	8.913964	4.486697	11.669547	12.786534	4.331237	9.492254	12.038132
2.934873	9.037715	0.827007	13.047282	7.276844	0.215443	5.305673	9.861848	17.28926	9.304035	5.440996	0.767279	18.691744
7.201546	6.810791	1.600813	0.949506	13.892824	0.464159	16.044589	13.975177	16.237493	16.422755	1.59517	3.595933	1.209243
7.808964	12.698647	8.210409	14.639011	0.572387	0.464159	13.249404	13.136083	0.330963	12.910406	6.063047	9.268828	0.647691
9.22077	9.782391	4.149308	9.619114	12.466695	0.464159	12.766116	13.23292	13.034427	2.238055	4.110417	3.241879	5.67375
11.05776	10.877412	2.237689	11.150687	1.141552	0.464159	1.170404	16.517315	13.595292	16.461944	2.722157	11.251008	1.352621
11.640481	8.647256	12.543633	3.492322	2.556538	0.464159	14.188141	6.002627	1.908689	9.536821	5.347829	12.55175	11.119753
4.848356	4.027413	12.677396	11.963717	4.061399	1.0	1.888386	15.983563	12.230569	3.838322	11.715212	13.609242	2.156425
1.703824	15.234863	0.856462	18.010662	3.669184	1.0	12.072437	18.37896	1.940568	6.142661	5.781498	11.038914	4.169968
2.076236	14.107083	7.351582	6.78708	14.778094	1.0	0.938288	13.790787	0.551846	10.415693	12.943955	6.304256	8.9551
2.987252	12.687578	16.477225	5.625258	14.379075	1.0	7.918988	3.316891	8.154314	16.320913	4.039907	3.672869	3.41973
2.378859	13.283772	14.096815	15.543433	0.237724	1.0	1.48439	12.256447	1.39001	9.55781	12.62302	9.631525	6.516196
10.825045	0.172631	8.956921	5.022871	11.156533	6.909093	0.001	8.041121	10.034785	9.320387	8.687465	13.522041	7.350106
10.017062	1.707956	6.012065	4.511902	1.994541	17.11047	0.001	3.5632	0.908372	12.477754	11.562548	11.675545	18.457583
9.672815	14.253275	10.938594	4.48961	1.727566	3.155586	0.001	12.106439	13.108572	4.762002	9.51547	12.32407	3.945002
2.745859	10.958931	2.059145	9.074397	7.922128	8.064141	0.001	12.322584	5.179452	4.873053	13.159181	11.841439	11.798689
6.906089	0.832171	3.653964	15.660228	17.209732	1.58261	0.001	4.403932	19.149304	13.912801	4.00338	4.247748	8.437041
8.387166	9.591053	7.37161	16.421577	15.268323	10.284007	0.002154	8.439284	3.046711	0.245457	1.723329	13.391566	5.827762
3.304968	15.305507	13.226306	7.64293	5.84414	15.084136	0.002154	3.450115	0.042419	12.252497	6.715535	5.046926	12.082367
5.735943	16.50158	8.348044	5.941748	3.715516	13.109497	0.002154	1.654976	3.861152	12.81981	5.054256	18.179687	5.075636
3.821297	3.586028	14.166445	15.149957	14.276948	3.595701	0.002154	4.032791	9.661145	7.252513	4.82025	10.81851	8.816261
8.685825	13.707158	7.827954	12.315188	8.899988	6.645463	0.002154	6.615501	13.594709	1.660759	8.403081	10.789231	0.852989
11.643699	2.908701	0.62475	9.085584	10.971457	6.523862	0.004642	13.562639	5.605847	16.094842	15.276424	7.594143	0.103411
6.402242	10.430686	7.320766	7.131738	12.982119	4.077095	0.004642	12.28868	7.542444	13.474865	14.105695	3.757076	0.481952
12.821516	9.678213	3.736197	2.408674	11.038883	9.873936	0.004642	7.604181	11.987013	7.38069	3.159664	13.101955	7.204434
0.5019	11.581476	12.83879	3.843019	5.115681	10.869137	0.004642	12.524041	11.353071	12.176112	6.917412	5.490236	6.784484
13.666455	9.603914	16.920745	3.721406	12.775985	5.698108	0.004642	5.014003	9.019553	10.357746	2.065261	10.932965	0.219216
14.608239	12.336023	0.591479	8.500591	5.489425	9.847744	0.01	1.608536	9.548778	7.137769	7.306917	13.95193	9.062569
0.879188	1.858225	13.613861	9.915184	9.007764	8.284864	0.01	1.056331	13.679123	11.197277	11.313703	11.301042	7.883438
16.625751	16.696596	1.395658	3.438406	5.199258	2.980703	0.01	19.144416	10.775904	7.583561	5.732556	2.21255	8.204641
6.21847	3.754859	3.254262	3.704679	13.877569	16.897051	0.01	14.702691	18.736159	1.199631	0.779003	10.61206	6.253567
9.712418	15.263256	4.25534	2.950897	10.251638	7.742558	0.01	5.52484	2.619202	3.823064	17.890328	10.14787	9.808587
2.222274	2.104904	7.096845	8.790722	14.997733	12.296807	0.021544	9.556194	2.873825	8.839839	15.486977	0.546534	15.165803
4.24989	5.467986	16.475797	3.140335	1.391979	17.58268	0.021544	4.875354	13.821236	8.663872	2.948608	5.195835	16.164883
5.610674	6.784415	9.757142	12.131299	10.174087	2.934945	0.021544	14.176204	8.568439	15.556836	1.370243	6.517331	6.39684
4.901894	17.030344	13.12351	0.797327	1.892378	9.181449	0.021544	14.757445	14.87988	8.365341	3.023441	8.014611	4.010835
3.842671	7.490154	0.175971	8.335589	6.43931	6.752341	0.021544	8.834987	10.148963	12.221415	7.117703	14.335042	14.28431
13.328974	11.399602	2.064502	1.23418	7.800333	12.216686	0.046416	10.968348	11.135737	9.555287	11.899357	7.733321	0.617257
1.422218	11.749056	10.083523	1.443034	12.809489	0.201555	0.046416	15.637396	2.066947	8.354022	14.318536	13.55576	8.312051
4.416076	11.503586	13.328891	5.226058	13.076197	5.399187	0.046416	7.341204	2.42964	13.094103	11.080753	1.730372	11.327517
4.855399	6.791431	7.202578	15.186398	0.879078	16.913834	0.046416	15.466839	10.52709	5.309974	8.97143	5.108113	2.741421
13.813096	0.082297	4.980678	13.46124	11.10787	8.186326	0.046416	5.499556	11.172289	10.26647	9.206688	10.004928	2.172147
9.640532	2.75447	5.851039	9.275042	2.913033	3.153485	0.1	15.789769	5.499911	11.110207	15.85358	12.522372	5.53656
4.814191	3.601729	15.082426	4.422052	6.340121	13.042991	0.1	13.607211	9.422795	2.297083	9.630217	12.424529	5.214656
5.535265	18.69559	5.90958	6.300542	6.265568	9.972211	0.1	6.330979	7.397979	2.97132	9.773871	7.00062	13.746474
7.154047	15.349627	7.704344	7.66336	8.665023	10.880915	0.1	0.434144	10.54061	14.527891	1.833931	9.512897	5.633211
2.76499	17.736059	13.797713	18.331244	0.631421	15.630509	0.1	10.970617	4.247774	0.809952	3.178605	9.253227	2.54789
6.194598	12.053667	4.251082	0.568403	16.535569	12.988626	0.215443	2.544798	6.443723	12.362963	6.669921	8.402672	10.768536
11.660489	1.563094	2.722094	14.325613	10.118905	7.610611	0.215443	13.413842	6.007128	14.252613	2.368837	1.635923	14.105407
4.747942	8.213401	5.481353	15.115773	2.362165	14.460507	0.215443	4.548291	8.196173	12.885914	7.593904	2.515396	13.663736
1.107107	8.760777	11.796574	2.677298	13.788666	15.187185	0.215443	14.934562	10.247414	7.976394	11.316622	1.183052	0.808906
10.282029	11.574777	11.775605	2.524704	8.026118	13.617267	0.215443	1.470938	3.340522	6.274932	10.723412	11.143318	9.030935
10.784718	4.903608	0.241773	13.339916	6.774003	6.164167	0.464159	6.964654	1.928623	11.409321	13.18028	15.487636	8.357142
2.160733	2.511951	11.651022	7.840634	11.621512	3.739937	0.464159	15.76715	13.272739	2.29456	0.106547	14.751821	13.817234
7.315297	11.277381	14.022665	3.327348	0.197658	8.011869	0.464159	12.910792	10.136996	4.473574	0.335247	14.274051	13.252963
10.955908	2.358585	4.813518	18.470523	1.024496	3.103353	0.464159	3.578556	7.209402	4.795553	15.489007	11.599366	16.137572
10.519083	8.834441	0.389564	0.201771	10.335014	6.399754	0.464159	13.31895	7.368935	12.784964	5.140606	12.194429	12.048331
7.050285	7.916592	4.988305	10.094902	4.474952	14.888551	1.0	14.723439	2.278723	14.864711	2.422659	2.271011	13.025872
12.380233	11.283342	5.428447	11.800068	13.013312	3.09474	1.0	12.383017	3.856579	0.960999	1.052435	12.800858	10.945969
10.210609	8.227431	3.78506	0.286359	10.995964	9.120399	1.0	11.602737	8.389169	10.394918	5.778681	9.215005	10.993668
8.315729	4.343096	16.886551	1.642308	15.003071	5.204038	1.0	1.210133	5.020775	11.195158	4.358493	8.155882	17.664766
0.014271	6.860054	10.182202	2.2071	14.896829	15.860373	1.0	13.959638	13.84722	2.080314	0.180725	1.727227	17.184048
13.608597	12.956651	7.414646	8.849808	0.404901	11.711136	8.720175	0.001	11.624046	5.824799	8.211147	3.035054	7.63804
0.402329	14.000829	5.226121	17.413956	8.991346	11.51107	7.65424	0.001	10.522157	7.420588	0.154724	4.020759	12.680881
7.167769	10.942784	3.666481	0.565523	8.157323	14.119833	10.284677	0.001	2.970164	15.286014	2.121778	13.916884	10.799769
6.113845	4.881252	14.643368	14.506382	6.635589	11.35775	8.210692	0.001	7.414588	6.267128	4.072027	11.574738	4.321641
18.312009	6.76748	6.671809	12.598059	6.976253	9.748436	12.013311	0.001	4.380005	5.335792	5.55565	0.456526	11.18367
2.423866	0.265741	9.570218	1.811594	14.948733	12.509138	16.356553	0.002154	6.614465	2.476325	16.061401	6.786681	10.173133
1.973752	11.191608	10.181549	9.032604	11.288466	7.95827	8.725098	0.002154	11.051705	7.640653	6.338281	3.400151	11.215709
6.811728	18.819896	0.073856	1.834866	2.990265	14.901232	12.353273	0.002154	20.330751	5.82459	5.471083	1.39592	9.190385
1.152453	14.718939	0.357261	14.393608	8.349867	8.91193	12.064341	0.002154	10.479929	4.482017	14.347293	6.325541	4.414665
11.513681	12.968759	9.3264	9.121922	13.029047	7.981831	10.117002	0.002154	11.601319	4.660001	7.846315	0.842379	0.98919
3.722098	7.821391	4.962727	3.044916	12.245557	7.409706	5.724564	0.004642	10.962906	13.908197	14.094285	7.512028	8.586983
13.166033	7.748585	1.945056	2.968081	1.833019	15.638518	11.337867	0.004642	5.147357	4.408732	6.73828	16.606498	12.457332
0.761873	12.325997	10.782246	4.672646	12.569579	10.089062	13.142766	0.004642	14.92741	10.235002	7.761684	0.417572	2.309521
6.218059	12.385523	5.9532	12.332555	8.64541	0.989589	10.385744	0.004642	8.858038	6.979707	10.626025	9.303274	7.318235
8.057262	10.008283	1.380257	13.853218	13.367863	1.171227	0.911314	0.004642	10.81083	14.48915	14.2578	6.434939	5.253216
0.450781	9.465988	11.994584	7.081631	13.471176	1.092442	1.818923	0.01	13.796526	5.458137	14.201234	6.574041	14.584536
11.946433	11.223364	6.25061	11.982186	11.587707	4.485542	0.162983	0.01	11.663637	0.815996	11.402194	6.728414	11.740932
4.78313	11.187343	13.953011	10.358497	8.539379	2.346488	16.146941	0.01	2.282919	7.856295	11.336202	7.729329	3.470466
15.317745	12.816769	8.486029	0.117128	14.061496	5.877737	13.446546	0.01	6.339489	0.031712	6.462494	1.795147	15.237708
9.499527	5.339659	11.909263	5.494604	20.918974	4.45521	15.427535	0.01	1.682438	4.56734	0.342294	8.377432	11.975725
6.40328	19.074657	5.175607	18.646159	8.359929	4.328927	0.004709	0.021544	10.019037	9.108074	4.589941	5.760681	8.507454
7.437428	13.093373	1.199427	11.380801	13.839043	7.692019	4.14343	0.021544	2.76286	5.654658	5.892564	13.154212	13.728641
3.473972	10.741324	11.684482	0.314647	5.067128	10.041846	9.5804	0.021544	12.234611	6.860031	11.911824	9.321203	8.746989
6.184007	14.013263	10.40647	12.594129	14.773374	1.22717	11.003192	0.021544	4.261856	7.664094	3.268958	9.779682	4.802261
15.664672	4.581038	4.518601	6.845701	17.119932	3.965866	10.625317	0.021544	16.686348	7.499044	6.784238	0.600401	5.087298
15.464486	2.599695	3.653282	6.14295	0.297616	11.506683	13.359148	0.046416	6.487347	10.03382	14.402243	2.809228	13.197087
10.895534	8.505554	7.948965	4.333101	4.961255	11.791168	10.356238	0.046416	11.788857	5.647663	11.611536	9.829071	2.284643
11.96756	9.563912	5.547125	1.159563	10.208086	17.208329	10.659765	0.046416	0.947476	8.176236	3.393213	12.36499	8.757329
4.669589	14.795004	9.649961	4.108922	12.173561	2.606275	10.72806	0.046416	7.377256	3.184747	8.562233	11.533554	10.564421
13.729577	4.125013	12.454744	5.841928	11.333376	12.572221	4.655486	0.046416	3.797596	8.682006	5.902876	4.939761	11.919
7.972668	7.692952	14.30949	7.666022	6.70386	3.448954	7.333681	0.1	2.809641	11.844186	12.306831	13.592261	4.219455
11.37385	3.988163	2.038426	9.127635	12.406797	16.282286	11.917426	0.1	1.294309	4.099078	3.58448	16.530729	7.256822
13.858337	4.044002	12.35136	4.428228	4.507594	6.15664	11.344965	0.1	9.357629	7.865508	9.985687	7.958877	8.041174
4.57845	2.157346	10.943158	13.411031	4.051832	16.129954	2.655701	0.1	12.753502	0.091914	2.335612	15.853599	14.9379
13.987287	0.353301	12.788645	7.176226	0.683382	14.567333	13.234709	0.1	13.886804	1.630155	13.319835	6.100862	2.17146
12.537587	7.012873	11.85077	5.633124	7.649599	8.653455	10.116699	0.215443	16.513288	0.297138	11.926078	4.770665	2.823279
12.792365	5.917168	4.213993	1.916613	15.372116	6.469832	14.481915	0.215443	8.093986	15.250683	2.841473	2.035758	10.398655
4.525853	9.235108	13.209042	0.32924	13.232189	6.168005	13.191936	0.215443	6.241432	8.795279	5.25062	5.217555	14.388299
2.389144	6.004066	6.659672	11.973759	8.702256	11.343758	7.228931	0.215443	9.508419	11.965755	12.036662	4.132205	7.839929
10.992587	8.633812	12.650784	1.505314	11.914683	5.35211	12.428491	0.215443	11.085387	8.306869	5.032718	9.981844	1.899958
11.965615	3.022009	3.357527	0.723421	13.680354	8.510275	10.574167	0.464159	3.61979	15.66262	10.403754	4.018151	13.998159
0.719149	11.51882	9.766916	0.513024	2.595144	4.830013	13.06163	0.464159	9.104863	5.24324	7.041888	21.857765	13.283388
9.738876	9.703344	16.628226	1.548483	14.083337	8.390076	3.404187	0.464159	2.771612	4.867626	13.617302	3.012394	11.770378
2.5201	15.589617	10.554625	7.123687	15.532558	15.354998	5.291513	0.464159	4.937145	5.635868	2.405953	4.80395	9.785828
3.526375	12.146871	14.149874	6.234815	14.940667	7.734896	0.721033	0.464159	1.715495	13.269528	8.890227	12.945652	3.260407
0.859868	4.25758	0.486337	11.107109	7.236235	4.212588	16.449597	1.0	13.36792	13.331414	8.493351	14.310539	4.887461
1.280761	2.524552	12.712931	8.867479	12.402254	5.199994	15.168652	1.0	2.364362	4.833436	12.090089	14.150489	7.405002
14.573378	10.513637	5.193817	9.677232	4.228906	4.357451	13.74309	1.0	1.002934	5.461089	5.748613	13.288581	11.211273
16.045937	2.818757	11.902181	8.901763	5.448355	5.800858	15.525857	1.0	9.144862	1.761857	13.162427	0.129173	8.357974
11.420652	5.091271	4.998786	10.739911	5.159207	15.09804	3.220843	1.0	2.032276	15.030896	10.911733	10.429834	4.866551
5.208878	11.191891	11.823942	18.997543	13.533853	4.823404	4.1482	10.60903	0.001	2.549238	5.501647	6.362327	5.249049
6.12227	5.305489	10.538264	7.097892	6.898503	5.89752	1.746314	8.989287	0.001	10.483716	9.849425	14.005116	13.065205
11.257666	3.793631	0.470559	1.817026	10.143054	15.597561	16.65721	9.672622	0.001	14.959008	7.526843	5.651072	2.45275
13.271302	4.933694	3.548699	12.934691	8.862672	3.276712	3.929381	12.704518	0.001	12.325096	10.042454	8.450214	5.719567
0.579682	3.246959	14.495209	15.089123	6.002269	11.464193	10.592798	14.653767	0.001	5.309821	0.46923	8.157006	9.938942
10.894714	14.607268	9.210332	5.955764	12.721101	11.794745	3.478662	1.716436	0.002154	11.767956	12.35304	4.551179	0.946648
6.972225	10.146029	14.184771	8.493878	0.141686	11.951402	14.193785	0.339132	0.002154	10.901315	4.999762	13.92371	3.750151
12.051512	11.508881	4.922845	10.242333	14.863235	1.040498	9.196441	3.542268	0.002154	4.554368	2.172825	12.789935	13.112704
7.268251	7.905737	7.56918	7.552293	10.086468	13.195377	5.785001	11.528883	0.002154	6.227333	7.80585	10.11772	4.955752
14.866467	8.157349	11.790935	2.184932	5.53453	14.096155	13.398892	10.426578	0.002154	5.227275	9.386586	0.948576	3.979571
8.396205	0.759274	10.51997	1.703419	7.807631	10.956555	9.35189	7.150858	0.004642	12.444797	8.73735	10.807496	11.359913
6.724864	9.177965	13.999658	13.197329	16.39167	7.968914	5.087213	0.870507	0.004642	11.82843	8.781781	0.628416	5.338611
1.725547	3.63977	18.142031	11.499219	0.524975	2.074234	8.595014	12.935396	0.004642	18.266286	13.846798	7.972731	0.773357
9.170558	11.587445	16.821248	17.719248	7.393625	5.275101	8.295352	1.127407	0.004642	3.25909	4.826379	2.29852	12.221385
4.654944	1.092815	8.95141	10.519477	6.878711	15.249501	13.191997	15.299889	0.004642	8.60494	0.632926	2.544595	12.374154
6.027681	1.794702	14.682662	4.488794	14.352729	9.862016	2.316005	4.06684	0.01	14.187681	13.793187	0.089018	14.328685
15.529584	0.531205	6.641736	16.923236	8.358193	16.325259	16.471482	0.929448	0.01	3.317268	8.407582	4.603869	1.951139
13.573628	8.276731	9.868002	3.500018	10.339235	7.521176	9.202238	8.860248	0.01	4.892119	3.107542	12.695037	8.154027
7.189856	7.156717	17.747451	1.524553	16.194401	9.602118	19.157866	6.706341	0.01	1.993159	0.957586	11.203074	0.556878
4.581846	7.971006	12.658997	9.956449	3.920913	6.521904	6.285283	13.183598	0.01	1.466846	5.929031	11.549646	15.964481
14.250745	0.314444	3.455644	11.866926	7.859719	10.435875	13.460094	5.192548	0.021544	15.326838	7.349681	1.755707	8.710234
11.539358	3.267426	16.593303	12.355514	7.565493	7.989414	14.726422	11.836584	0.021544	0.563873	5.217098	5.773615	2.550357
11.460517	0.937252	3.87931	2.162733	6.64244	9.875611	12.078396	18.213291	0.021544	14.951685	3.879332	13.887397	2.010493
6.454263	6.638988	16.571977	6.445365	25.271379	4.460375	0.101269	0.559501	0.021544	10.091429	3.463521	8.477572	11.442818
10.206739	9.085449	6.66245	5.402687	13.053385	15.994982	6.730041	2.867959	0.021544	10.467134	8.640512	9.638723	1.228394
1.801616	12.508267	7.647959	13.157417	3.862447	13.244779	13.183117	0.156192	0.046416	15.757732	9.094307	3.390723	6.14903
2.948851	5.281443	1.687828	4.042839	23.46566	7.558705	4.693302	12.259945	0.046416	11.422267	3.827605	1.403754	21.361384
13.868302	16.156854	11.63868	5.052534	5.105905	12.187633	2.981709	11.815176	0.046416	3.771134	0.494841	11.877092	5.003725
19.45863	10.864149	9.000189	2.990033	14.896115	0.739833	2.752921	0.699083	0.046416	0.364028	19.973179	6.887309	11.328115
5.675376	7.480134	4.190369	7.964703	12.995207	11.376642	3.986882	0.539505	0.046416	14.246629	8.353433	9.306702	13.838002
0.642611	1.731397	1.804511	9.394141	11.251028	15.490087	7.880165	5.733931	0.1	8.39894	9.914576	13.203552	14.45506
