chrom	start	end	CD8-NK	CD8-Mono	CD8-B_cell	CD8-CD4	maxdelta	mindelta	Avgdelta
chr1	925450	925452	0.05266666666666664	0.3383333333333333	-0.02233333333333332	0.44166666666666665	0.44166666666666665	-0.02233333333333332	0.20258333333333334
chr1	925459	925461	0.26366666666666666	0.057333333333333326	0.049000000000000016	0.26366666666666666	0.26366666666666666	0.049000000000000016	0.15841666666666665
chr1	925475	925477	-0.08633333333333333	0.11566666666666668	-0.09466666666666662	0.013666666666666688	0.11566666666666668	-0.09466666666666662	-0.012916666666666646
chr1	925482	925484	-0.02533333333333332	0.10133333333333333	0.12533333333333332	-0.035666666666666624	0.12533333333333332	-0.035666666666666624	0.04141666666666668
chr1	925489	925491	-0.10266666666666666	0.05300000000000002	-0.11333333333333336	0.030666666666666675	0.05300000000000002	-0.11333333333333336	-0.033083333333333326
chr1	925492	925494	0.0643333333333333	0.19533333333333333	0.16866666666666666	0.26766666666666666	0.26766666666666666	0.0643333333333333	0.174
chr1	925494	925496	0.09666666666666668	-0.042333333333333306	-0.06266666666666668	-0.03666666666666665	0.09666666666666668	-0.06266666666666668	-0.01124999999999999
chr1	925511	925513	-0.01933333333333334	-0.1313333333333333	-0.15066666666666667	0.008999999999999994	0.008999999999999994	-0.15066666666666667	-0.07308333333333333
chr1	925522	925524	0.4053333333333334	0.33133333333333337	0.25533333333333336	0.2943333333333333	0.4053333333333334	0.25533333333333336	0.3215833333333334
chr1	925527	925529	0.12733333333333333	-0.04966666666666664	-0.033333333333333326	0.017333333333333326	0.12733333333333333	-0.04966666666666664	0.015416666666666672
chr1	925535	925537	0.04733333333333335	-0.153	0.05600000000000002	-0.1743333333333333	0.05600000000000002	-0.1743333333333333	-0.05599999999999998
chr1	925537	925539	0.103	-0.217	-0.0026666666666666505	0.01466666666666666	0.103	-0.217	-0.0255
chr1	925544	925546	0.1366666666666667	0.02100000000000002	0.35400000000000004	0.2106666666666667	0.35400000000000004	0.02100000000000002	0.18058333333333335
chr1	925557	925559	0.15899999999999995	0.00633333333333333	0.21466666666666664	0.14566666666666667	0.21466666666666664	0.00633333333333333	0.13141666666666663
chr1	925559	925561	0.10766666666666663	-0.099	0.09666666666666664	0.12433333333333332	0.12433333333333332	-0.099	0.057416666666666644
chr1	925566	925568	0.13266666666666668	-0.05833333333333333	0.09933333333333336	-0.04733333333333334	0.13266666666666668	-0.05833333333333333	0.031583333333333345
chr1	925575	925577	0.09333333333333337	-0.05766666666666667	0.09366666666666666	0.10766666666666667	0.10766666666666667	-0.05766666666666667	0.05925000000000001
chr1	925578	925580	0.15233333333333332	-0.11683333333333334	0.18333333333333326	0.138	0.18333333333333326	-0.11683333333333334	0.0892083333333333
chr1	925581	925583	0.09333333333333337	-0.21016666666666664	0.061	0.09433333333333334	0.09433333333333334	-0.21016666666666664	0.009625000000000015
chr1	925584	925586	0.32066666666666666	0.08466666666666668	0.13066666666666665	0.057333333333333285	0.32066666666666666	0.057333333333333285	0.14833333333333332
chr1	925591	925593	0.1176666666666667	-0.04883333333333334	0.08933333333333335	0.132	0.132	-0.04883333333333334	0.07254166666666667
chr1	925596	925598	0.19433333333333333	-0.18666666666666668	-0.09766666666666664	-0.013333333333333336	0.19433333333333333	-0.18666666666666668	-0.02583333333333333
chr1	925618	925620	0.04133333333333333	-0.18466666666666665	-0.006666666666666682	0.04133333333333333	0.04133333333333333	-0.18466666666666665	-0.027166666666666665
chr1	925625	925627	-0.13433333333333336	-0.17283333333333334	-0.3910000000000001	-0.16200000000000006	-0.13433333333333336	-0.3910000000000001	-0.21504166666666671
chr1	925634	925636	-0.0010000000000000009	-0.04616666666666666	0.03266666666666665	0.025666666666666667	0.03266666666666665	-0.04616666666666666	0.0027916666666666637
chr1	925640	925642	-0.0009999999999999733	-0.03616666666666663	-0.05316666666666664	0.0266666666666667	0.0266666666666667	-0.05316666666666664	-0.015916666666666635
chr1	925656	925658	0.18766666666666668	-0.11933333333333332	0.05366666666666667	0.02266666666666667	0.18766666666666668	-0.11933333333333332	0.03616666666666667
chr1	925658	925660	0.19333333333333336	-0.03066666666666665	0.05933333333333335	0.02833333333333335	0.19333333333333336	-0.03066666666666665	0.06258333333333335
chr1	925670	925672	0.03666666666666667	-0.1993333333333333	-0.09733333333333334	-0.12833333333333335	0.03666666666666667	-0.1993333333333333	-0.09708333333333333
chr1	925673	925675	-0.07666666666666666	-0.2991666666666667	-0.13433333333333333	-0.13166666666666668	-0.07666666666666666	-0.2991666666666667	-0.16045833333333334
chr1	925683	925685	0.11	-0.21	-0.057666666666666665	-0.30500000000000005	0.11	-0.30500000000000005	-0.11566666666666667
chr1	925696	925698	-0.06600000000000003	-0.09433333333333337	-0.06866666666666668	-0.15100000000000002	-0.06600000000000003	-0.15100000000000002	-0.09500000000000003
chr1	925699	925701	-0.052333333333333364	-0.014000000000000026	-0.12100000000000005	-0.3038333333333333	-0.014000000000000026	-0.3038333333333333	-0.12279166666666669
chr1	925709	925711	-0.15533333333333332	-0.07200000000000002	-0.15433333333333332	-0.12866666666666665	-0.07200000000000002	-0.15533333333333332	-0.12758333333333333
chr1	925718	925720	-0.024999999999999998	0.115	-0.015999999999999986	-0.09833333333333333	0.115	-0.09833333333333333	-0.006083333333333326
chr1	925751	925753	-0.027333333333333376	0.09766666666666662	0.036333333333333266	-0.05433333333333335	0.09766666666666662	-0.05433333333333335	0.013083333333333292
chr1	925754	925756	0.06400000000000003	0.18333333333333332	0.04300000000000004	-0.034666666666666617	0.18333333333333332	-0.034666666666666617	0.06391666666666669
chr1	925758	925760	0.08316666666666661	0.2998333333333333	0.03983333333333328	0.00216666666666665	0.2998333333333333	0.00216666666666665	0.10624999999999996
chr1	925760	925762	-0.03666666666666665	0.124	-0.04199999999999998	-0.1353333333333333	0.124	-0.1353333333333333	-0.022499999999999985
chr1	925771	925773	0.11583333333333334	0.26316666666666666	0.20450000000000007	0.020166666666666718	0.26316666666666666	0.020166666666666718	0.1509166666666667
chr1	925778	925780	0.1655	0.34950000000000003	0.04950000000000005	0.09950000000000003	0.34950000000000003	0.04950000000000005	0.16600000000000004
chr1	925791	925793	-0.07966666666666666	0.198	-0.09166666666666667	-0.05199999999999999	0.198	-0.09166666666666667	-0.00633333333333333
chr1	925796	925798	0.2518333333333333	0.38616666666666666	0.08616666666666672	0.2185	0.38616666666666666	0.08616666666666672	0.23566666666666666
chr1	925814	925816	-0.032499999999999966	0.05283333333333337	-0.027166666666666617	0.017500000000000016	0.05283333333333337	-0.032499999999999966	0.002666666666666701
chr1	925832	925834	-0.041000000000000016	0.13766666666666666	-0.23500000000000004	-0.02883333333333332	0.13766666666666666	-0.23500000000000004	-0.04179166666666668
chr1	925837	925839	0.003333333333333327	-0.2676666666666666	-0.2786666666666666	-0.024166666666666642	0.003333333333333327	-0.2786666666666666	-0.14179166666666665
chr1	925860	925862	-0.009333333333333305	0.15900000000000006	-0.09999999999999996	0.24033333333333334	0.24033333333333334	-0.09999999999999996	0.07250000000000004
chr1	925869	925871	-0.03199999999999999	0.04733333333333335	-0.271	0.09000000000000001	0.09000000000000001	-0.271	-0.04141666666666666
chr1	925871	925873	0.00466666666666668	-0.14066666666666666	-0.125	-0.02866666666666665	0.00466666666666668	-0.14066666666666666	-0.07241666666666667
chr1	925879	925881	-0.02999999999999998	0.065	-0.2530000000000001	-0.23066666666666666	0.065	-0.2530000000000001	-0.11216666666666669
chr1	925884	925886	0.201	0.2155	-0.048666666666666636	0.36700000000000005	0.36700000000000005	-0.048666666666666636	0.18370833333333336
chr1	925906	925908	-0.064	-0.045000000000000005	-0.2876666666666667	0.046999999999999986	0.046999999999999986	-0.2876666666666667	-0.08741666666666668
chr1	925916	925918	-0.08133333333333333	-0.09133333333333334	-0.23800000000000004	-0.21	-0.08133333333333333	-0.23800000000000004	-0.15516666666666667
chr1	925936	925938	0.02366666666666667	0.00399999999999999	-0.1903333333333333	-0.06899999999999999	0.02366666666666667	-0.1903333333333333	-0.05791666666666666
chr1	925972	925974	0.07933333333333331	0.0703333333333333	-0.03600000000000006	0.032999999999999974	0.07933333333333331	-0.03600000000000006	0.03666666666666663
chr1	925979	925981	0.07500000000000002	0.0406666666666667	-0.08233333333333331	-0.008333333333333305	0.07500000000000002	-0.08233333333333331	0.006250000000000026
chr1	925987	925989	-0.06333333333333332	-0.2016666666666667	-0.245	-0.02166666666666666	-0.02166666666666666	-0.245	-0.13291666666666666
chr1	925995	925997	0.05300000000000002	-0.013999999999999957	-0.08299999999999992	0.11133333333333337	0.11133333333333337	-0.08299999999999992	0.016833333333333377
chr1	926008	926010	-0.19	-0.06099999999999998	-0.04566666666666666	-0.061666666666666675	-0.04566666666666666	-0.19	-0.08958333333333332
chr1	926021	926023	-0.014666666666666687	-0.014000000000000012	0.049333333333333326	-0.12066666666666667	0.049333333333333326	-0.12066666666666667	-0.025000000000000012
chr1	926028	926030	0.050833333333333335	-0.027666666666666645	0.04633333333333335	-0.09366666666666662	0.050833333333333335	-0.09366666666666662	-0.006041666666666647
chr1	926057	926059	0.15899999999999995	0.1456666666666666	0.14599999999999996	-0.09066666666666667	0.15899999999999995	-0.09066666666666667	0.08999999999999996
chr1	926072	926074	-0.05700000000000002	-0.001333333333333353	0.07633333333333332	-0.1576666666666667	0.07633333333333332	-0.1576666666666667	-0.03491666666666669
chr1	926094	926096	-0.06466666666666665	-0.000666666666666621	0.11933333333333335	-0.08366666666666664	0.11933333333333335	-0.08366666666666664	-0.007416666666666641
chr1	926117	926119	-0.05166666666666664	0.07633333333333334	0.06999999999999999	-0.056999999999999974	0.07633333333333334	-0.056999999999999974	0.009416666666666679
chr1	926139	926141	0.21800000000000005	0.1008333333333334	0.07500000000000008	0.3216666666666667	0.3216666666666667	0.07500000000000008	0.17887500000000006
chr1	926156	926158	0.01766666666666661	0.01266666666666666	0.08333333333333326	0.10466666666666664	0.10466666666666664	0.01266666666666666	0.05458333333333329
chr1	926167	926169	-0.017666666666666678	0.007000000000000006	0.027666666666666676	0.05566666666666667	0.05566666666666667	-0.017666666666666678	0.018166666666666668
chr1	926194	926196	-0.3856666666666667	-0.21666666666666676	-0.10499999999999997	0.17133333333333334	0.17133333333333334	-0.3856666666666667	-0.13400000000000004
chr1	926209	926211	0.2286666666666667	-0.047666666666666635	0.060666666666666674	0.06200000000000003	0.2286666666666667	-0.047666666666666635	0.07591666666666669
chr1	926217	926219	0.08499999999999999	-0.05933333333333335	-0.2393333333333333	-0.15733333333333333	0.08499999999999999	-0.2393333333333333	-0.09275
chr1	926221	926223	-0.136	-0.12299999999999996	-0.188	-0.07933333333333331	-0.07933333333333331	-0.188	-0.13158333333333333
chr1	926230	926232	0.17300000000000001	-0.12833333333333335	0.060666666666666674	0.03733333333333333	0.17300000000000001	-0.12833333333333335	0.035666666666666666
chr1	926248	926250	0.04666666666666667	-0.1733333333333333	-0.3283333333333333	-0.02	0.04666666666666667	-0.3283333333333333	-0.11875
chr1	926250	926252	0.02066666666666672	-0.22099999999999992	-0.08266666666666668	0.12733333333333333	0.12733333333333333	-0.22099999999999992	-0.038916666666666634
chr1	926297	926299	-0.32666666666666666	-0.385	-0.31266666666666665	-0.349	-0.31266666666666665	-0.385	-0.3433333333333333
chr1	926340	926342	0.10833333333333332	0.185	0.12799999999999995	0.3203333333333333	0.3203333333333333	0.10833333333333332	0.18541666666666665
chr1	926367	926369	0.10399999999999987	0.2303333333333332	-0.0996666666666668	0.2873333333333332	0.2873333333333332	-0.0996666666666668	0.13049999999999987
chr1	926381	926383	-0.010333333333333415	0.195	0.044333333333333336	0.13099999999999995	0.195	-0.010333333333333415	0.08999999999999997
chr1	926420	926422	0.08066666666666666	0.06866666666666665	-0.0049999999999998926	-0.030000000000000027	0.08066666666666666	-0.030000000000000027	0.02858333333333335
chr1	926505	926507	-0.09899999999999988	-0.14800000000000002	0.10266666666666667	-0.027666666666666728	0.10266666666666667	-0.14800000000000002	-0.04299999999999998
chr1	926508	926510	0.008333333333333305	-0.014666666666666715	0.040999999999999925	0.19966666666666652	0.19966666666666652	-0.014666666666666715	0.05858333333333326
chr1	926590	926592	-0.055666666666666635	-0.014000000000000012	-0.008000000000000007	0.06883333333333341	0.06883333333333341	-0.055666666666666635	-0.002208333333333312
chr1	926664	926666	-0.04200000000000015	0.015999999999999903	-0.05933333333333335	0.042333333333333216	0.042333333333333216	-0.05933333333333335	-0.010750000000000095
chr1	926916	926918	-0.08366666666666656	-0.10733333333333328	-0.15499999999999992	-0.04399999999999982	-0.04399999999999982	-0.15499999999999992	-0.09749999999999989
chr1	926920	926922	0.07533333333333325	-0.06300000000000006	-0.008000000000000007	0.06799999999999984	0.07533333333333325	-0.06300000000000006	0.018083333333333257
chr1	926928	926930	-0.03600000000000003	0.005666666666666598	-0.03600000000000003	-0.03600000000000003	0.005666666666666598	-0.03600000000000003	-0.025583333333333375
chr1	926997	926999	-0.027666666666666728	-0.07433333333333347	0.05566666666666653	-0.1110000000000001	0.05566666666666653	-0.1110000000000001	-0.03933333333333344
chr1	927015	927017	-0.025499999999999967	0.011499999999999956	0.0451666666666668	-0.025499999999999967	0.0451666666666668	-0.025499999999999967	0.001416666666666705
chr1	927039	927041	-0.061666666666666765	-0.16833333333333333	-0.1166666666666668	-0.1443333333333333	-0.061666666666666765	-0.16833333333333333	-0.12275000000000005
chr1	927090	927092	0.10666666666666667	0.032333333333333325	0.1073333333333334	0.04166666666666663	0.1073333333333334	0.032333333333333325	0.07200000000000001
chr1	927125	927127	0.06366666666666665	-0.039333333333333435	-0.08800000000000008	-0.08800000000000008	0.06366666666666665	-0.08800000000000008	-0.03791666666666674
chr1	927140	927142	0.09066666666666677	0.023333333333333428	0.047666666666666746	-0.02199999999999991	0.09066666666666677	-0.02199999999999991	0.03491666666666676
chr1	927188	927190	-0.11166666666666658	-0.235	-0.17300000000000004	-0.25	-0.11166666666666658	-0.25	-0.19241666666666665
chr1	927221	927223	-0.2096666666666668	-0.16966666666666666	-0.15933333333333333	-0.15800000000000006	-0.15800000000000006	-0.2096666666666668	-0.17416666666666672
chr1	927287	927289	0.00766666666666671	-0.021333333333333426	0.0006666666666665932	0.06400000000000006	0.06400000000000006	-0.021333333333333426	0.012749999999999984
chr1	927322	927324	-0.32833333333333325	-0.32833333333333325	-0.2806666666666666	-0.2048333333333333	-0.2048333333333333	-0.32833333333333325	-0.2855416666666666
chr1	927374	927376	0.023333333333333317	0.07566666666666666	0.001000000000000112	0.06766666666666665	0.07566666666666666	0.001000000000000112	0.041916666666666685
chr1	927387	927389	0.03200000000000003	0.09533333333333338	0.06666666666666676	0.09533333333333338	0.09533333333333338	0.03200000000000003	0.07233333333333339
chr1	927399	927401	-0.033333333333333326	0.050166666666666686	0.15500000000000005	0.09066666666666667	0.15500000000000005	-0.033333333333333326	0.06562500000000002
chr1	927421	927423	-0.1339999999999999	0.254	0.17866666666666675	0.018333333333333424	0.254	-0.1339999999999999	0.07925000000000007
chr1	927476	927478	-0.2389999999999999	-0.3211666666666666	-0.11499999999999988	0.1926666666666667	0.1926666666666667	-0.3211666666666666	-0.12062499999999991
chr1	927485	927487	-0.29499999999999993	-0.08499999999999999	-0.012666666666666632	0.05400000000000002	0.05400000000000002	-0.29499999999999993	-0.08466666666666661
chr1	927629	927631	-0.02233333333333332	-0.1186666666666666	-0.0023333333333331874	-0.1186666666666666	-0.0023333333333331874	-0.1186666666666666	-0.06549999999999993
chr1	927663	927665	-0.06766666666666665	0.04333333333333345	0.1083333333333334	0.08066666666666666	0.1083333333333334	-0.06766666666666665	0.04116666666666672
chr1	927755	927757	-0.03700000000000003	-0.10200000000000008	0.05700000000000005	-0.06933333333333325	0.05700000000000005	-0.10200000000000008	-0.03783333333333333
chr1	927782	927784	-0.01633333333333331	-0.0003333333333332966	-0.009999999999999898	0.17466666666666664	0.17466666666666664	-0.01633333333333331	0.03700000000000003
chr1	927903	927905	-0.32066666666666666	-0.31433333333333324	-0.2456666666666666	-0.255	-0.2456666666666666	-0.32066666666666666	-0.2839166666666666
chr1	927917	927919	-0.006999999999999895	-0.03833333333333322	-0.07133333333333325	-0.052333333333333336	-0.006999999999999895	-0.07133333333333325	-0.042249999999999927
chr1	927930	927932	-0.10966666666666668	-0.1413333333333333	-0.04999999999999993	-0.1413333333333333	-0.04999999999999993	-0.1413333333333333	-0.11058333333333331
chr1	927934	927936	-0.04900000000000016	0.04566666666666663	0.04300000000000015	0.027666666666666728	0.04566666666666663	-0.04900000000000016	0.01683333333333334
chr1	927949	927951	-0.14733333333333332	0.15566666666666662	-0.10666666666666658	-0.111	0.15566666666666662	-0.14733333333333332	-0.052333333333333315
chr1	928114	928116	-0.2623333333333333	-0.21966666666666654	-0.20666666666666667	-0.1998333333333333	-0.1998333333333333	-0.2623333333333333	-0.22212499999999996
chr1	928126	928128	0.02300000000000002	0.022333333333333427	0.015000000000000013	0.029833333333333382	0.029833333333333382	0.015000000000000013	0.02254166666666671
chr1	928158	928160	-0.10300000000000008	0.09599999999999986	0.11066666666666658	-0.01866666666666672	0.11066666666666658	-0.10300000000000008	0.02124999999999991
chr1	928163	928165	-0.047666666666666635	-0.047666666666666635	0.04433333333333345	0.08633333333333337	0.08633333333333337	-0.047666666666666635	0.008833333333333387
chr1	928167	928169	-0.20933333333333334	-0.03166666666666673	-0.006333333333333413	-0.05166666666666675	-0.006333333333333413	-0.20933333333333334	-0.07475000000000007
chr1	928188	928190	-0.1110000000000001	0.05566666666666653	-0.1110000000000001	-0.008333333333333526	0.05566666666666653	-0.1110000000000001	-0.0436666666666668
chr1	928218	928220	0.024000000000000018	-0.09266666666666656	0.1186666666666667	0.06300000000000006	0.1186666666666667	-0.09266666666666656	0.028250000000000053
chr1	928247	928249	0.36700000000000005	-0.133	0.0040000000000000036	-0.07799999999999996	0.36700000000000005	-0.133	0.04000000000000002
chr1	928353	928355	0.11149999999999992	-0.05500000000000005	-0.05500000000000005	0.05600000000000005	0.11149999999999992	-0.05500000000000005	0.014374999999999968
chr1	928385	928387	-0.019333333333333317	0.009666666666666712	0.028333333333333318	0.14733333333333332	0.14733333333333332	-0.019333333333333317	0.04150000000000001
chr1	928480	928482	-0.15700000000000006	-0.15700000000000006	-0.035333333333333335	0.046666666666666516	0.046666666666666516	-0.15700000000000006	-0.07566666666666673
chr1	928505	928507	-0.15766666666666662	-0.124	-0.007666666666666599	-0.06133333333333335	-0.007666666666666599	-0.15766666666666662	-0.08766666666666664
chr1	928535	928537	0.03400000000000003	-0.1373333333333333	0.0016666666666667054	-0.0718333333333333	0.03400000000000003	-0.1373333333333333	-0.04337499999999997
chr1	928551	928553	0.09199999999999996	-0.01866666666666661	-0.013666666666666605	-0.04133333333333333	0.09199999999999996	-0.04133333333333333	0.0045833333333333524
chr1	928553	928555	0.002666666666666595	-0.028333333333333318	-0.08333333333333337	-0.08333333333333337	0.002666666666666595	-0.08333333333333337	-0.04808333333333337
chr1	928561	928563	-0.028666666666666618	-0.10633333333333328	-0.09299999999999996	-0.09666666666666668	-0.028666666666666618	-0.10633333333333328	-0.08116666666666664
chr1	928586	928588	0.0023333333333332984	-0.19366666666666665	-0.08499999999999996	-0.13866666666666672	0.0023333333333332984	-0.19366666666666665	-0.10375000000000001
chr1	928596	928598	-0.16266666666666665	-0.16266666666666665	-0.01666666666666661	-0.028666666666666618	-0.01666666666666661	-0.16266666666666665	-0.09266666666666663
chr1	928654	928656	0.2386666666666668	0.1930000000000001	0.2723333333333334	0.2950000000000001	0.2950000000000001	0.1930000000000001	0.24975000000000008
chr1	928690	928692	0.012833333333333252	-0.00033333333333340764	0.03600000000000003	-0.02633333333333343	0.03600000000000003	-0.02633333333333343	0.0055416666666666115
chr1	928709	928711	0.21300000000000008	0.235	0.16199999999999992	0.33333333333333337	0.33333333333333337	0.16199999999999992	0.23583333333333334
chr1	928734	928736	-0.04166666666666663	-0.04166666666666663	0.02500000000000013	-0.04166666666666663	0.02500000000000013	-0.04166666666666663	-0.02499999999999994
chr1	928762	928764	-0.2603333333333333	-0.22133333333333335	-0.16900000000000004	-0.1176666666666667	-0.1176666666666667	-0.2603333333333333	-0.19208333333333336
chr1	928775	928777	-0.08233333333333326	-0.08233333333333326	0.005333333333333412	-0.08233333333333326	0.005333333333333412	-0.08233333333333326	-0.06041666666666659
chr1	928932	928934	-0.3363333333333333	-0.2725	-0.14866666666666667	-0.3713333333333333	-0.14866666666666667	-0.3713333333333333	-0.28220833333333334
chr1	928988	928990	-0.2041666666666666	-0.01666666666666661	-0.0073333333333332465	-0.0009999999999999454	-0.0009999999999999454	-0.2041666666666666	-0.0572916666666666
chr1	929009	929011	0.0033333333333333552	0.1875	0.23766666666666664	-0.15966666666666662	0.23766666666666664	-0.15966666666666662	0.06720833333333334
chr1	929034	929036	-0.3730000000000001	0.1135	-0.04066666666666674	-0.3056666666666667	0.1135	-0.3730000000000001	-0.1514583333333334
chr1	929043	929045	-0.07833333333333331	-0.1218333333333333	-0.12033333333333325	-0.2616666666666665	-0.07833333333333331	-0.2616666666666665	-0.14554166666666657
chr1	929073	929075	-0.2758333333333333	-0.2733333333333332	-0.20499999999999985	-0.2553333333333333	-0.20499999999999985	-0.2758333333333333	-0.2523749999999999
chr1	929146	929148	0.043166666666666575	-0.1083333333333334	-0.02600000000000013	0.00099999999999989	0.043166666666666575	-0.1083333333333334	-0.02254166666666677
chr1	929167	929169	-0.013000000000000013	-0.15000000000000002	0.057333333333333236	0.05966666666666665	0.05966666666666665	-0.15000000000000002	-0.011500000000000036
chr1	929170	929172	0.09699999999999998	0.007333333333333303	-0.08333333333333337	-0.03599999999999992	0.09699999999999998	-0.08333333333333337	-0.0037500000000000033
chr1	929193	929195	0.006166666666666765	-0.08299999999999996	-0.0139999999999999	-0.10233333333333328	0.006166666666666765	-0.10233333333333328	-0.048291666666666594
chr1	929201	929203	-0.14849999999999994	-0.17700000000000005	-0.1509999999999999	-0.09133333333333338	-0.09133333333333338	-0.17700000000000005	-0.14195833333333333
chr1	929210	929212	-0.044499999999999984	-0.1910000000000001	-0.15933333333333333	-0.17766666666666664	-0.044499999999999984	-0.1910000000000001	-0.143125
chr1	929218	929220	0.00649999999999995	-0.05600000000000005	-0.037000000000000144	-0.06433333333333335	0.00649999999999995	-0.06433333333333335	-0.0377083333333334
chr1	929226	929228	0.12649999999999995	0.0109999999999999	0.011666666666666605	0.04366666666666663	0.12649999999999995	0.0109999999999999	0.04820833333333327
chr1	929233	929235	0.30200000000000005	0.09200000000000008	0.025666666666666612	0.262	0.30200000000000005	0.025666666666666612	0.1704166666666667
chr1	929258	929260	0.01666666666666661	-0.046666666666666745	-0.046666666666666745	0.04799999999999982	0.04799999999999982	-0.046666666666666745	-0.0071666666666667656
chr1	929262	929264	-0.1273333333333334	0.06766666666666676	-0.04066666666666663	-0.04300000000000004	0.06766666666666676	-0.1273333333333334	-0.03583333333333333
chr1	929280	929282	-0.15600000000000006	0.14766666666666672	0.046666666666666745	-0.209	0.14766666666666672	-0.209	-0.042666666666666644
chr1	929301	929303	-0.05033333333333323	-0.08899999999999998	0.010666666666666824	0.04333333333333345	0.04333333333333345	-0.08899999999999998	-0.021333333333333232
chr1	929305	929307	-0.5806666666666667	-0.6040000000000001	-0.3413333333333333	-0.4199999999999999	-0.3413333333333333	-0.6040000000000001	-0.4865
chr1	929310	929312	-0.17099999999999993	-0.013333333333333308	0.028000000000000025	-0.11800000000000001	0.028000000000000025	-0.17099999999999993	-0.0685833333333333
chr1	929354	929356	-0.1316666666666667	-0.13933333333333342	-0.15000000000000002	0.07633333333333336	0.07633333333333336	-0.15000000000000002	-0.0861666666666667
chr1	929401	929403	-0.2256666666666668	-0.3250000000000001	-0.32633333333333336	-0.09399999999999996	-0.09399999999999996	-0.32633333333333336	-0.24275000000000005
chr1	929422	929424	-0.004666666666666597	-0.1176666666666666	0.016000000000000014	0.021333333333333315	0.021333333333333315	-0.1176666666666666	-0.021249999999999967
chr1	929438	929440	-0.18866666666666665	-0.08899999999999998	-0.09833333333333337	-0.18866666666666665	-0.08899999999999998	-0.18866666666666665	-0.14116666666666666
chr1	929498	929500	0.028333333333333318	-0.060666666666666764	0.039999999999999925	0.0163333333333332	0.039999999999999925	-0.060666666666666764	0.005999999999999919
chr1	929507	929509	-0.07399999999999995	0.017000000000000126	0.07233333333333336	-0.11066666666666658	0.07233333333333336	-0.11066666666666658	-0.023833333333333262
chr1	929512	929514	-0.0916666666666668	-0.06333333333333346	-0.1140000000000001	-0.06400000000000006	-0.06333333333333346	-0.1140000000000001	-0.0832500000000001
chr1	929537	929539	-0.06933333333333325	-0.010333333333333194	-0.06766666666666665	-0.10933333333333327	-0.010333333333333194	-0.10933333333333327	-0.0641666666666666
chr1	929547	929549	-0.09466666666666644	0.006333333333333413	0.1333333333333334	-0.09633333333333327	0.1333333333333334	-0.09633333333333327	-0.012833333333333228
chr1	929556	929558	-0.1976666666666667	0.030000000000000027	0.08666666666666667	0.0033333333333332997	0.08666666666666667	-0.1976666666666667	-0.01941666666666668
chr1	929594	929596	-0.18733333333333346	-0.060000000000000275	-0.12300000000000012	-0.13166666666666682	-0.060000000000000275	-0.18733333333333346	-0.12550000000000017
chr1	929619	929621	-0.13000000000000012	-0.035000000000000135	0.0183333333333332	-0.15533333333333346	0.0183333333333332	-0.15533333333333346	-0.07550000000000012
chr1	929628	929630	0.011333333333333306	-0.03566666666666673	0.05366666666666653	-0.03566666666666673	0.05366666666666653	-0.03566666666666673	-0.0015833333333334053
chr1	929646	929648	-0.03066666666666684	-0.08166666666666668	0.09699999999999998	-0.05500000000000005	0.09699999999999998	-0.08166666666666668	-0.0175833333333334
chr1	929692	929694	-0.06066666666666665	0.022666666666666724	-0.06066666666666665	0.04933333333333334	0.04933333333333334	-0.06066666666666665	-0.012333333333333307
chr1	929739	929741	-0.025333333333333208	-0.17516666666666658	-0.17966666666666653	-0.21966666666666654	-0.025333333333333208	-0.21966666666666654	-0.14995833333333322
chr1	929744	929746	-0.16366666666666674	-0.16366666666666674	-0.1270000000000001	-0.16366666666666674	-0.1270000000000001	-0.16366666666666674	-0.15450000000000008
chr1	929755	929757	0.2513333333333334	-0.027333333333333317	0.044666666666666736	-0.027333333333333317	0.2513333333333334	-0.027333333333333317	0.06033333333333338
chr1	929772	929774	-0.05133333333333323	-0.1253333333333333	-0.06566666666666665	-0.10733333333333328	-0.05133333333333323	-0.1253333333333333	-0.08741666666666661
chr1	929837	929839	-0.15933333333333333	-0.4993333333333334	-0.4993333333333334	-0.22166666666666668	-0.15933333333333333	-0.4993333333333334	-0.3449166666666667
chr1	929872	929874	-0.4843333333333333	-0.4843333333333333	-0.3346666666666667	-0.28500000000000003	-0.28500000000000003	-0.4843333333333333	-0.39708333333333334
chr1	929875	929877	-0.3376666666666667	-0.3376666666666667	-0.09266666666666667	-0.139	-0.09266666666666667	-0.3376666666666667	-0.22675000000000003
chr1	929899	929901	0.033499999999999974	-0.008000000000000007	0.09133333333333338	-0.008000000000000007	0.09133333333333338	-0.008000000000000007	0.027208333333333334
chr1	929905	929907	-0.20966666666666667	0.04033333333333333	0.06399999999999995	0.04033333333333333	0.06399999999999995	-0.20966666666666667	-0.016250000000000014
chr1	929961	929963	0.19833333333333325	-0.05166666666666675	-0.014666666666666828	0.11483333333333325	0.19833333333333325	-0.05166666666666675	0.061708333333333226
chr1	930013	930015	-0.2656666666666666	-0.09899999999999998	-0.1546666666666665	0.03433333333333344	0.03433333333333344	-0.2656666666666666	-0.12124999999999991
chr1	930026	930028	-0.29800000000000004	-0.29800000000000004	-0.07566666666666677	0.16799999999999993	0.16799999999999993	-0.29800000000000004	-0.12591666666666673
