chrom	start	end	NK-CD4	NK-B_cell	NK-CD8	NK-Mono	maxdelta	mindelta	Avgdelta
chr1	925475	925477	0.1	-0.008333333333333305	0.08633333333333333	0.202	0.202	-0.008333333333333305	0.09500000000000001
chr1	925482	925484	-0.010333333333333306	0.15066666666666664	0.02533333333333332	0.12666666666666665	0.15066666666666664	-0.010333333333333306	0.07308333333333333
chr1	925489	925491	0.13333333333333333	-0.010666666666666713	0.10266666666666666	0.15566666666666668	0.15566666666666668	-0.010666666666666713	0.09524999999999999
chr1	925492	925494	0.20333333333333334	0.10433333333333336	-0.0643333333333333	0.13100000000000006	0.20333333333333334	-0.0643333333333333	0.09358333333333337
chr1	925494	925496	-0.13333333333333333	-0.15933333333333335	-0.09666666666666668	-0.13899999999999998	-0.09666666666666668	-0.15933333333333335	-0.13208333333333333
chr1	925511	925513	0.028333333333333332	-0.13133333333333333	0.01933333333333334	-0.11199999999999996	0.028333333333333332	-0.13133333333333333	-0.04891666666666665
chr1	925522	925524	-0.111	-0.15	-0.4053333333333334	-0.07400000000000001	-0.07400000000000001	-0.4053333333333334	-0.18508333333333338
chr1	925527	925529	-0.11	-0.16066666666666665	-0.12733333333333333	-0.17699999999999996	-0.11	-0.17699999999999996	-0.14375
chr1	925535	925537	-0.22166666666666668	0.00866666666666667	-0.04733333333333335	-0.20033333333333336	0.00866666666666667	-0.22166666666666668	-0.11516666666666668
chr1	925537	925539	-0.08833333333333335	-0.10566666666666666	-0.103	-0.32	-0.08833333333333335	-0.32	-0.15425
chr1	925544	925546	0.07400000000000001	0.21733333333333332	-0.1366666666666667	-0.11566666666666668	0.21733333333333332	-0.1366666666666667	0.009749999999999991
chr1	925557	925559	-0.013333333333333336	0.055666666666666656	-0.15899999999999995	-0.15266666666666667	0.055666666666666656	-0.15899999999999995	-0.06733333333333333
chr1	925559	925561	0.016666666666666663	-0.01100000000000001	-0.10766666666666663	-0.20666666666666667	0.016666666666666663	-0.20666666666666667	-0.07716666666666666
chr1	925566	925568	-0.18000000000000002	-0.03333333333333333	-0.13266666666666668	-0.191	-0.03333333333333333	-0.191	-0.13425
chr1	925575	925577	0.014333333333333325	0.0003333333333333105	-0.09333333333333337	-0.15100000000000002	0.014333333333333325	-0.15100000000000002	-0.057416666666666685
chr1	925578	925580	-0.014333333333333337	0.030999999999999993	-0.15233333333333332	-0.2691666666666667	0.030999999999999993	-0.2691666666666667	-0.10120833333333334
chr1	925581	925583	0.000999999999999987	-0.03233333333333335	-0.09333333333333337	-0.3035	0.000999999999999987	-0.3035	-0.10704166666666667
chr1	925584	925586	-0.26333333333333336	-0.19000000000000006	-0.32066666666666666	-0.23600000000000002	-0.19000000000000006	-0.32066666666666666	-0.2525
chr1	925591	925593	0.014333333333333325	-0.02833333333333335	-0.1176666666666667	-0.16650000000000004	0.014333333333333325	-0.16650000000000004	-0.07454166666666669
chr1	925596	925598	-0.20766666666666667	-0.292	-0.19433333333333333	-0.381	-0.19433333333333333	-0.381	-0.26875
chr1	925625	925627	-0.027666666666666676	-0.2566666666666667	0.13433333333333336	-0.03849999999999998	0.13433333333333336	-0.2566666666666667	-0.047125
chr1	925634	925636	0.026666666666666672	0.03366666666666665	0.0010000000000000009	-0.04516666666666666	0.03366666666666665	-0.04516666666666666	0.004041666666666666
chr1	925640	925642	0.027666666666666676	-0.05216666666666667	0.0009999999999999733	-0.03516666666666665	0.027666666666666676	-0.05216666666666667	-0.014666666666666668
chr1	925656	925658	-0.165	-0.134	-0.18766666666666668	-0.307	-0.134	-0.307	-0.19841666666666669
chr1	925658	925660	-0.165	-0.134	-0.19333333333333336	-0.22399999999999998	-0.134	-0.22399999999999998	-0.17908333333333334
chr1	925670	925672	-0.165	-0.134	-0.03666666666666667	-0.23600000000000002	-0.03666666666666667	-0.23600000000000002	-0.1429166666666667
chr1	925673	925675	-0.055000000000000014	-0.057666666666666665	0.07666666666666666	-0.22250000000000006	0.07666666666666666	-0.22250000000000006	-0.06462500000000002
chr1	925683	925685	-0.415	-0.16766666666666666	-0.11	-0.32	-0.11	-0.415	-0.25316666666666665
chr1	925696	925698	-0.08499999999999999	-0.0026666666666666505	0.06600000000000003	-0.02833333333333335	0.06600000000000003	-0.08499999999999999	-0.01249999999999999
chr1	925699	925701	-0.25149999999999995	-0.06866666666666668	0.052333333333333364	0.03833333333333333	0.052333333333333364	-0.25149999999999995	-0.05737499999999998
chr1	925709	925711	0.026666666666666672	0.0010000000000000009	0.15533333333333332	0.08333333333333331	0.15533333333333332	0.0010000000000000009	0.06658333333333333
chr1	925718	925720	-0.07333333333333332	0.009000000000000008	0.024999999999999998	0.14	0.14	-0.07333333333333332	0.025166666666666674
chr1	925751	925753	-0.02699999999999997	0.06366666666666665	0.027333333333333376	0.125	0.125	-0.02699999999999997	0.047250000000000014
chr1	925754	925756	-0.09866666666666664	-0.02099999999999999	-0.06400000000000003	0.11933333333333332	0.11933333333333332	-0.09866666666666664	-0.01608333333333333
chr1	925758	925760	-0.08099999999999996	-0.043333333333333335	-0.08316666666666661	0.21666666666666667	0.21666666666666667	-0.08316666666666661	0.002291666666666692
chr1	925760	925762	-0.09866666666666664	-0.005333333333333329	0.03666666666666665	0.16066666666666668	0.16066666666666668	-0.09866666666666664	0.02333333333333334
chr1	925771	925773	-0.09566666666666662	0.08866666666666673	-0.11583333333333334	0.14733333333333332	0.14733333333333332	-0.11583333333333334	0.006125000000000019
chr1	925778	925780	-0.06599999999999998	-0.11599999999999995	-0.1655	0.184	0.184	-0.1655	-0.04087499999999998
chr1	925791	925793	0.027666666666666676	-0.012000000000000009	0.07966666666666666	0.2776666666666667	0.2776666666666667	-0.012000000000000009	0.09325
chr1	925796	925798	-0.033333333333333326	-0.16566666666666655	-0.2518333333333333	0.13433333333333336	0.13433333333333336	-0.2518333333333333	-0.07912499999999996
chr1	925814	925816	0.04999999999999999	0.0053333333333333574	0.032499999999999966	0.08533333333333334	0.08533333333333334	0.0053333333333333574	0.043291666666666666
chr1	925832	925834	0.012166666666666687	-0.19400000000000006	0.041000000000000016	0.17866666666666667	0.17866666666666667	-0.19400000000000006	0.009458333333333326
chr1	925837	925839	-0.02749999999999997	-0.282	-0.003333333333333327	-0.271	-0.003333333333333327	-0.282	-0.14595833333333333
chr1	925860	925862	0.2496666666666667	-0.09066666666666663	0.009333333333333305	0.16833333333333333	0.2496666666666667	-0.09066666666666663	0.08416666666666668
chr1	925869	925871	0.122	-0.239	0.03199999999999999	0.07933333333333334	0.122	-0.239	-0.0014166666666666668
chr1	925871	925873	-0.033333333333333326	-0.12966666666666668	-0.00466666666666668	-0.14533333333333334	-0.00466666666666668	-0.14533333333333334	-0.07825000000000001
chr1	925879	925881	-0.20066666666666666	-0.2230000000000001	0.02999999999999998	0.095	0.095	-0.2230000000000001	-0.07466666666666669
chr1	925884	925886	0.166	-0.24966666666666665	-0.201	0.014500000000000013	0.166	-0.24966666666666665	-0.06754166666666665
chr1	925906	925908	0.111	-0.22366666666666668	0.064	0.01899999999999999	0.111	-0.22366666666666668	-0.007416666666666672
chr1	925916	925918	-0.12866666666666668	-0.1566666666666667	0.08133333333333333	-0.010000000000000007	0.08133333333333333	-0.1566666666666667	-0.05350000000000002
chr1	925936	925938	-0.09266666666666666	-0.214	-0.02366666666666667	-0.019666666666666683	-0.019666666666666683	-0.214	-0.0875
chr1	925972	925974	-0.04633333333333334	-0.11533333333333334	-0.07933333333333331	-0.009000000000000008	-0.009000000000000008	-0.11533333333333334	-0.0625
chr1	925979	925981	-0.08333333333333333	-0.15733333333333333	-0.07500000000000002	-0.034333333333333334	-0.034333333333333334	-0.15733333333333333	-0.0875
chr1	925987	925989	0.04166666666666667	-0.18166666666666664	0.06333333333333332	-0.13833333333333336	0.06333333333333332	-0.18166666666666664	-0.05375
chr1	925995	925997	0.05833333333333333	-0.13599999999999995	-0.05300000000000002	-0.06699999999999998	0.05833333333333333	-0.13599999999999995	-0.04941666666666666
chr1	926008	926010	0.12833333333333333	0.14433333333333334	0.19	0.12900000000000006	0.19	0.12833333333333333	0.1479166666666667
chr1	926021	926023	-0.10599999999999997	0.06400000000000003	0.014666666666666687	0.0006666666666666765	0.06400000000000003	-0.10599999999999997	-0.006666666666666644
chr1	926028	926030	-0.14449999999999996	-0.00449999999999999	-0.050833333333333335	-0.07849999999999999	-0.00449999999999999	-0.14449999999999996	-0.06958333333333333
chr1	926057	926059	-0.24966666666666665	-0.012999999999999984	-0.15899999999999995	-0.013333333333333322	-0.012999999999999984	-0.24966666666666665	-0.10874999999999996
chr1	926072	926074	-0.10066666666666667	0.13333333333333336	0.05700000000000002	0.05566666666666667	0.13333333333333336	-0.10066666666666667	0.03633333333333334
chr1	926094	926096	-0.01899999999999999	0.184	0.06466666666666665	0.06400000000000003	0.184	-0.01899999999999999	0.07341666666666667
chr1	926117	926119	-0.005333333333333329	0.12166666666666665	0.05166666666666664	0.12799999999999995	0.12799999999999995	-0.005333333333333329	0.07399999999999998
chr1	926139	926141	0.10366666666666667	-0.14299999999999996	-0.21800000000000005	-0.11716666666666666	0.10366666666666667	-0.21800000000000005	-0.093625
chr1	926156	926158	0.08700000000000002	0.06566666666666665	-0.01766666666666661	-0.004999999999999949	0.08700000000000002	-0.01766666666666661	0.03250000000000003
chr1	926167	926169	0.07333333333333335	0.04533333333333335	0.017666666666666678	0.024666666666666684	0.07333333333333335	0.017666666666666678	0.04025000000000001
chr1	926194	926196	0.557	0.28066666666666673	0.3856666666666667	0.16899999999999998	0.557	0.16899999999999998	0.3480833333333334
chr1	926209	926211	-0.16666666666666666	-0.168	-0.2286666666666667	-0.2763333333333333	-0.16666666666666666	-0.2763333333333333	-0.20991666666666667
chr1	926217	926219	-0.2423333333333333	-0.32433333333333336	-0.08499999999999999	-0.14433333333333334	-0.08499999999999999	-0.32433333333333336	-0.19899999999999998
chr1	926221	926223	0.0566666666666667	-0.05199999999999999	0.136	0.013000000000000069	0.136	-0.05199999999999999	0.038416666666666696
chr1	926230	926232	-0.13566666666666666	-0.11233333333333333	-0.17300000000000001	-0.3013333333333333	-0.11233333333333333	-0.3013333333333333	-0.18058333333333332
chr1	926248	926250	-0.06666666666666668	-0.375	-0.04666666666666667	-0.22	-0.04666666666666667	-0.375	-0.17708333333333334
chr1	926250	926252	0.1066666666666666	-0.1033333333333334	-0.02066666666666672	-0.24166666666666664	0.1066666666666666	-0.24166666666666664	-0.06475000000000004
chr1	926297	926299	-0.02233333333333332	0.014000000000000012	0.32666666666666666	-0.058333333333333286	0.32666666666666666	-0.058333333333333286	0.06500000000000002
chr1	926340	926342	0.212	0.019666666666666662	-0.10833333333333332	0.07666666666666666	0.212	-0.10833333333333332	0.05
chr1	926367	926369	0.1833333333333333	-0.20366666666666666	-0.10399999999999987	0.1263333333333333	0.1833333333333333	-0.20366666666666666	0.0005000000000000143
chr1	926381	926383	0.14133333333333334	0.05466666666666675	0.010333333333333415	0.20533333333333345	0.20533333333333345	0.010333333333333415	0.10291666666666674
chr1	926420	926422	-0.11066666666666668	-0.08566666666666656	-0.08066666666666666	-0.012000000000000009	-0.012000000000000009	-0.11066666666666668	-0.07224999999999998
chr1	926505	926507	0.07133333333333314	0.20166666666666652	0.09899999999999988	-0.04900000000000016	0.20166666666666652	-0.04900000000000016	0.08074999999999985
chr1	926508	926510	0.19133333333333324	0.03266666666666662	-0.008333333333333305	-0.02300000000000002	0.19133333333333324	-0.02300000000000002	0.048166666666666635
chr1	926590	926592	0.12450000000000006	0.047666666666666635	0.055666666666666635	0.04166666666666663	0.12450000000000006	0.04166666666666663	0.06737499999999999
chr1	926664	926666	0.08433333333333337	-0.0173333333333332	0.04200000000000015	0.05800000000000005	0.08433333333333337	-0.0173333333333332	0.04175000000000009
chr1	926916	926918	0.03966666666666674	-0.07133333333333336	0.08366666666666656	-0.023666666666666725	0.08366666666666656	-0.07133333333333336	0.007083333333333303
chr1	926920	926922	-0.007333333333333414	-0.08333333333333326	-0.07533333333333325	-0.1383333333333333	-0.007333333333333414	-0.1383333333333333	-0.07608333333333331
chr1	926997	926999	-0.08333333333333337	0.08333333333333326	0.027666666666666728	-0.046666666666666745	0.08333333333333326	-0.08333333333333337	-0.004750000000000032
chr1	927039	927041	-0.08266666666666657	-0.05500000000000005	0.061666666666666765	-0.10666666666666658	0.061666666666666765	-0.10666666666666658	-0.045666666666666605
chr1	927090	927092	-0.06500000000000006	0.0006666666666667043	-0.10666666666666667	-0.07433333333333336	0.0006666666666667043	-0.10666666666666667	-0.06133333333333335
chr1	927125	927127	-0.15166666666666673	-0.15166666666666673	-0.06366666666666665	-0.10300000000000008	-0.06366666666666665	-0.15166666666666673	-0.11750000000000005
chr1	927140	927142	-0.11266666666666668	-0.04300000000000004	-0.09066666666666677	-0.06733333333333336	-0.04300000000000004	-0.11266666666666668	-0.07841666666666672
chr1	927188	927190	-0.13833333333333342	-0.06133333333333346	0.11166666666666658	-0.1233333333333334	0.11166666666666658	-0.13833333333333342	-0.052833333333333427
chr1	927221	927223	0.05166666666666675	0.05033333333333345	0.2096666666666668	0.04000000000000015	0.2096666666666668	0.04000000000000015	0.08791666666666678
chr1	927287	927289	0.05633333333333335	-0.007000000000000117	-0.00766666666666671	-0.029000000000000137	0.05633333333333335	-0.029000000000000137	0.003166666666666597
chr1	927374	927376	0.044333333333333336	-0.0223333333333332	-0.023333333333333317	0.052333333333333336	0.052333333333333336	-0.023333333333333317	0.012750000000000039
chr1	927387	927389	0.06333333333333335	0.034666666666666734	-0.03200000000000003	0.06333333333333335	0.06333333333333335	-0.03200000000000003	0.03233333333333335
chr1	927399	927401	0.124	0.18833333333333332	0.033333333333333326	0.08350000000000002	0.18833333333333332	0.033333333333333326	0.10729166666666667
chr1	927421	927423	0.15233333333333332	0.31266666666666665	0.1339999999999999	0.3879999999999999	0.3879999999999999	0.1339999999999999	0.24674999999999994
chr1	927476	927478	0.4316666666666666	0.124	0.2389999999999999	-0.08216666666666672	0.4316666666666666	-0.08216666666666672	0.17812499999999992
chr1	927485	927487	0.349	0.2823333333333333	0.29499999999999993	0.21	0.349	0.21	0.2840833333333333
chr1	927629	927631	-0.09633333333333327	0.020000000000000132	0.02233333333333332	-0.09633333333333327	0.02233333333333332	-0.09633333333333327	-0.037583333333333274
chr1	927663	927665	0.14833333333333332	0.17600000000000005	0.06766666666666665	0.1110000000000001	0.17600000000000005	0.06766666666666665	0.12575000000000003
chr1	927755	927757	-0.032333333333333214	0.09400000000000007	0.03700000000000003	-0.06500000000000006	0.09400000000000007	-0.06500000000000006	0.008416666666666708
chr1	927782	927784	0.19099999999999995	0.006333333333333413	0.01633333333333331	0.016000000000000014	0.19099999999999995	0.006333333333333413	0.05741666666666667
chr1	927903	927905	0.06566666666666665	0.07500000000000008	0.32066666666666666	0.006333333333333413	0.32066666666666666	0.006333333333333413	0.1169166666666667
chr1	927917	927919	-0.04533333333333345	-0.06433333333333335	0.006999999999999895	-0.031333333333333324	0.006999999999999895	-0.06433333333333335	-0.03350000000000006
chr1	927930	927932	-0.03166666666666662	0.059666666666666764	0.10966666666666668	-0.03166666666666662	0.10966666666666668	-0.03166666666666662	0.02650000000000005
chr1	927934	927936	0.07666666666666687	0.0920000000000003	0.04900000000000016	0.0946666666666668	0.0946666666666668	0.04900000000000016	0.07808333333333353
chr1	927949	927951	0.03633333333333333	0.04066666666666674	0.14733333333333332	0.30299999999999994	0.30299999999999994	0.03633333333333333	0.13183333333333333
chr1	928114	928116	0.0625	0.055666666666666635	0.2623333333333333	0.042666666666666735	0.2623333333333333	0.042666666666666735	0.10579166666666667
chr1	928126	928128	0.006833333333333358	-0.008000000000000007	-0.02300000000000002	-0.0006666666666665932	0.006833333333333358	-0.02300000000000002	-0.006208333333333316
chr1	928158	928160	0.08433333333333337	0.21366666666666667	0.10300000000000008	0.19899999999999995	0.21366666666666667	0.08433333333333337	0.15000000000000002
chr1	928167	928169	0.15766666666666662	0.203	0.20933333333333334	0.17766666666666664	0.20933333333333334	0.15766666666666662	0.18691666666666665
chr1	928218	928220	0.039000000000000035	0.09466666666666668	-0.024000000000000018	-0.1166666666666666	0.09466666666666668	-0.1166666666666666	-0.0017499999999999773
chr1	928247	928249	-0.445	-0.363	-0.36700000000000005	-0.5	-0.363	-0.5	-0.41875
chr1	928353	928355	-0.05549999999999988	-0.16649999999999998	-0.11149999999999992	-0.16649999999999998	-0.05549999999999988	-0.16649999999999998	-0.12499999999999994
chr1	928385	928387	0.16666666666666666	0.047666666666666635	0.019333333333333317	0.029000000000000026	0.16666666666666666	0.019333333333333317	0.06566666666666665
chr1	928505	928507	0.09633333333333327	0.15000000000000002	0.15766666666666662	0.033666666666666616	0.15766666666666662	0.033666666666666616	0.10941666666666663
chr1	928535	928537	-0.10583333333333332	-0.032333333333333325	-0.03400000000000003	-0.17133333333333334	-0.032333333333333325	-0.17133333333333334	-0.085875
chr1	928551	928553	-0.1333333333333333	-0.10566666666666658	-0.09199999999999996	-0.11066666666666658	-0.09199999999999996	-0.1333333333333333	-0.11041666666666661
chr1	928553	928555	-0.08599999999999998	-0.08599999999999998	-0.002666666666666595	-0.03099999999999992	-0.002666666666666595	-0.08599999999999998	-0.05141666666666662
chr1	928561	928563	-0.06800000000000006	-0.06433333333333335	0.028666666666666618	-0.07766666666666666	0.028666666666666618	-0.07766666666666666	-0.045333333333333364
chr1	928586	928588	-0.141	-0.08733333333333326	-0.0023333333333332984	-0.19599999999999995	-0.0023333333333332984	-0.19599999999999995	-0.10666666666666663
chr1	928654	928656	0.05633333333333335	0.033666666666666616	-0.2386666666666668	-0.04566666666666674	0.05633333333333335	-0.2386666666666668	-0.048583333333333395
chr1	928690	928692	-0.03916666666666668	0.02316666666666678	-0.012833333333333252	-0.01316666666666666	0.02316666666666678	-0.03916666666666668	-0.010499999999999954
chr1	928709	928711	0.12033333333333328	-0.05100000000000016	-0.21300000000000008	0.02199999999999991	0.12033333333333328	-0.21300000000000008	-0.030416666666666765
chr1	928762	928764	0.1426666666666666	0.09133333333333328	0.2603333333333333	0.03899999999999992	0.2603333333333333	0.03899999999999992	0.13333333333333328
chr1	928932	928934	-0.03499999999999992	0.18766666666666665	0.3363333333333333	0.0638333333333333	0.3363333333333333	-0.03499999999999992	0.13820833333333332
chr1	928988	928990	0.20316666666666666	0.19683333333333336	0.2041666666666666	0.1875	0.2041666666666666	0.1875	0.19791666666666666
chr1	929009	929011	-0.16299999999999998	0.2343333333333333	-0.0033333333333333552	0.18416666666666665	0.2343333333333333	-0.16299999999999998	0.06304166666666666
chr1	929034	929036	0.06733333333333336	0.3323333333333333	0.3730000000000001	0.4865	0.4865	0.06733333333333336	0.3147916666666667
chr1	929043	929045	-0.18333333333333324	-0.041999999999999926	0.07833333333333331	-0.04349999999999998	0.07833333333333331	-0.18333333333333324	-0.04762499999999996
chr1	929073	929075	0.020499999999999963	0.07083333333333341	0.2758333333333333	0.0025000000000000573	0.2758333333333333	0.0025000000000000573	0.09241666666666669
chr1	929146	929148	-0.042166666666666686	-0.06916666666666671	-0.043166666666666575	-0.15149999999999994	-0.042166666666666686	-0.15149999999999994	-0.07649999999999998
chr1	929167	929169	0.07266666666666666	0.07033333333333325	0.013000000000000013	-0.13699999999999998	0.07266666666666666	-0.13699999999999998	0.004749999999999983
chr1	929170	929172	-0.1329999999999999	-0.18033333333333332	-0.09699999999999998	-0.08966666666666667	-0.08966666666666667	-0.18033333333333332	-0.12499999999999997
chr1	929193	929195	-0.10850000000000004	-0.020166666666666663	-0.006166666666666765	-0.08916666666666673	-0.006166666666666765	-0.10850000000000004	-0.05600000000000005
chr1	929195	929197	-0.14349999999999996	0.0508333333333334	-0.14349999999999996	-0.0918333333333332	0.0508333333333334	-0.14349999999999996	-0.08199999999999993
chr1	929201	929203	0.05716666666666659	-0.0024999999999999467	0.14849999999999994	-0.02850000000000008	0.14849999999999994	-0.02850000000000008	0.043666666666666624
chr1	929208	929210	-0.11050000000000004	-0.027166666666666672	-0.11050000000000004	-0.07283333333333343	-0.027166666666666672	-0.11050000000000004	-0.08025000000000004
chr1	929210	929212	-0.13316666666666666	-0.11483333333333336	0.044499999999999984	-0.14650000000000007	0.044499999999999984	-0.14650000000000007	-0.08750000000000002
chr1	929218	929220	-0.0708333333333333	-0.043500000000000094	-0.00649999999999995	-0.0625	-0.00649999999999995	-0.0708333333333333	-0.04583333333333334
chr1	929226	929228	-0.08283333333333331	-0.11483333333333336	-0.12649999999999995	-0.11550000000000005	-0.08283333333333331	-0.12649999999999995	-0.10991666666666666
chr1	929233	929235	-0.040000000000000036	-0.27633333333333343	-0.30200000000000005	-0.21	-0.040000000000000036	-0.30200000000000005	-0.20708333333333337
chr1	929258	929260	0.03133333333333321	-0.06333333333333335	-0.01666666666666661	-0.06333333333333335	0.03133333333333321	-0.06333333333333335	-0.028000000000000025
chr1	929262	929264	0.08433333333333337	0.08666666666666678	0.1273333333333334	0.19500000000000015	0.19500000000000015	0.08433333333333337	0.12333333333333343
chr1	929280	929282	-0.052999999999999936	0.2026666666666668	0.15600000000000006	0.30366666666666675	0.30366666666666675	-0.052999999999999936	0.15233333333333343
chr1	929301	929303	0.09366666666666668	0.06100000000000005	0.05033333333333323	-0.03866666666666674	0.09366666666666668	-0.03866666666666674	0.041583333333333306
chr1	929305	929307	0.16066666666666676	0.2393333333333333	0.5806666666666667	-0.023333333333333428	0.5806666666666667	-0.023333333333333428	0.23933333333333331
chr1	929310	929312	0.052999999999999936	0.19899999999999995	0.17099999999999993	0.15766666666666662	0.19899999999999995	0.052999999999999936	0.1451666666666666
chr1	929354	929356	0.20800000000000007	-0.018333333333333316	0.1316666666666667	-0.00766666666666671	0.20800000000000007	-0.018333333333333316	0.07841666666666669
chr1	929368	929370	0.08233333333333326	0.122	0.08233333333333326	0.020333333333333314	0.122	0.020333333333333314	0.07674999999999996
chr1	929401	929403	0.13166666666666682	-0.10066666666666656	0.2256666666666668	-0.09933333333333327	0.2256666666666668	-0.10066666666666656	0.03933333333333344
chr1	929422	929424	0.025999999999999912	0.02066666666666661	0.004666666666666597	-0.113	0.025999999999999912	-0.113	-0.01541666666666672
chr1	929498	929500	-0.012000000000000122	0.011666666666666605	-0.028333333333333318	-0.08900000000000008	0.011666666666666605	-0.08900000000000008	-0.02941666666666673
chr1	929507	929509	-0.03666666666666663	0.14633333333333332	0.07399999999999995	0.09100000000000008	0.14633333333333332	-0.03666666666666663	0.06866666666666668
chr1	929512	929514	0.027666666666666728	-0.02233333333333332	0.0916666666666668	0.028333333333333318	0.0916666666666668	-0.02233333333333332	0.03133333333333338
chr1	929537	929539	-0.040000000000000036	0.001666666666666594	0.06933333333333325	0.05900000000000005	0.06933333333333325	-0.040000000000000036	0.022499999999999964
chr1	929547	929549	-0.0016666666666668162	0.2279999999999999	0.09466666666666644	0.10099999999999988	0.2279999999999999	-0.0016666666666668162	0.10549999999999984
chr1	929556	929558	0.201	0.2843333333333334	0.1976666666666667	0.22766666666666674	0.2843333333333334	0.1976666666666667	0.22766666666666668
chr1	929594	929596	0.055666666666666635	0.06433333333333335	0.18733333333333346	0.1273333333333332	0.18733333333333346	0.055666666666666635	0.10866666666666666
chr1	929619	929621	-0.02533333333333332	0.14833333333333332	0.13000000000000012	0.09499999999999996	0.14833333333333332	-0.02533333333333332	0.08700000000000002
chr1	929628	929630	-0.047000000000000035	0.042333333333333216	-0.011333333333333306	-0.047000000000000035	0.042333333333333216	-0.047000000000000035	-0.015750000000000042
chr1	929646	929648	-0.02433333333333321	0.12766666666666682	0.03066666666666684	-0.050999999999999816	0.12766666666666682	-0.050999999999999816	0.020750000000000157
chr1	929739	929741	-0.19433333333333336	-0.15433333333333332	0.025333333333333208	-0.14983333333333335	0.025333333333333208	-0.19433333333333336	-0.11829166666666671
chr1	929755	929757	-0.27866666666666673	-0.20666666666666667	-0.2513333333333334	-0.27866666666666673	-0.20666666666666667	-0.27866666666666673	-0.25383333333333336
chr1	929772	929774	-0.05600000000000005	-0.014333333333333418	0.05133333333333323	-0.07400000000000008	0.05133333333333323	-0.07400000000000008	-0.02325000000000008
chr1	929837	929839	-0.06233333333333335	-0.3400000000000001	0.15933333333333333	-0.3400000000000001	0.15933333333333333	-0.3400000000000001	-0.14575000000000005
chr1	929899	929901	-0.04149999999999998	0.0578333333333334	-0.033499999999999974	-0.04149999999999998	0.0578333333333334	-0.04149999999999998	-0.014666666666666633
chr1	929905	929907	0.25	0.2736666666666666	0.20966666666666667	0.25	0.2736666666666666	0.20966666666666667	0.24583333333333332
chr1	929961	929963	-0.08350000000000002	-0.21300000000000008	-0.19833333333333325	-0.25	-0.08350000000000002	-0.25	-0.18620833333333334
chr1	930013	930015	0.30000000000000004	0.1110000000000001	0.2656666666666666	0.16666666666666666	0.30000000000000004	0.1110000000000001	0.21083333333333334
chr1	930069	930071	0.2135	0.18666666666666665	0.1685000000000001	0.262	0.262	0.1685000000000001	0.2076666666666667
chr1	930074	930076	-0.25	-0.014333333333333418	-0.25	-0.1389999999999999	-0.014333333333333418	-0.25	-0.16333333333333333
chr1	930157	930159	0.04166666666666663	0.13699999999999998	0.14933333333333332	0.04149999999999998	0.14933333333333332	0.04149999999999998	0.09237499999999998
chr1	930202	930204	-0.08350000000000002	0.04949999999999999	-0.08350000000000002	-0.08350000000000002	0.04949999999999999	-0.08350000000000002	-0.05025000000000002
chr1	930243	930245	0.08466666666666668	0.07466666666666677	0.055666666666666635	0.08333333333333337	0.08466666666666668	0.055666666666666635	0.07458333333333336
chr1	930255	930257	-0.33333333333333337	-0.2273333333333334	-0.27699999999999997	-0.33333333333333337	-0.2273333333333334	-0.33333333333333337	-0.29275000000000007
chr1	930258	930260	0.2971666666666667	0.0565	0.08883333333333332	-0.008500000000000063	0.2971666666666667	-0.008500000000000063	0.10849999999999999
chr1	930280	930282	0.06599999999999995	0.030333333333333438	0.08899999999999998	0.07033333333333325	0.08899999999999998	0.030333333333333438	0.06391666666666665
chr1	930283	930285	0.117	0.06033333333333335	0.16633333333333333	0.002999999999999892	0.16633333333333333	0.002999999999999892	0.08666666666666664
chr1	930311	930313	-0.031000000000000024	0.020000000000000014	0.029000000000000026	-0.031000000000000024	0.029000000000000026	-0.031000000000000024	-0.003250000000000002
chr1	930319	930321	0.0043333333333333	0.03499999999999992	-0.0003333333333332966	0.02633333333333321	0.03499999999999992	-0.0003333333333332966	0.016333333333333283
chr1	930364	930366	0.06466666666666665	-0.031000000000000024	0.02466666666666661	-0.0020000000000000018	0.06466666666666665	-0.031000000000000024	0.014083333333333309
chr1	930426	930428	0.1163333333333334	0.026666666666666727	0.056333333333333575	0.05066666666666675	0.1163333333333334	0.026666666666666727	0.06250000000000011
chr1	930479	930481	0.2643333333333334	0.028666666666666733	0.1966666666666668	0.07450000000000001	0.2643333333333334	0.028666666666666733	0.14104166666666673
chr1	930518	930520	0.2490000000000001	0.16733333333333344	0.3963333333333333	-0.003000000000000003	0.3963333333333333	-0.003000000000000003	0.20241666666666672
chr1	930541	930543	0.17999999999999994	0.09499999999999996	0.08299999999999996	0.052333333333333336	0.17999999999999994	0.052333333333333336	0.1025833333333333
chr1	930544	930546	0.07433333333333347	-0.03666666666666663	0.20766666666666656	0.025000000000000026	0.20766666666666656	-0.03666666666666663	0.06758333333333336
chr1	930605	930607	-0.1233333333333333	-0.18933333333333324	-0.15233333333333332	-0.07799999999999985	-0.07799999999999985	-0.18933333333333324	-0.13574999999999993
chr1	930608	930610	-0.042666666666666735	-0.042666666666666735	0.02199999999999991	-0.042666666666666735	0.02199999999999991	-0.042666666666666735	-0.026500000000000072
chr1	930685	930687	0.5296666666666667	0.2623333333333333	0.5543333333333333	0.237	0.5543333333333333	0.237	0.39583333333333337
